target entry name	locus type
WeinellEntry3298	ShortExon
WeinellEntry3299	ShortExon
WeinellEntry3300	ShortExon
WeinellEntry3301	ShortExon
WeinellEntry3302	ShortExon
WeinellEntry3303	ShortExon
WeinellEntry3304	ShortExon
WeinellEntry3305	ShortExon
WeinellEntry3306	ShortExon
WeinellEntry3307	ShortExon
WeinellEntry3308	ShortExon
WeinellEntry3309	ShortExon
WeinellEntry3310	ShortExon
WeinellEntry3311	ShortExon
WeinellEntry3312	ShortExon
WeinellEntry3313	ShortExon
WeinellEntry3314	ShortExon
WeinellEntry3315	ShortExon
WeinellEntry3316	ShortExon
WeinellEntry3317	ShortExon
WeinellEntry3318	ShortExon
WeinellEntry3319	ShortExon
WeinellEntry3320	ShortExon
WeinellEntry3321	ShortExon
WeinellEntry3322	ShortExon
WeinellEntry3323	ShortExon
WeinellEntry3324	ShortExon
WeinellEntry3325	ShortExon
WeinellEntry3326	ShortExon
WeinellEntry3327	ShortExon
WeinellEntry3328	ShortExon
WeinellEntry3329	ShortExon
WeinellEntry3330	ShortExon
WeinellEntry3331	ShortExon
WeinellEntry3332	ShortExon
WeinellEntry3333	ShortExon
WeinellEntry3334	ShortExon
WeinellEntry3335	ShortExon
WeinellEntry3336	ShortExon
WeinellEntry3337	ShortExon
WeinellEntry3338	ShortExon
WeinellEntry3339	ShortExon
WeinellEntry3340	ShortExon
WeinellEntry3341	ShortExon
WeinellEntry3342	ShortExon
WeinellEntry3343	ShortExon
WeinellEntry3344	ShortExon
WeinellEntry3345	ShortExon
WeinellEntry3346	ShortExon
WeinellEntry3347	ShortExon
WeinellEntry3348	ShortExon
WeinellEntry3349	ShortExon
WeinellEntry3350	ShortExon
WeinellEntry3351	ShortExon
WeinellEntry3352	ShortExon
WeinellEntry3353	ShortExon
WeinellEntry3354	ShortExon
WeinellEntry3355	ShortExon
WeinellEntry3356	ShortExon
WeinellEntry3357	ShortExon
WeinellEntry3358	ShortExon
WeinellEntry3359	ShortExon
WeinellEntry3360	ShortExon
WeinellEntry3361	ShortExon
WeinellEntry3362	ShortExon
WeinellEntry3363	ShortExon
WeinellEntry3364	ShortExon
WeinellEntry3365	ShortExon
WeinellEntry3366	ShortExon
WeinellEntry3367	ShortExon
WeinellEntry3368	ShortExon
WeinellEntry3369	ShortExon
WeinellEntry3370	ShortExon
WeinellEntry3371	ShortExon
WeinellEntry3372	ShortExon
WeinellEntry3373	ShortExon
WeinellEntry3374	ShortExon
WeinellEntry3375	ShortExon
WeinellEntry3376	ShortExon
WeinellEntry3377	ShortExon
WeinellEntry3378	ShortExon
WeinellEntry3379	ShortExon
WeinellEntry3380	ShortExon
WeinellEntry3381	ShortExon
WeinellEntry3382	ShortExon
WeinellEntry3383	ShortExon
WeinellEntry3384	ShortExon
WeinellEntry3385	ShortExon
WeinellEntry3386	ShortExon
WeinellEntry3387	ShortExon
WeinellEntry3388	ShortExon
WeinellEntry3389	ShortExon
WeinellEntry3390	ShortExon
WeinellEntry3391	ShortExon
WeinellEntry3392	ShortExon
WeinellEntry3393	ShortExon
WeinellEntry3394	ShortExon
WeinellEntry3395	ShortExon
WeinellEntry3396	ShortExon
WeinellEntry3397	ShortExon
WeinellEntry3398	ShortExon
WeinellEntry3399	ShortExon
WeinellEntry3400	ShortExon
WeinellEntry3401	ShortExon
WeinellEntry3402	ShortExon
WeinellEntry3403	ShortExon
WeinellEntry3404	ShortExon
WeinellEntry3405	ShortExon
WeinellEntry3406	ShortExon
WeinellEntry3407	ShortExon
WeinellEntry3408	ShortExon
WeinellEntry3409	ShortExon
WeinellEntry3410	ShortExon
WeinellEntry3411	ShortExon
WeinellEntry3412	ShortExon
WeinellEntry3413	ShortExon
WeinellEntry3414	ShortExon
WeinellEntry3415	ShortExon
WeinellEntry3416	ShortExon
WeinellEntry3417	ShortExon
WeinellEntry3418	ShortExon
WeinellEntry3419	ShortExon
WeinellEntry3420	ShortExon
WeinellEntry3421	ShortExon
WeinellEntry3422	ShortExon
WeinellEntry3423	ShortExon
WeinellEntry3424	ShortExon
WeinellEntry3425	ShortExon
WeinellEntry3426	ShortExon
WeinellEntry3427	ShortExon
WeinellEntry3428	ShortExon
WeinellEntry3429	ShortExon
WeinellEntry3430	ShortExon
WeinellEntry3431	ShortExon
WeinellEntry3432	ShortExon
WeinellEntry3433	ShortExon
WeinellEntry3434	ShortExon
WeinellEntry3435	ShortExon
WeinellEntry3436	ShortExon
WeinellEntry3437	ShortExon
WeinellEntry3438	ShortExon
WeinellEntry3439	ShortExon
WeinellEntry3440	ShortExon
WeinellEntry3441	ShortExon
WeinellEntry3442	ShortExon
WeinellEntry3443	ShortExon
WeinellEntry3444	ShortExon
WeinellEntry3445	ShortExon
WeinellEntry3446	ShortExon
WeinellEntry3447	ShortExon
WeinellEntry3448	ShortExon
WeinellEntry3449	ShortExon
WeinellEntry3450	ShortExon
WeinellEntry3451	ShortExon
WeinellEntry3452	ShortExon
WeinellEntry3453	ShortExon
WeinellEntry3454	ShortExon
WeinellEntry3455	ShortExon
WeinellEntry3456	ShortExon
WeinellEntry3457	ShortExon
WeinellEntry3458	ShortExon
WeinellEntry3459	ShortExon
WeinellEntry3460	ShortExon
WeinellEntry3461	ShortExon
WeinellEntry3462	ShortExon
WeinellEntry3463	ShortExon
WeinellEntry3464	ShortExon
WeinellEntry3465	ShortExon
WeinellEntry3466	ShortExon
WeinellEntry3467	ShortExon
WeinellEntry3468	ShortExon
WeinellEntry3469	ShortExon
WeinellEntry3470	ShortExon
WeinellEntry3471	ShortExon
WeinellEntry3472	ShortExon
WeinellEntry3473	ShortExon
WeinellEntry3474	ShortExon
WeinellEntry3475	ShortExon
WeinellEntry3476	ShortExon
WeinellEntry3477	ShortExon
WeinellEntry3478	ShortExon
WeinellEntry3479	ShortExon
WeinellEntry3480	ShortExon
WeinellEntry3481	ShortExon
WeinellEntry3482	ShortExon
WeinellEntry3483	ShortExon
WeinellEntry3484	ShortExon
WeinellEntry3485	ShortExon
WeinellEntry3486	ShortExon
WeinellEntry3487	ShortExon
WeinellEntry3488	ShortExon
WeinellEntry3489	ShortExon
WeinellEntry3490	ShortExon
WeinellEntry3491	ShortExon
WeinellEntry3492	ShortExon
WeinellEntry3493	ShortExon
WeinellEntry3494	ShortExon
WeinellEntry3495	ShortExon
WeinellEntry3496	ShortExon
WeinellEntry3497	ShortExon
WeinellEntry3498	ShortExon
WeinellEntry3499	ShortExon
WeinellEntry3500	ShortExon
WeinellEntry3501	ShortExon
WeinellEntry3502	ShortExon
WeinellEntry3503	ShortExon
WeinellEntry3504	ShortExon
WeinellEntry3505	ShortExon
WeinellEntry3506	ShortExon
WeinellEntry3507	ShortExon
WeinellEntry3508	ShortExon
WeinellEntry3509	ShortExon
WeinellEntry3510	ShortExon
WeinellEntry3511	ShortExon
WeinellEntry3512	ShortExon
WeinellEntry3513	ShortExon
WeinellEntry3514	ShortExon
WeinellEntry3515	ShortExon
WeinellEntry3516	ShortExon
WeinellEntry3517	ShortExon
WeinellEntry3518	ShortExon
WeinellEntry3519	ShortExon
WeinellEntry3520	ShortExon
WeinellEntry3521	ShortExon
WeinellEntry3522	ShortExon
WeinellEntry3523	ShortExon
WeinellEntry3524	ShortExon
WeinellEntry3525	ShortExon
WeinellEntry3526	ShortExon
WeinellEntry3527	ShortExon
WeinellEntry3528	ShortExon
WeinellEntry3529	ShortExon
WeinellEntry3530	ShortExon
WeinellEntry3531	ShortExon
WeinellEntry3532	ShortExon
WeinellEntry3533	ShortExon
WeinellEntry3534	ShortExon
WeinellEntry3535	ShortExon
WeinellEntry3536	ShortExon
WeinellEntry3537	ShortExon
WeinellEntry3538	ShortExon
WeinellEntry3539	ShortExon
WeinellEntry3540	ShortExon
WeinellEntry3541	ShortExon
WeinellEntry3542	ShortExon
WeinellEntry3543	ShortExon
WeinellEntry3544	ShortExon
WeinellEntry3545	ShortExon
WeinellEntry3546	ShortExon
WeinellEntry3547	ShortExon
WeinellEntry3548	ShortExon
WeinellEntry3549	ShortExon
WeinellEntry3550	ShortExon
WeinellEntry3551	ShortExon
WeinellEntry3552	ShortExon
WeinellEntry3553	ShortExon
WeinellEntry3554	ShortExon
WeinellEntry3555	ShortExon
WeinellEntry3556	ShortExon
WeinellEntry3557	ShortExon
WeinellEntry3558	ShortExon
WeinellEntry3559	ShortExon
WeinellEntry3560	ShortExon
WeinellEntry3561	ShortExon
WeinellEntry3562	ShortExon
WeinellEntry3563	ShortExon
WeinellEntry3564	ShortExon
WeinellEntry3565	ShortExon
WeinellEntry3566	ShortExon
WeinellEntry3567	ShortExon
WeinellEntry3568	ShortExon
WeinellEntry3569	ShortExon
WeinellEntry3570	ShortExon
WeinellEntry3571	ShortExon
WeinellEntry3572	ShortExon
WeinellEntry3573	ShortExon
WeinellEntry3574	ShortExon
WeinellEntry3575	ShortExon
WeinellEntry3576	ShortExon
WeinellEntry3577	ShortExon
WeinellEntry3578	ShortExon
WeinellEntry3579	ShortExon
WeinellEntry3580	ShortExon
WeinellEntry3581	ShortExon
WeinellEntry3582	ShortExon
WeinellEntry3583	ShortExon
WeinellEntry3584	ShortExon
WeinellEntry3585	ShortExon
WeinellEntry3586	ShortExon
WeinellEntry3587	ShortExon
WeinellEntry3588	ShortExon
WeinellEntry3589	ShortExon
WeinellEntry3590	ShortExon
WeinellEntry3591	ShortExon
WeinellEntry3592	ShortExon
WeinellEntry3593	ShortExon
WeinellEntry3594	ShortExon
WeinellEntry3595	ShortExon
WeinellEntry3596	ShortExon
WeinellEntry3597	ShortExon
WeinellEntry3598	ShortExon
WeinellEntry3599	ShortExon
WeinellEntry3600	ShortExon
WeinellEntry3601	ShortExon
WeinellEntry3602	ShortExon
WeinellEntry3603	ShortExon
WeinellEntry3604	ShortExon
WeinellEntry3605	ShortExon
WeinellEntry3606	ShortExon
WeinellEntry3607	ShortExon
WeinellEntry3608	ShortExon
WeinellEntry3609	ShortExon
WeinellEntry3610	ShortExon
WeinellEntry3611	ShortExon
WeinellEntry3612	ShortExon
WeinellEntry3613	ShortExon
WeinellEntry3614	ShortExon
WeinellEntry3615	ShortExon
WeinellEntry3616	ShortExon
WeinellEntry3617	ShortExon
WeinellEntry3618	ShortExon
WeinellEntry3619	ShortExon
WeinellEntry3620	ShortExon
WeinellEntry3621	ShortExon
WeinellEntry3622	ShortExon
WeinellEntry3623	ShortExon
WeinellEntry3624	ShortExon
WeinellEntry3625	ShortExon
WeinellEntry3626	ShortExon
WeinellEntry3627	ShortExon
WeinellEntry3628	ShortExon
WeinellEntry3629	ShortExon
WeinellEntry3630	ShortExon
WeinellEntry3631	ShortExon
WeinellEntry3632	ShortExon
WeinellEntry3633	ShortExon
WeinellEntry3634	ShortExon
WeinellEntry3635	ShortExon
WeinellEntry3636	ShortExon
WeinellEntry3637	ShortExon
WeinellEntry3638	ShortExon
WeinellEntry3639	ShortExon
WeinellEntry3640	ShortExon
WeinellEntry3641	ShortExon
WeinellEntry3642	ShortExon
WeinellEntry3643	ShortExon
WeinellEntry3644	ShortExon
WeinellEntry3645	ShortExon
WeinellEntry3646	ShortExon
WeinellEntry3647	ShortExon
WeinellEntry3648	ShortExon
WeinellEntry3649	ShortExon
WeinellEntry3650	ShortExon
WeinellEntry3651	ShortExon
WeinellEntry3652	ShortExon
WeinellEntry3653	ShortExon
WeinellEntry3654	ShortExon
WeinellEntry3655	ShortExon
WeinellEntry3656	ShortExon
WeinellEntry3657	ShortExon
WeinellEntry3658	ShortExon
WeinellEntry3659	ShortExon
WeinellEntry3660	ShortExon
WeinellEntry3661	ShortExon
WeinellEntry3662	ShortExon
WeinellEntry3663	ShortExon
WeinellEntry3664	ShortExon
WeinellEntry3665	ShortExon
WeinellEntry3666	ShortExon
WeinellEntry3667	ShortExon
WeinellEntry3668	ShortExon
WeinellEntry3669	ShortExon
WeinellEntry3670	ShortExon
WeinellEntry3671	ShortExon
WeinellEntry3672	ShortExon
WeinellEntry3673	ShortExon
WeinellEntry3674	ShortExon
WeinellEntry3675	ShortExon
WeinellEntry3676	ShortExon
WeinellEntry3677	ShortExon
WeinellEntry3678	ShortExon
WeinellEntry3679	ShortExon
WeinellEntry3680	ShortExon
WeinellEntry3681	ShortExon
WeinellEntry3682	ShortExon
WeinellEntry3683	ShortExon
WeinellEntry3684	ShortExon
WeinellEntry3685	ShortExon
WeinellEntry3686	ShortExon
WeinellEntry3687	ShortExon
WeinellEntry3688	ShortExon
WeinellEntry3689	ShortExon
WeinellEntry3690	ShortExon
WeinellEntry3691	ShortExon
WeinellEntry3692	ShortExon
WeinellEntry3693	ShortExon
WeinellEntry3694	ShortExon
WeinellEntry3695	ShortExon
WeinellEntry3696	ShortExon
WeinellEntry3697	ShortExon
WeinellEntry3698	ShortExon
WeinellEntry3699	ShortExon
WeinellEntry3700	ShortExon
WeinellEntry3701	ShortExon
WeinellEntry3702	ShortExon
WeinellEntry3703	ShortExon
WeinellEntry3704	ShortExon
WeinellEntry3705	ShortExon
WeinellEntry3706	ShortExon
WeinellEntry3707	ShortExon
WeinellEntry3708	ShortExon
WeinellEntry3709	ShortExon
WeinellEntry3710	ShortExon
WeinellEntry3711	ShortExon
WeinellEntry3712	ShortExon
WeinellEntry3713	ShortExon
WeinellEntry3714	ShortExon
WeinellEntry3715	ShortExon
WeinellEntry3716	ShortExon
WeinellEntry3717	ShortExon
WeinellEntry3718	ShortExon
WeinellEntry3719	ShortExon
WeinellEntry3720	ShortExon
WeinellEntry3721	ShortExon
WeinellEntry3722	ShortExon
WeinellEntry3723	ShortExon
WeinellEntry3724	ShortExon
WeinellEntry3725	ShortExon
WeinellEntry3726	ShortExon
WeinellEntry3727	ShortExon
WeinellEntry3728	ShortExon
WeinellEntry3729	ShortExon
WeinellEntry3730	ShortExon
WeinellEntry3731	ShortExon
WeinellEntry3732	ShortExon
WeinellEntry3733	ShortExon
WeinellEntry3734	ShortExon
WeinellEntry3735	ShortExon
WeinellEntry3736	ShortExon
WeinellEntry3737	ShortExon
WeinellEntry3738	ShortExon
WeinellEntry3739	ShortExon
WeinellEntry3740	ShortExon
WeinellEntry3741	ShortExon
WeinellEntry3742	ShortExon
WeinellEntry3743	ShortExon
WeinellEntry3744	ShortExon
WeinellEntry3745	ShortExon
WeinellEntry3746	ShortExon
WeinellEntry3747	ShortExon
WeinellEntry3748	ShortExon
WeinellEntry3749	ShortExon
WeinellEntry3750	ShortExon
WeinellEntry3751	ShortExon
WeinellEntry3752	ShortExon
WeinellEntry3753	ShortExon
WeinellEntry3754	ShortExon
WeinellEntry3755	ShortExon
WeinellEntry3756	ShortExon
WeinellEntry3757	ShortExon
WeinellEntry3758	ShortExon
WeinellEntry3759	ShortExon
WeinellEntry3760	ShortExon
WeinellEntry3761	ShortExon
WeinellEntry3762	ShortExon
WeinellEntry3763	ShortExon
WeinellEntry3764	ShortExon
WeinellEntry3765	ShortExon
WeinellEntry3766	ShortExon
WeinellEntry3767	ShortExon
WeinellEntry3768	ShortExon
WeinellEntry3769	ShortExon
WeinellEntry3770	ShortExon
WeinellEntry3771	ShortExon
WeinellEntry3772	ShortExon
WeinellEntry3773	ShortExon
WeinellEntry3774	ShortExon
WeinellEntry3775	ShortExon
WeinellEntry3776	ShortExon
WeinellEntry3777	ShortExon
WeinellEntry3778	ShortExon
WeinellEntry3779	ShortExon
WeinellEntry3780	ShortExon
WeinellEntry3781	ShortExon
WeinellEntry3782	ShortExon
WeinellEntry3783	ShortExon
WeinellEntry3784	ShortExon
WeinellEntry3785	ShortExon
WeinellEntry3786	ShortExon
WeinellEntry3787	ShortExon
WeinellEntry3788	ShortExon
WeinellEntry3789	ShortExon
WeinellEntry3790	ShortExon
WeinellEntry3791	ShortExon
WeinellEntry3792	ShortExon
WeinellEntry3793	ShortExon
WeinellEntry3794	ShortExon
WeinellEntry3795	ShortExon
WeinellEntry3796	ShortExon
WeinellEntry3797	ShortExon
WeinellEntry3798	ShortExon
WeinellEntry3799	ShortExon
WeinellEntry3800	ShortExon
WeinellEntry3801	ShortExon
WeinellEntry3802	ShortExon
WeinellEntry3803	ShortExon
WeinellEntry3804	ShortExon
WeinellEntry3805	ShortExon
WeinellEntry3806	ShortExon
WeinellEntry3807	ShortExon
WeinellEntry3808	ShortExon
WeinellEntry3809	ShortExon
WeinellEntry3810	ShortExon
WeinellEntry3811	ShortExon
WeinellEntry3812	ShortExon
WeinellEntry3813	ShortExon
WeinellEntry3814	ShortExon
WeinellEntry3815	ShortExon
WeinellEntry3816	ShortExon
WeinellEntry3817	ShortExon
WeinellEntry3818	ShortExon
WeinellEntry3819	ShortExon
WeinellEntry3820	ShortExon
WeinellEntry3821	ShortExon
WeinellEntry3822	ShortExon
WeinellEntry3823	ShortExon
WeinellEntry3824	ShortExon
WeinellEntry3825	ShortExon
WeinellEntry3826	ShortExon
WeinellEntry3827	ShortExon
WeinellEntry3828	ShortExon
WeinellEntry3829	ShortExon
WeinellEntry3830	ShortExon
WeinellEntry3831	ShortExon
WeinellEntry3832	ShortExon
WeinellEntry3833	ShortExon
WeinellEntry3834	ShortExon
WeinellEntry3835	ShortExon
WeinellEntry3836	ShortExon
WeinellEntry3837	ShortExon
WeinellEntry3838	ShortExon
WeinellEntry3839	ShortExon
WeinellEntry3840	ShortExon
WeinellEntry3841	ShortExon
WeinellEntry3842	ShortExon
WeinellEntry3843	ShortExon
WeinellEntry3844	ShortExon
WeinellEntry3845	ShortExon
WeinellEntry3846	ShortExon
WeinellEntry3847	ShortExon
WeinellEntry3848	ShortExon
WeinellEntry3849	ShortExon
WeinellEntry3850	ShortExon
WeinellEntry3851	ShortExon
WeinellEntry3852	ShortExon
WeinellEntry3853	ShortExon
WeinellEntry3854	ShortExon
WeinellEntry3855	ShortExon
WeinellEntry3856	ShortExon
WeinellEntry3857	ShortExon
WeinellEntry3858	ShortExon
WeinellEntry3859	ShortExon
WeinellEntry3860	ShortExon
WeinellEntry3861	ShortExon
WeinellEntry3862	ShortExon
WeinellEntry3863	ShortExon
WeinellEntry3864	ShortExon
WeinellEntry3865	ShortExon
WeinellEntry3866	ShortExon
WeinellEntry3867	ShortExon
WeinellEntry3868	ShortExon
WeinellEntry3869	ShortExon
WeinellEntry3870	ShortExon
WeinellEntry3871	ShortExon
WeinellEntry3872	ShortExon
WeinellEntry3873	ShortExon
WeinellEntry3874	ShortExon
WeinellEntry3875	ShortExon
WeinellEntry3876	ShortExon
WeinellEntry3877	ShortExon
WeinellEntry3878	ShortExon
WeinellEntry3879	ShortExon
WeinellEntry3880	ShortExon
WeinellEntry3881	ShortExon
WeinellEntry3882	ShortExon
WeinellEntry3883	ShortExon
WeinellEntry3884	ShortExon
WeinellEntry3885	ShortExon
WeinellEntry3886	ShortExon
WeinellEntry3887	ShortExon
WeinellEntry3888	ShortExon
WeinellEntry3889	ShortExon
WeinellEntry3890	ShortExon
WeinellEntry3891	ShortExon
WeinellEntry3892	ShortExon
WeinellEntry3893	ShortExon
WeinellEntry3894	ShortExon
WeinellEntry3895	ShortExon
WeinellEntry3896	ShortExon
WeinellEntry3897	ShortExon
WeinellEntry3898	ShortExon
WeinellEntry3899	ShortExon
WeinellEntry3900	ShortExon
WeinellEntry3901	ShortExon
WeinellEntry3902	ShortExon
WeinellEntry3903	ShortExon
WeinellEntry3904	ShortExon
WeinellEntry3905	ShortExon
WeinellEntry3906	ShortExon
WeinellEntry3907	ShortExon
WeinellEntry3908	ShortExon
WeinellEntry3909	ShortExon
WeinellEntry3910	ShortExon
WeinellEntry3911	ShortExon
WeinellEntry3912	ShortExon
WeinellEntry3913	ShortExon
WeinellEntry3914	ShortExon
WeinellEntry3915	ShortExon
WeinellEntry3916	ShortExon
WeinellEntry3917	ShortExon
WeinellEntry3918	ShortExon
WeinellEntry3919	ShortExon
WeinellEntry3920	ShortExon
WeinellEntry3921	ShortExon
WeinellEntry3922	ShortExon
WeinellEntry3923	ShortExon
WeinellEntry3924	ShortExon
WeinellEntry3925	ShortExon
WeinellEntry3926	ShortExon
WeinellEntry3927	ShortExon
WeinellEntry3928	ShortExon
WeinellEntry3929	ShortExon
WeinellEntry3930	ShortExon
WeinellEntry3931	ShortExon
WeinellEntry3932	ShortExon
WeinellEntry3933	ShortExon
WeinellEntry3934	ShortExon
WeinellEntry3935	ShortExon
WeinellEntry3936	ShortExon
WeinellEntry3937	ShortExon
WeinellEntry3938	ShortExon
WeinellEntry3939	ShortExon
WeinellEntry3940	ShortExon
WeinellEntry3941	ShortExon
WeinellEntry3942	ShortExon
WeinellEntry3943	ShortExon
WeinellEntry3944	ShortExon
WeinellEntry3945	ShortExon
WeinellEntry3946	ShortExon
WeinellEntry3947	ShortExon
WeinellEntry3948	ShortExon
WeinellEntry3949	ShortExon
WeinellEntry3950	ShortExon
WeinellEntry3951	ShortExon
WeinellEntry3952	ShortExon
WeinellEntry3953	ShortExon
WeinellEntry3954	ShortExon
WeinellEntry3955	ShortExon
WeinellEntry3956	ShortExon
WeinellEntry3957	ShortExon
WeinellEntry3958	ShortExon
WeinellEntry3959	ShortExon
WeinellEntry3960	ShortExon
WeinellEntry3961	ShortExon
WeinellEntry3962	ShortExon
WeinellEntry3963	ShortExon
WeinellEntry3964	ShortExon
WeinellEntry3965	ShortExon
WeinellEntry3966	ShortExon
WeinellEntry3967	ShortExon
WeinellEntry3968	ShortExon
WeinellEntry3969	ShortExon
WeinellEntry3970	ShortExon
WeinellEntry3971	ShortExon
WeinellEntry3972	ShortExon
WeinellEntry3973	ShortExon
WeinellEntry3974	ShortExon
WeinellEntry3975	ShortExon
WeinellEntry3976	ShortExon
WeinellEntry3977	ShortExon
WeinellEntry3978	ShortExon
WeinellEntry3979	ShortExon
WeinellEntry3980	ShortExon
WeinellEntry3981	ShortExon
WeinellEntry3982	ShortExon
WeinellEntry3983	ShortExon
WeinellEntry3984	ShortExon
WeinellEntry3985	ShortExon
WeinellEntry3986	ShortExon
WeinellEntry3987	ShortExon
WeinellEntry3988	ShortExon
WeinellEntry3989	ShortExon
WeinellEntry3990	ShortExon
WeinellEntry3991	ShortExon
WeinellEntry3992	ShortExon
WeinellEntry3993	ShortExon
WeinellEntry3994	ShortExon
WeinellEntry3995	ShortExon
WeinellEntry3996	ShortExon
WeinellEntry3997	ShortExon
WeinellEntry3998	ShortExon
WeinellEntry3999	ShortExon
WeinellEntry4000	ShortExon
WeinellEntry4001	ShortExon
WeinellEntry4002	ShortExon
WeinellEntry4003	ShortExon
WeinellEntry4004	ShortExon
WeinellEntry4005	ShortExon
WeinellEntry4006	ShortExon
WeinellEntry4007	ShortExon
WeinellEntry4008	ShortExon
WeinellEntry4009	ShortExon
WeinellEntry4010	ShortExon
WeinellEntry4011	ShortExon
WeinellEntry4012	ShortExon
WeinellEntry4013	ShortExon
WeinellEntry4014	ShortExon
WeinellEntry4015	ShortExon
WeinellEntry4016	ShortExon
WeinellEntry4017	ShortExon
WeinellEntry4018	ShortExon
WeinellEntry4019	ShortExon
WeinellEntry4020	ShortExon
WeinellEntry4021	ShortExon
WeinellEntry4022	ShortExon
WeinellEntry4023	ShortExon
WeinellEntry4024	ShortExon
WeinellEntry4025	ShortExon
