qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NW_013657718.1:450785-451023	KQ751340.1	87.91	91	11	0	149	239	223104	223014	1.38e-21	108
NW_013657723.1:770489-770687	LNDG01279804.1	89.26	121	13	0	79	199	7	127	5.1e-35	152
NW_013657725.1:1318764-1321202	KQ748424.1	83.69	2434	391	3	9	2439	193481	195911	0	2290
NW_013657727.1:834832-835019	KQ749741.1	86.02	186	26	0	3	188	109973	109788	1.68e-49	200
NW_013657727.1:994863-995034	KQ748034.1	87.21	172	22	0	1	172	160999	160828	1.96e-48	196
NW_013657728.1:255034-256468	KQ754685.1	78.7	1404	278	18	23	1417	417150	418541	0	917
NW_013657728.1:261852-263336	KQ754685.1	76.62	355	71	10	2	353	424722	425067	4.28e-44	185
NW_013657728.1:738275-738399	KQ755051.1	86.18	123	17	0	3	125	2010846	2010724	1.06e-29	134
NW_013657730.1:1725943-1726090	KQ754914.1	86.81	144	19	0	5	148	7183	7040	5.95e-38	161
NW_013657738.1:1762898-1763046	KQ745472.1	83.97	156	17	6	1	149	41118	40964	2.17e-32	143
NW_013657739.1:1023786-1023914	KQ749192.1	84.71	85	7	1	3	87	1935675	1935753	1.46e-13	80.5
NW_013657739.1:1035515-1035707	KQ749192.1	85.11	188	28	0	3	190	1956743	1956930	2.9e-47	193
NW_013657739.1:557676-558059	KQ749192.1	82.07	145	22	4	55	197	102135	102277	2.99e-25	121
NW_013657739.1:702247-702426	KQ749192.1	90.16	61	5	1	2	61	648240	648300	7.8e-13	78.7
NW_013657739.1:732791-733135	KQ749192.1	89.24	344	37	0	1	344	765147	765490	1.08e-118	431
NW_013657739.1:751039-751242	KQ749192.1	89.22	204	22	0	1	204	865319	865522	3.89e-66	255
NW_013657739.1:757121-757328	KQ749192.1	86.94	199	26	0	10	208	895021	895219	1.12e-56	224
NW_013657739.1:758381-758580	KQ749192.1	91.88	197	16	0	1	197	898709	898905	2.92e-72	276
NW_013657739.1:772162-772425	KQ749192.1	88.55	262	30	0	1	262	1015953	1016214	6.56e-85	318
NW_013657739.1:866953-867471	KQ749192.1	75.75	499	111	6	2	492	1406310	1406806	8.43e-62	243
NW_013657739.1:910794-910936	KQ749192.1	83.04	112	19	0	2	113	1664859	1664970	3.5e-20	102
NW_013657739.1:919211-919992	KQ749192.1	79	538	80	18	245	779	1683273	1683780	5.77e-90	337
NW_013657739.1:956295-957325	KQ749192.1	85.49	1034	133	13	8	1031	1779534	1780560	0	1062
NW_013657739.1:968055-969234	KQ749192.1	82.82	1176	184	13	10	1179	1818459	1819622	0	1037
NW_013657740.1:838004-838159	KQ757198.1	85.9	156	22	0	1	156	275717	275872	1.36e-39	167
NW_013657742.1:1483122-1486502	KQ747134.1	78.52	447	84	8	2942	3381	514670	515111	3.39e-73	283
NW_013657742.1:1487731-1487963	KQ747134.1	87.55	233	29	0	1	233	515622	515854	1.62e-70	270
NW_013657742.1:1659675-1659918	KQ746744.1	93.62	235	15	0	1	235	628019	628253	5.92e-95	351
NW_013657745.1:1358426-1358680	KQ749638.1	78.82	255	54	0	1	255	387218	386964	5.2e-41	172
NW_013657745.1:65728-66000	KQ752693.1	90.41	271	26	0	3	273	122725	122995	1.44e-96	357
NW_013657749.1:1609881-1610286	KQ745902.1	80.59	170	31	2	5	173	538582	538414	5.27e-28	130
NW_013657749.1:993517-993688	KQ755126.1	90.06	171	17	0	1	171	127695	127525	3.23e-56	222
NW_013657753.1:1373814-1374218	KQ746747.1	82.84	402	69	0	4	405	46967	47368	1.71e-97	361
NW_013657753.1:307026-307189	LNDG01318087.1	88.53	157	18	0	8	164	220	64	8.59e-47	191
NW_013657753.1:319961-320112	KQ748413.1	91.84	147	12	0	6	152	398047	397901	2.8e-51	206
NW_013657753.1:59043-59421	KQ751756.1	82.55	235	36	4	1	232	308811	308579	1.02e-49	202
NW_013657755.1:932573-932799	KQ748794.1	84.61	78	12	0	1	78	10612	10535	1.02e-12	78.7
NW_013657756.1:108802-110327	KQ757971.1	81.47	1425	242	17	113	1526	29629	31042	0	1149
NW_013657756.1:142671-142867	KQ757971.1	88.78	196	20	2	1	195	72897	73091	3.76e-61	239
NW_013657756.1:204220-204373	KQ757971.1	86.93	153	20	0	2	154	173703	173855	2.88e-41	172
NW_013657756.1:216527-216661	KQ757971.1	92.54	134	10	0	2	135	777446	777313	1.9e-47	193
NW_013657756.1:307659-307819	KQ757971.1	81.71	82	12	3	1	82	596516	596438	5.32e-09	65.8
NW_013657756.1:309827-310005	LNDG01244891.1	88.27	179	21	0	1	179	84	262	5.66e-54	215
NW_013657756.1:419262-419494	KQ752201.1	87.93	232	24	3	4	233	190474	190245	1.62e-70	270
NW_013657756.1:428183-428356	KQ752201.1	80.32	127	21	4	43	167	129781	129657	2.68e-17	93.5
NW_013657758.1:1027422-1027542	KQ749869.1	88.43	121	14	0	1	121	5512	5392	1.3e-33	147
NW_013657758.1:1029408-1029562	LNDG01231576.1	89.68	155	16	0	1	155	211	365	4.8e-49	198
NW_013657758.1:1256767-1256928	KQ756513.1	90.74	162	15	0	1	162	13012	12851	1.4e-54	217
NW_013657758.1:1399920-1400142	KQ749825.1	79.73	222	43	2	1	221	29205	29425	3.48e-37	159
NW_013657758.1:1399920-1400142	KQ749825.1	78.83	222	45	2	1	221	35085	35305	7.52e-34	148
NW_013657759.1:1040493-1044163	KQ748791.1	77.1	1358	272	21	2343	3670	1292197	1290849	0	749
NW_013657761.1:1515002-1515164	KQ757199.1	87.16	148	19	0	4	151	606548	606695	4e-40	169
NW_013657761.1:324322-324525	KQ757975.1	87.5	160	20	0	23	182	702037	702196	5.17e-45	185
NW_013657761.1:356651-356863	KQ752582.1	85.45	213	31	0	1	213	1184401	1184189	4.15e-56	222
NW_013657763.1:320042-320369	KQ747631.1	77.58	330	69	4	3	328	73739	73411	1.46e-47	195
NW_013657763.1:436036-436176	KQ751722.1	92.81	139	10	0	3	141	237141	237279	3.33e-50	202
NW_013657763.1:537143-539128	KQ751722.1	79.63	491	80	15	9	492	383402	383879	5.39e-89	335
NW_013657764.1:418184-418360	KQ754233.1	83.66	153	25	0	15	167	1566664	1566512	7.44e-33	145
NW_013657767.1:533827-533973	KQ755472.1	81.16	138	22	3	12	147	385710	385575	7.79e-22	108
NW_013657767.1:722398-722518	KQ757191.1	88.51	87	9	1	1	86	742891	742805	7.96e-21	104
NW_013657767.1:988509-990274	KQ757191.1	74.74	570	122	14	1	556	331373	330812	4.99e-59	235
NW_013657767.1:992912-994831	KQ757191.1	74.36	1369	241	46	616	1920	324842	323520	4.89e-134	484
NW_013657768.1:1378065-1378226	KQ745465.1	84.92	126	15	3	39	162	511736	511859	8.71e-27	124
NW_013657768.1:1467017-1467154	KQ754787.1	88.42	95	11	0	44	138	16695	16789	4.34e-24	115
NW_013657768.1:1468548-1468743	KQ754787.1	83.16	196	31	2	2	196	21785	21979	8.27e-43	178
NW_013657768.1:1476837-1476970	KQ754270.1	85.82	134	19	0	1	134	543560	543427	1.92e-32	143
NW_013657768.1:363185-363310	KQ746322.1	83.78	111	14	4	1	109	646442	646334	3.02e-20	102
NW_013657774.1:930664-931896	KQ747949.1	73.14	674	125	39	1	652	1393528	1394167	7.6e-46	191
NW_013657775.1:1133286-1133428	KQ753848.1	88.98	127	14	0	9	135	894198	894324	7.37e-37	158
NW_013657775.1:1133286-1133428	KQ749208.1	88.98	127	14	0	9	135	509761	509635	7.37e-37	158
NW_013657777.1:202848-203061	KQ748420.1	84.42	199	31	0	1	199	65005	65203	2.53e-48	196
NW_013657777.1:416160-416350	KQ745986.1	83.44	151	25	0	1	151	61340	61490	1.05e-31	141
NW_013657780.1:242965-244097	KQ748812.1	77.88	1139	219	25	1	1118	288570	289696	0	676
NW_013657780.1:282804-285360	KQ748812.1	81.64	2571	450	13	1	2557	334535	337097	0	2113
NW_013657782.1:1027450-1028441	KQ755896.1	71.78	808	189	27	4	799	387314	386534	1.69e-46	193
NW_013657782.1:1064485-1064976	KQ755896.1	77.32	410	83	9	40	444	330462	330058	4.79e-59	233
NW_013657785.1:126974-127162	KQ748798.1	82.82	163	28	0	1	163	544279	544117	2.23e-33	147
NW_013657785.1:1396085-1396207	KQ752595.1	90.83	120	11	0	4	123	421051	420932	4.76e-38	161
NW_013657786.1:1053450-1053636	KQ745922.1	88.77	187	21	0	1	187	260914	260728	2.13e-58	230
NW_013657786.1:712721-712897	KQ750925.1	79.43	175	36	0	1	175	448534	448360	9.69e-27	124
NW_013657787.1:878019-878592	KQ746726.1	85.04	575	84	2	1	574	285010	285583	1.35e-164	584
NW_013657788.1:374438-374689	KQ748802.1	78.43	255	49	6	1	252	549473	549724	1.11e-37	161
NW_013657789.1:627221-627533	KQ753893.1	76.9	316	67	5	1	313	331398	331710	1.81e-41	174
NW_013657791.1:1028893-1029107	KQ756312.1	86.51	215	26	1	1	215	1868157	1868368	1.94e-59	233
NW_013657794.1:303539-303695	KQ745515.1	92	125	10	0	3	127	196614	196490	2.28e-42	176
NW_013657794.1:837196-837651	KQ751317.1	78.2	234	47	4	1	232	754740	754971	5.92e-33	147
NW_013657796.1:26275-26473	KQ749308.1	88.83	197	22	0	3	199	22893	23089	2.94e-62	243
NW_013657796.1:26320-26473	KQ749308.1	88.31	154	18	0	1	154	22936	23089	3.7e-45	185
NW_013657797.1:244279-244655	KQ751866.1	89.66	58	4	2	3	59	5159	5215	8.31e-11	73.1
NW_013657797.1:980187-980309	KQ755932.1	87.81	123	15	0	1	123	184405	184283	4.79e-33	145
NW_013657801.1:1298046-1298266	KQ755093.1	80.64	93	12	6	6	96	46367	46455	2.14e-09	67.6
NW_013657801.1:1316851-1317071	KQ755093.1	80.64	93	12	6	6	96	46367	46455	2.14e-09	67.6
NW_013657801.1:1333617-1333837	KQ755093.1	77.44	133	24	6	6	136	46367	46495	1.28e-11	75
NW_013657801.1:756312-756809	KQ747592.1	83.06	496	84	0	1	496	33913	34408	1.23e-124	451
NW_013657802.1:1094785-1094923	KQ749644.1	84.17	139	22	0	1	139	163132	162994	3.36e-30	135
NW_013657803.1:752654-753376	KQ755893.1	83.49	727	106	11	1	723	1689911	1689195	0	665
NW_013657807.1:978077-978344	KQ750923.1	84.33	268	30	8	1	268	293465	293210	6.86e-65	252
NW_013657808.1:782506-782655	KQ755513.1	87.5	144	18	0	7	150	366436	366293	1.3e-39	167
NW_013657808.1:836328-836523	KQ755513.1	82.65	196	34	0	1	196	277629	277434	1.07e-41	174
NW_013657808.1:836328-836523	KQ755513.1	82.65	196	34	0	1	196	278032	277837	1.07e-41	174
NW_013657810.1:1311685-1312343	KQ753846.1	89.24	660	69	2	1	659	781951	782609	0	824
NW_013657816.1:1111172-1112099	KQ745976.1	73.73	925	215	24	13	928	19112	20017	6.89e-90	337
NW_013657824.1:210390-210562	KQ747126.1	80.88	136	26	0	6	141	1603152	1603287	9.49e-22	108
NW_013657824.1:946125-946377	KQ751315.1	90.51	253	24	0	1	253	812522	812270	6.21e-90	335
NW_013657829.1:1543137-1547962	KQ745932.1	81.74	2081	343	24	2747	4804	334253	336319	0	1703
NW_013657831.1:1286651-1288639	KQ756375.1	80.73	2024	314	41	1	1989	247204	249186	0	1507
NW_013657831.1:239327-239533	KQ746763.1	88.94	208	21	2	1	207	544302	544096	3.95e-66	255
NW_013657833.1:38085-38217	KQ756312.1	87.02	131	17	0	1	131	1338578	1338708	4.09e-34	148
NW_013657839.1:120514-120772	KQ749649.1	84.94	259	39	0	1	259	89906	90164	3.05e-68	263
NW_013657840.1:543142-543360	LNDG01227385.1	86.8	197	24	2	24	219	295	100	5.54e-55	219
NW_013657844.1:77392-77688	KQ747979.1	78.57	238	43	7	64	297	235374	235141	2.89e-34	150
NW_013657844.1:77860-78156	KQ747979.1	78.97	214	38	6	64	273	235374	235164	6.25e-31	139
NW_013657844.1:78328-78624	KQ747979.1	80.84	214	34	6	64	273	235374	235164	1.33e-37	161
NW_013657844.1:78806-79090	KQ747979.1	80.77	182	31	4	83	262	235343	235164	5.97e-31	139
NW_013657844.1:79287-79565	KQ747979.1	80.41	245	42	6	15	256	235405	235164	9.55e-44	182
NW_013657845.1:479639-479945	KQ755055.1	83.33	306	48	1	1	306	574106	574408	3.64e-73	279
NW_013657847.1:424285-424551	KQ755973.1	77.46	244	51	4	2	243	43640	43881	4.29e-32	143
NW_013657851.1:443397-443729	KQ751364.1	82.94	340	44	11	1	333	256797	256465	1.42e-77	294
NW_013657856.1:919534-919738	KQ749655.1	89.27	205	22	0	1	205	412934	413138	1.09e-66	257
NW_013657857.1:1106208-1106473	KQ756388.1	90.98	266	24	0	1	266	170357	170622	3.9e-97	359
NW_013657857.1:389826-389982	KQ746366.1	86.62	157	21	0	1	157	127790	127634	8.21e-42	174
NW_013657861.1:440175-440705	KQ754236.1	76.42	547	100	24	4	531	1880453	1880989	1.42e-69	268
NW_013657862.1:601385-601531	KQ750164.1	91.78	146	12	0	1	146	142307	142452	9.66e-51	204
NW_013657862.1:864071-864403	KQ755178.1	88.29	333	36	1	1	333	111196	111525	3.79e-108	396
NW_013657864.1:896678-897706	KQ747574.1	78.68	197	39	2	4	200	724788	724981	5.02e-27	128
NW_013657866.1:333546-333814	KQ749266.1	85.77	260	37	0	2	261	902	1161	4.09e-72	276
NW_013657869.1:833432-833578	KQ752146.1	82.64	144	25	0	3	146	353087	353230	5.98e-28	128
NW_013657869.1:91017-94281	KQ750954.1	84.5	3270	485	13	2	3263	147371	144116	0	3210
NW_013657872.1:413070-413207	KQ753910.1	81.2	133	25	0	1	133	182919	183051	7.27e-22	108
NW_013657872.1:429651-429783	LNDG01220327.1	90.77	130	12	0	4	133	517	388	6.75e-42	174
NW_013657872.1:429651-429783	KQ753910.1	90.23	133	13	0	1	133	211443	211575	6.75e-42	174
NW_013657872.1:838116-840120	KQ754316.1	81.63	1971	349	10	43	2005	217473	215508	0	1622
NW_013657873.1:1267597-1267767	KQ755493.1	85.28	163	24	0	1	163	380445	380607	4.23e-40	169
NW_013657874.1:1050645-1050815	KQ752654.1	85.26	156	23	0	16	171	70496	70341	7.09e-38	161
NW_013657876.1:583688-585182	KQ747584.1	75.19	1536	288	72	5	1474	379412	377904	0	640
NW_013657876.1:585887-586090	KQ747584.1	80.98	205	36	3	1	204	375563	375361	3.14e-37	159
NW_013657877.1:1440213-1440482	KQ748786.1	84.79	263	34	6	1	260	1382693	1382434	4.13e-67	259
NW_013657877.1:1461423-1461555	KQ755083.1	82.81	128	22	0	6	133	231590	231717	4.15e-24	115
NW_013657878.1:719667-720788	KQ748395.1	80.62	1135	196	14	3	1122	153885	155010	0	856
NW_013657878.1:726521-727039	KQ748395.1	86.9	519	68	0	1	519	157883	158401	4.37e-164	582
NW_013657879.1:896334-897812	KQ754654.1	81.78	1487	252	17	1	1479	129827	131302	0	1227
NW_013657885.1:1105718-1105932	KQ747579.1	81.48	216	38	2	1	215	711373	711159	3.31e-42	176
NW_013657885.1:166718-166883	KQ746322.1	89.02	164	18	0	1	164	415579	415416	1.12e-50	204
NW_013657885.1:56200-56340	KQ746322.1	80	130	26	0	12	141	482874	482745	1.62e-18	97.1
NW_013657886.1:354797-355303	KQ752597.1	86.62	157	21	0	43	199	472139	472295	3.04e-41	174
NW_013657886.1:383842-384038	KQ752597.1	91.16	181	14	1	2	182	604282	604460	8.08e-63	244
NW_013657886.1:383842-384038	KQ752597.1	90.06	181	16	1	2	182	479016	479194	1.75e-59	233
NW_013657886.1:803189-803407	KQ753889.1	85.97	221	27	4	1	219	285980	286198	1.98e-59	233
NW_013657888.1:187466-187689	KQ756756.1	95.09	224	11	0	1	224	228558	228335	1.49e-95	353
NW_013657888.1:203688-203963	KQ756756.1	78.62	276	59	0	1	276	180367	180092	2.62e-44	183
NW_013657888.1:313544-314780	KQ755893.1	79.87	1242	243	5	1	1237	1082799	1081560	0	902
NW_013657889.1:395677-396486	KQ756328.1	84.22	811	126	2	1	810	258099	258908	0	787
NW_013657890.1:121300-122031	KQ748401.1	81.11	736	131	7	1	732	270226	270957	6.26e-164	582
NW_013657890.1:471897-472041	KQ748401.1	91.03	145	13	0	1	145	785581	785725	1.59e-48	196
NW_013657892.1:530881-531942	LNDG01201676.1	80.4	1046	201	4	3	1046	1422	379	0	793
NW_013657892.1:530881-531942	KQ751834.1	80.21	1046	203	4	3	1046	7847	8890	0	782
NW_013657893.1:726413-726551	KQ754744.1	89.21	139	15	0	1	139	38698	38560	7.13e-42	174
NW_013657900.1:421432-421567	KQ750901.1	82.08	106	16	3	3	106	2375117	2375013	9.3e-16	87.9
NW_013657900.1:430246-430382	KQ750901.1	85.08	134	20	0	4	137	2356834	2356701	9.19e-31	137
NW_013657900.1:509970-510128	KQ750901.1	93.08	159	10	1	1	159	2118914	2118757	4.88e-59	231
NW_013657900.1:642752-643851	KQ750901.1	84.16	1029	161	2	2	1029	1494991	1493964	0	996
NW_013657904.1:248799-249007	LNDG01206464.1	87.08	209	27	0	1	209	472	680	1.45e-60	237
NW_013657905.1:1044477-1044652	KQ745475.1	85.39	178	24	1	1	176	77511	77688	1.57e-44	183
NW_013657908.1:439529-440110	KQ757207.1	77.87	506	104	7	1	505	556423	555925	3.33e-81	307
NW_013657910.1:1097851-1099432	KQ746404.1	83.83	1565	253	0	18	1582	161425	162989	0	1489
NW_013657910.1:463379-464752	KQ751306.1	81.33	675	119	6	702	1374	473702	473033	2.04e-151	542
NW_013657912.1:778068-778864	KQ757645.1	77.51	658	128	17	145	792	21961	22608	3.47e-102	377
NW_013657912.1:778068-778864	KQ757645.1	92.5	40	3	0	46	85	21868	21907	5.13e-06	58.4
NW_013657918.1:309014-309162	KQ754800.1	79.02	143	26	4	1	141	33098	33238	6.17e-18	95.3
NW_013657920.1:906432-907490	KQ750069.1	76.78	939	210	5	100	1037	1273891	1272960	7.3e-145	520
NW_013657920.1:940661-941580	KQ750069.1	93.33	60	4	0	861	920	1235739	1235680	2.11e-15	89.8
NW_013657923.1:132800-133362	KQ756781.1	86.4	331	36	8	2	326	121342	121669	4.07e-95	353
NW_013657925.1:859088-859359	KQ745439.1	76.92	247	57	0	23	269	723761	724007	1.58e-31	141
NW_013657926.1:288617-288739	KQ750215.1	89.43	123	13	0	1	123	54795	54917	2.21e-36	156
NW_013657927.1:33170-34606	KQ747194.1	77.87	1053	201	24	401	1437	255638	254602	2.06e-176	625
NW_013657928.1:366099-366410	KQ749228.1	83.97	312	50	0	1	312	150007	149696	2.85e-79	300
NW_013657928.1:382824-383135	KQ749228.1	85.44	309	45	0	4	312	159988	159680	6.08e-86	322
NW_013657928.1:382824-383135	KQ749228.1	84.61	312	48	0	1	312	150007	149696	1.32e-82	311
NW_013657928.1:390954-391265	KQ749228.1	82.32	311	51	4	4	312	131561	131253	2.89e-69	267
NW_013657928.1:390954-391265	KQ749228.1	82.11	313	54	2	1	312	138711	138400	2.89e-69	267
NW_013657928.1:390954-391265	KQ749228.1	80.83	313	58	2	1	312	120252	119941	1.35e-62	244
NW_013657928.1:395195-395506	KQ749228.1	81.99	311	52	4	4	312	131561	131253	1.34e-67	261
NW_013657928.1:395195-395506	KQ749228.1	81.53	314	54	4	1	312	120252	119941	6.25e-66	255
NW_013657928.1:395195-395506	KQ749228.1	80.89	314	56	4	1	312	124321	124010	1.35e-62	244
NW_013657928.1:395195-395506	KQ749228.1	80.51	313	59	2	1	312	138711	138400	6.3e-61	239
NW_013657928.1:405101-405412	KQ749228.1	81.85	292	51	2	22	312	120231	119941	1.35e-62	244
NW_013657928.1:405101-405412	KQ749228.1	80.39	311	57	4	4	312	131561	131253	2.93e-59	233
NW_013657928.1:405101-405412	KQ749228.1	80.54	298	56	2	16	312	138696	138400	1.36e-57	228
NW_013657928.1:405101-405412	KQ749228.1	79.23	313	63	2	1	312	124321	124010	2.95e-54	217
NW_013657928.1:407369-407680	KQ749228.1	82.8	314	50	4	1	312	120252	119941	1.33e-72	278
NW_013657928.1:407369-407680	KQ749228.1	80.61	294	52	5	21	312	131543	131253	6.34e-56	222
NW_013657928.1:407369-407680	KQ749228.1	80.55	293	54	3	21	312	138690	138400	6.34e-56	222
NW_013657928.1:413012-413323	KQ749228.1	82.43	313	53	2	1	312	120252	119941	6.21e-71	272
NW_013657928.1:413012-413323	KQ749228.1	80.83	313	58	2	1	312	124321	124010	1.35e-62	244
NW_013657928.1:413012-413323	KQ749228.1	80.19	313	60	2	1	312	138711	138400	2.93e-59	233
NW_013657928.1:413012-413323	KQ749228.1	80.06	311	58	4	4	312	131561	131253	1.36e-57	228
NW_013657930.1:29032-29154	KQ757364.1	87.6	121	15	0	3	123	22111	22231	6.2e-32	141
NW_013657934.1:456392-457366	KQ750926.1	76.5	966	212	13	19	975	534928	533969	1.12e-142	512
NW_013657934.1:87194-88786	KQ752978.1	82.74	1541	262	4	55	1593	417267	415729	0	1369
NW_013657938.1:665612-665750	KQ750132.1	92.5	120	9	0	20	139	233262	233381	2.56e-41	172
NW_013657938.1:984855-985633	KQ750074.1	80.16	776	154	0	1	776	282894	283669	2.4e-163	580
NW_013657941.1:771931-772056	KQ754714.1	90.48	126	12	0	1	126	135848	135973	1.05e-39	167
NW_013657942.1:124672-124889	KQ754308.1	83.71	221	33	1	1	218	193885	194105	4.29e-51	206
NW_013657946.1:856380-856624	KQ748806.1	85.77	246	33	2	1	245	581376	581620	3.71e-67	259
NW_013657947.1:288624-288770	KQ755494.1	87.16	109	14	0	39	147	521274	521166	7.74e-27	124
NW_013657947.1:907764-908977	KQ753424.1	76.5	349	71	6	22	369	50510	50848	1.62e-42	180
NW_013657960.1:643493-643723	KQ746735.1	83.41	211	33	2	1	210	130112	130321	9.92e-48	195
NW_013657960.1:662862-663584	KQ746735.1	83.41	223	33	4	1	221	234346	234566	5.62e-50	204
NW_013657960.1:662862-663584	KQ746735.1	85.54	83	12	0	571	653	234919	235001	5.91e-15	87.9
NW_013657960.1:846478-847020	KQ745485.1	88.21	543	64	0	1	543	116059	115517	0	649
NW_013657962.1:281279-281978	KQ749663.1	86.65	704	86	8	1	700	429538	428839	0	773
NW_013657963.1:49405-50160	KQ752123.1	79.74	538	97	2	231	756	1738437	1737900	9.12e-103	379
NW_013657964.1:894900-895137	KQ747980.1	83.62	232	38	0	7	238	72208	71977	6.09e-55	219
NW_013657970.1:138886-139155	KQ751326.1	77.24	268	47	9	1	258	955236	955499	1.21e-32	145
NW_013657971.1:891781-892074	KQ748836.1	83.83	235	32	5	64	294	252989	252757	7.71e-55	219
NW_013657972.1:16474-16608	KQ755498.1	87.4	127	16	0	9	135	143953	143827	1.5e-33	147
NW_013657972.1:65719-66063	KQ752576.1	80.11	347	65	4	1	345	1090675	1090331	6.98e-66	255
NW_013657972.1:73252-73478	KQ752576.1	84.35	230	33	2	1	227	1075545	1075316	4.46e-56	222
NW_013657977.1:466427-466624	KQ749638.1	85.46	165	24	0	34	198	1187036	1186872	3.89e-41	172
