qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NW_013657685.1:109387-109562	LFLD01S000006.1	100	176	0	0	1	176	109388	109563	1.42e-87	326
NW_013657685.1:141031-141184	LFLD01S000006.1	100	154	0	0	1	154	141032	141185	2.05e-75	285
NW_013657685.1:147437-147728	LFLD01S000006.1	100	292	0	0	1	292	147438	147729	8.24e-152	540
NW_013657685.1:152451-152599	LFLD01S000006.1	100	149	0	0	1	149	152452	152600	1.19e-72	276
NW_013657685.1:155299-155479	LFLD01S000006.1	100	181	0	0	1	181	155300	155480	2.44e-90	335
NW_013657685.1:157601-157807	LFLD01S000006.1	100	207	0	0	1	207	157602	157808	1e-104	383
NW_013657685.1:157601-157807	LFLD01S000006.1	97.1	207	6	0	1	207	159509	159715	1.02e-94	350
NW_013657685.1:159508-159714	LFLD01S000006.1	100	207	0	0	1	207	159509	159715	1e-104	383
NW_013657685.1:159508-159714	LFLD01S000006.1	97.1	207	6	0	1	207	157602	157808	1.02e-94	350
NW_013657685.1:1657356-1657514	LFLD01S000006.1	100	159	0	0	1	159	1657357	1657515	3.54e-78	294
NW_013657685.1:167778-167908	LFLD01S000006.1	100	131	0	0	1	131	167779	167909	1.03e-62	243
NW_013657685.1:2079507-2079935	LFLD01S000006.1	100	429	0	0	1	429	2079508	2079936	0	793
NW_013657685.1:2114044-2115813	LFLD01S000006.1	100	1770	0	0	1	1770	2114045	2115814	0	3269
NW_013657685.1:2366337-2366485	LFLD01S000006.1	100	149	0	0	1	149	2366338	2366486	1.19e-72	276
NW_013657685.1:398041-398911	LFLD01S000006.1	100	871	0	0	1	871	398042	398912	0	1609
NW_013657685.1:493717-493843	LFLD01S000006.1	100	127	0	0	1	127	493718	493844	1.65e-60	235
NW_013657685.1:683754-683931	LFLD01S000006.1	100	178	0	0	1	178	683755	683932	1.11e-88	329
NW_013657686.1:1034350-1035604	LFLD01S000007.1	100	1255	0	0	1	1255	1034351	1035605	0	2318
NW_013657686.1:1584636-1584853	LFLD01S000007.1	100	218	0	0	1	218	1584637	1584854	8.17e-111	403
NW_013657686.1:2023919-2024193	LFLD01S000007.1	100	275	0	0	1	275	2023920	2024194	2.18e-142	508
NW_013657686.1:282168-282298	LFLD01S000007.1	100	131	0	0	1	131	282169	282299	1.03e-62	243
NW_013657687.1:1603017-1603338	LFLD01S000008.1	100	322	0	0	1	322	1603018	1603339	1.93e-168	595
NW_013657687.1:186342-186473	LFLD01S000008.1	100	132	0	0	1	132	186343	186474	2.88e-63	244
NW_013657687.1:1973384-1974985	LFLD01S000008.1	100	1602	0	0	1	1602	1973385	1974986	0	2959
NW_013657687.1:197564-197779	LFLD01S000008.1	100	216	0	0	1	216	197565	197780	1.05e-109	399
NW_013657687.1:2783926-2784051	LFLD01S000008.1	100	126	0	0	1	126	2783927	2784052	5.88e-60	233
NW_013657687.1:289172-289326	LFLD01S000008.1	100	155	0	0	1	155	289173	289327	5.75e-76	287
NW_013657687.1:41321-41642	LFLD01S000008.1	100	322	0	0	1	322	41322	41643	1.93e-168	595
NW_013657687.1:56734-56855	LFLD01S000008.1	100	122	0	0	1	122	56735	56856	9.44e-58	226
NW_013657687.1:63230-63420	LFLD01S000008.1	100	191	0	0	1	191	63231	63421	7.16e-96	353
NW_013657687.1:76189-76320	LFLD01S000008.1	100	132	0	0	1	132	76190	76321	2.88e-63	244
NW_013657688.1:1042316-1042813	LFLD01S000009.1	100	498	0	0	1	498	1042317	1042814	0	920
NW_013657688.1:2503351-2503474	LFLD01S000009.1	100	124	0	0	1	124	2503352	2503475	7.45e-59	230
NW_013657688.1:2504425-2504599	LFLD01S000009.1	100	175	0	0	1	175	2504426	2504600	5.07e-87	324
NW_013657688.1:2505001-2505134	LFLD01S000009.1	100	134	0	0	1	134	2505002	2505135	2.27e-64	248
NW_013657688.1:2519364-2519523	LFLD01S000009.1	100	160	0	0	1	160	2519365	2519524	9.93e-79	296
NW_013657688.1:2520316-2520474	LFLD01S000009.1	100	159	0	0	1	159	2520317	2520475	3.54e-78	294
NW_013657688.1:2521799-2521963	LFLD01S000009.1	100	165	0	0	1	165	2521800	2521964	1.71e-81	305
NW_013657688.1:2539385-2539760	LFLD01S000009.1	100	376	0	0	1	376	2539386	2539761	0	695
NW_013657688.1:2540581-2540730	LFLD01S000009.1	100	150	0	0	1	150	2540582	2540731	3.33e-73	278
NW_013657688.1:2541208-2541372	LFLD01S000009.1	100	165	0	0	1	165	2541209	2541373	1.71e-81	305
NW_013657688.1:2550711-2550851	LFLD01S000009.1	100	141	0	0	1	141	2550712	2550852	3.1e-68	261
NW_013657688.1:2561040-2561189	LFLD01S000009.1	100	150	0	0	1	150	2561041	2561190	3.33e-73	278
NW_013657688.1:2561768-2561906	LFLD01S000009.1	100	139	0	0	1	139	2561769	2561907	3.94e-67	257
NW_013657688.1:2561984-2562235	LFLD01S000009.1	100	252	0	0	1	252	2561985	2562236	1.2e-129	466
NW_013657689.1:1010635-1010838	LFLD01S000010.1	100	204	0	0	1	204	1010636	1010839	4.59e-103	377
NW_013657689.1:1014814-1014951	LFLD01S000010.1	100	138	0	0	1	138	1014815	1014952	1.41e-66	255
NW_013657689.1:1023993-1024126	LFLD01S000010.1	100	134	0	0	1	134	1023994	1024127	2.27e-64	248
NW_013657689.1:1064764-1065316	LFLD01S000010.1	100	553	0	0	1	553	1064765	1065317	0	1022
NW_013657689.1:1139253-1139384	LFLD01S000010.1	100	132	0	0	1	132	1139254	1139385	2.88e-63	244
NW_013657689.1:465812-466138	LFLD01S000010.1	100	327	0	0	1	327	465813	466139	3.26e-171	604
NW_013657689.1:656010-656183	LFLD01S000010.1	100	174	0	0	1	174	656011	656184	1.81e-86	322
NW_013657690.1:1004063-1004188	LFLD01S000011.1	100	126	0	0	1	126	1004064	1004189	5.88e-60	233
NW_013657690.1:1883289-1883474	LFLD01S000011.1	100	186	0	0	1	186	1883290	1883475	4.18e-93	344
NW_013657690.1:1895381-1895521	LFLD01S000011.1	100	141	0	0	1	141	1895382	1895522	3.1e-68	261
NW_013657690.1:2030752-2030951	LFLD01S000011.1	100	200	0	0	1	200	2030753	2030952	7.5e-101	370
NW_013657690.1:2225683-2226770	LFLD01S000011.1	100	1088	0	0	1	1088	2225684	2226771	0	2010
NW_013657690.1:2233303-2233438	LFLD01S000011.1	100	136	0	0	1	136	2233304	2233439	1.79e-65	252
NW_013657690.1:2268934-2269059	LFLD01S000011.1	100	126	0	0	1	126	2268935	2269060	5.88e-60	233
NW_013657690.1:2273428-2273562	LFLD01S000011.1	100	135	0	0	1	135	2273429	2273563	6.37e-65	250
NW_013657690.1:2286461-2286655	LFLD01S000011.1	100	195	0	0	1	195	2286462	2286656	4.38e-98	361
NW_013657690.1:2287575-2287732	LFLD01S000011.1	100	158	0	0	1	158	2287576	2287733	1.26e-77	292
NW_013657690.1:2293803-2293930	LFLD01S000011.1	100	128	0	0	1	128	2293804	2293931	4.63e-61	237
NW_013657690.1:2295618-2295785	LFLD01S000011.1	100	168	0	0	1	168	2295619	2295786	3.76e-83	311
NW_013657690.1:2317825-2317986	LFLD01S000011.1	100	162	0	0	1	162	2317826	2317987	7.79e-80	300
NW_013657690.1:2470977-2471143	LFLD01S000011.1	100	167	0	0	1	167	2470978	2471144	1.34e-82	309
NW_013657690.1:636022-636210	LFLD01S000011.1	100	189	0	0	1	189	636023	636211	9.15e-95	350
NW_013657690.1:641871-642066	LFLD01S000011.1	100	196	0	0	1	196	641872	642067	1.23e-98	363
NW_013657690.1:649571-649803	LFLD01S000011.1	100	233	0	0	1	233	649572	649804	4.02e-119	431
NW_013657690.1:657837-658032	LFLD01S000011.1	100	196	0	0	1	196	657838	658033	1.23e-98	363
NW_013657690.1:887799-887929	LFLD01S000011.1	100	131	0	0	1	131	887800	887930	1.03e-62	243
NW_013657690.1:939447-939579	LFLD01S000011.1	100	133	0	0	1	133	939448	939580	8.08e-64	246
NW_013657690.1:988012-989571	LFLD01S000011.1	100	1560	0	0	1	1560	988013	989572	0	2881
NW_013657691.1:2170310-2170491	LFLD01S000012.1	100	182	0	0	1	182	2170311	2170492	6.82e-91	337
NW_013657691.1:2198150-2198324	LFLD01S000012.1	100	175	0	0	1	175	2198151	2198325	5.07e-87	324
NW_013657691.1:2201330-2201644	LFLD01S000012.1	100	315	0	0	1	315	2201331	2201645	1.47e-164	582
NW_013657691.1:2235822-2236453	LFLD01S000012.1	100	632	0	0	1	632	2235823	2236454	0	1168
NW_013657691.1:2237302-2237462	LFLD01S000012.1	100	161	0	0	1	161	2237303	2237463	2.78e-79	298
NW_013657691.1:2496447-2496618	LFLD01S000012.1	100	172	0	0	1	172	2496448	2496619	2.31e-85	318
NW_013657692.1:146191-146344	LFLD01S000013.1	100	154	0	0	1	154	146192	146345	2.05e-75	285
NW_013657692.1:2364227-2364468	LFLD01S000013.1	100	242	0	0	1	242	2364228	2364469	4.17e-124	448
NW_013657693.1:1314397-1314526	LFLD01S000014.1	100	130	0	0	1	130	1314398	1314527	3.65e-62	241
NW_013657693.1:445730-445873	LFLD01S000014.1	100	144	0	0	1	144	445731	445874	6.85e-70	267
NW_013657693.1:461016-461182	LFLD01S000014.1	100	167	0	0	1	167	461017	461183	1.34e-82	309
NW_013657693.1:475284-475837	LFLD01S000014.1	100	554	0	0	1	554	475285	475838	0	1024
NW_013657693.1:531922-532103	LFLD01S000014.1	100	182	0	0	1	182	531923	532104	6.82e-91	337
NW_013657693.1:532952-533183	LFLD01S000014.1	100	232	0	0	1	232	532953	533184	1.44e-118	429
NW_013657693.1:548748-548871	LFLD01S000014.1	100	124	0	0	1	124	548749	548872	7.45e-59	230
NW_013657693.1:627155-627286	LFLD01S000014.1	100	132	0	0	1	132	627156	627287	2.88e-63	244
NW_013657694.1:1900082-1900205	LFLD01S000015.1	100	124	0	0	1	124	1900083	1900206	7.45e-59	230
NW_013657694.1:832100-832635	LFLD01S000015.1	100	536	0	0	1	536	832101	832636	0	990
NW_013657694.1:840035-840191	LFLD01S000015.1	100	157	0	0	1	157	840036	840192	4.51e-77	291
NW_013657694.1:850931-851587	LFLD01S000015.1	100	657	0	0	1	657	850932	851588	0	1214
NW_013657694.1:864925-866029	LFLD01S000015.1	100	1105	0	0	1	1105	864926	866030	0	2041
NW_013657694.1:891007-891135	LFLD01S000015.1	100	129	0	0	1	129	891008	891136	1.3e-61	239
NW_013657694.1:897884-898047	LFLD01S000015.1	100	164	0	0	1	164	897885	898048	6.11e-81	303
NW_013657695.1:1303608-1303856	LFLD01S000016.1	100	249	0	0	1	249	1303609	1303857	5.53e-128	460
NW_013657695.1:1325440-1325602	LFLD01S000016.1	100	163	0	0	1	163	1325441	1325603	2.18e-80	302
NW_013657695.1:1454219-1454376	LFLD01S000016.1	100	158	0	0	1	158	1454220	1454377	1.26e-77	292
NW_013657695.1:1512660-1513168	LFLD01S000016.1	100	509	0	0	1	509	1512661	1513169	0	941
NW_013657695.1:1755753-1755878	LFLD01S000016.1	100	126	0	0	1	126	1755754	1755879	5.88e-60	233
NW_013657695.1:1888600-1888755	LFLD01S000016.1	100	156	0	0	1	156	1888601	1888756	1.61e-76	289
NW_013657695.1:691095-691310	LFLD01S000016.1	100	216	0	0	1	216	691096	691311	1.05e-109	399
NW_013657695.1:691507-691809	LFLD01S000016.1	100	303	0	0	1	303	691508	691810	6.59e-158	560
NW_013657695.1:710972-711102	LFLD01S000016.1	100	131	0	0	1	131	710973	711103	1.03e-62	243
NW_013657695.1:768770-768944	LFLD01S000016.1	100	175	0	0	1	175	768771	768945	5.07e-87	324
NW_013657695.1:770072-770217	LFLD01S000016.1	100	146	0	0	1	146	770073	770218	5.38e-71	270
NW_013657695.1:777320-777443	LFLD01S000016.1	100	124	0	0	1	124	777321	777444	7.45e-59	230
NW_013657696.1:2058629-2059864	LFLD01S000017.1	100	1236	0	0	1	1236	2058630	2059865	0	2283
NW_013657696.1:2068627-2068784	LFLD01S000017.1	100	158	0	0	1	158	2068628	2068785	1.26e-77	292
NW_013657696.1:2069514-2069705	LFLD01S000017.1	100	192	0	0	1	192	2069515	2069706	2e-96	355
NW_013657696.1:2069796-2069917	LFLD01S000017.1	100	122	0	0	1	122	2069797	2069918	9.44e-58	226
NW_013657696.1:2071615-2071745	LFLD01S000017.1	100	131	0	0	1	131	2071616	2071746	1.03e-62	243
NW_013657696.1:2084684-2084820	LFLD01S000017.1	100	137	0	0	1	137	2084685	2084821	5.01e-66	254
NW_013657696.1:2153681-2153846	LFLD01S000017.1	100	166	0	0	1	166	2153682	2153847	4.79e-82	307
NW_013657697.1:1044034-1044158	LFLD01S000018.1	100	125	0	0	1	125	1044035	1044159	2.09e-59	231
NW_013657697.1:1339805-1341733	LFLD01S000018.1	100	1929	0	0	1	1929	1339806	1341734	0	3563
NW_013657697.1:1544811-1544948	LFLD01S000018.1	100	138	0	0	1	138	1544812	1544949	1.41e-66	255
NW_013657697.1:2106533-2106653	LFLD01S000018.1	100	121	0	0	1	121	2106534	2106654	3.36e-57	224
NW_013657697.1:253961-254164	LFLD01S000018.1	100	204	0	0	1	204	253962	254165	4.59e-103	377
NW_013657697.1:277275-277457	LFLD01S000018.1	100	183	0	0	1	183	277276	277458	1.91e-91	339
NW_013657697.1:760405-760561	LFLD01S000018.1	100	157	0	0	1	157	760406	760562	4.51e-77	291
NW_013657697.1:762214-762418	LFLD01S000018.1	100	205	0	0	1	205	762215	762419	1.28e-103	379
NW_013657698.1:1180857-1181097	LFLD01S000019.1	100	241	0	0	1	241	1180858	1181098	1.49e-123	446
NW_013657698.1:1204008-1204329	LFLD01S000019.1	100	322	0	0	1	322	1204009	1204330	1.93e-168	595
NW_013657698.1:1230003-1231373	LFLD01S000019.1	100	1371	0	0	1	1371	1230004	1231374	0	2532
NW_013657698.1:1383329-1384381	LFLD01S000019.1	100	1053	0	0	1	1053	1383330	1384382	0	1945
NW_013657698.1:162073-162369	LFLD01S000019.1	100	297	0	0	1	297	162074	162370	1.4e-154	549
NW_013657698.1:183778-184069	LFLD01S000019.1	100	292	0	0	1	292	183779	184070	8.24e-152	540
NW_013657698.1:2053757-2054186	LFLD01S000019.1	100	430	0	0	1	430	2053758	2054187	0	795
NW_013657698.1:2059386-2059593	LFLD01S000019.1	100	208	0	0	1	208	2059387	2059594	2.8e-105	385
NW_013657698.1:2071711-2071918	LFLD01S000019.1	100	208	0	0	1	208	2071712	2071919	2.8e-105	385
NW_013657698.1:2149937-2150117	LFLD01S000019.1	100	181	0	0	1	181	2149938	2150118	2.44e-90	335
NW_013657698.1:308434-308565	LFLD01S000019.1	100	132	0	0	1	132	308435	308566	2.88e-63	244
NW_013657698.1:357218-357473	LFLD01S000019.1	100	256	0	0	1	256	357219	357474	7.32e-132	473
NW_013657698.1:359074-360333	LFLD01S000019.1	100	1260	0	0	1	1260	359075	360334	0	2327
NW_013657698.1:401115-401407	LFLD01S000019.1	100	293	0	0	1	293	401116	401408	2.3e-152	542
NW_013657698.1:509310-509528	LFLD01S000019.1	100	219	0	0	1	219	509311	509529	2.28e-111	405
NW_013657698.1:520128-520301	LFLD01S000019.1	100	174	0	0	1	174	520129	520302	1.81e-86	322
NW_013657699.1:1060900-1061085	LFLD01S000020.1	100	186	0	0	1	186	1060901	1061086	4.18e-93	344
NW_013657699.1:1281324-1281584	LFLD01S000020.1	100	261	0	0	1	261	1281325	1281585	1.24e-134	483
NW_013657699.1:1281324-1281587	LFLD01S000020.1	100	264	0	0	1	264	1281325	1281588	2.71e-136	488
NW_013657699.1:1389961-1390104	LFLD01S000020.1	100	144	0	0	1	144	1389962	1390105	6.85e-70	267
NW_013657699.1:1390323-1390475	LFLD01S000020.1	100	153	0	0	1	153	1390324	1390476	7.32e-75	283
NW_013657699.1:172107-173238	LFLD01S000020.1	100	1132	0	0	1	1132	172108	173239	0	2091
NW_013657699.1:179275-179396	LFLD01S000020.1	100	122	0	0	1	122	179276	179397	9.44e-58	226
NW_013657699.1:180380-180592	LFLD01S000020.1	100	213	0	0	1	213	180381	180593	4.79e-108	394
NW_013657699.1:198762-198921	LFLD01S000020.1	100	160	0	0	1	160	198763	198922	9.93e-79	296
NW_013657699.1:251364-251490	LFLD01S000020.1	100	127	0	0	1	127	251365	251491	1.65e-60	235
NW_013657699.1:257680-257843	LFLD01S000020.1	100	164	0	0	1	164	257681	257844	6.11e-81	303
NW_013657699.1:260736-260954	LFLD01S000020.1	100	219	0	0	1	219	260737	260955	2.28e-111	405
NW_013657699.1:265423-265632	LFLD01S000020.1	100	210	0	0	1	210	265424	265633	2.19e-106	388
NW_013657699.1:265764-265919	LFLD01S000020.1	100	156	0	0	1	156	265765	265920	1.61e-76	289
NW_013657699.1:299399-299538	LFLD01S000020.1	100	140	0	0	1	140	299400	299539	1.11e-67	259
NW_013657699.1:310535-310725	LFLD01S000020.1	100	191	0	0	1	191	310536	310726	7.16e-96	353
