QLTV01000331.1:c1563856-1562939,LFLD01056183.1,83.019,53,9,0,173,225,213,265,2.20e-05,56.3
QLTV01000331.1:c1563856-1562939,LFLD01029544.1,88.679,53,6,0,174,226,3677,3625,9.99e-10,69.8
QLTV01000331.1:c1563856-1562939,LFLD01029544.1,79.592,49,10,0,177,225,11009,10961,0.040,44.6
QLTV01000331.1:c1563856-1562939,LFLD01029544.1,79.592,49,9,1,178,225,10771,10723,0.48,41.0
QLTV01000331.1:c1563856-1562939,LFLD01013545.1,92.000,50,3,1,177,225,190,141,9.99e-10,69.8
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,93.333,45,3,0,179,223,409,365,3.49e-09,68.9
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,91.111,45,4,0,179,223,560,516,4.25e-08,64.4
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.667,45,6,0,179,223,108,64,2.20e-05,55.4
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.667,45,6,0,179,223,729,685,2.20e-05,55.4
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.047,43,6,0,183,225,894,852,2.68e-04,51.8
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,84.091,44,6,1,183,225,969,1012,0.040,45.5
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,82.927,41,7,0,183,223,2233,2273,0.14,43.7
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.111,36,5,0,188,223,2389,2424,0.14,43.7
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.111,36,5,0,188,223,2550,2585,0.14,43.7
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,86.111,36,5,0,188,223,2704,2739,0.14,43.7
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,80.000,45,5,1,185,225,1282,1326,0.48,41.0
QLTV01000331.1:c1563856-1562939,LFLD01171192.1,83.333,36,6,0,190,225,3682,3647,1.7,39.2
QLTV01000331.1:c806902-805924,LFLD01101543.1,90.011,871,59,6,1,857,932,76,0.0,1177
QLTV01000331.1:c806902-805924,LFLD01002043.1,79.333,150,27,1,528,673,20937,20788,3.48e-28,131
QLTV01000331.1:c806902-805924,LFLD01052139.1,75.000,188,29,6,494,672,28536,28358,7.67e-24,117
QLTV01000331.1:c806902-805924,LFLD01052139.1,74.026,77,19,1,747,823,31346,31421,0.011,46.4
QLTV01000331.1:c806902-805924,LFLD01025958.1,70.182,275,62,7,569,826,12022,12293,9.35e-23,113
QLTV01000331.1:c806902-805924,LFLD01025958.1,77.358,53,12,0,774,826,4455,4403,0.14,42.8
QLTV01000331.1:c806902-805924,LFLD01088868.1,74.457,184,33,5,549,732,46438,46269,3.26e-22,111
QLTV01000331.1:c806902-805924,LFLD01123722.1,74.839,155,26,2,527,672,715,865,3.97e-21,107
QLTV01000331.1:c806902-805924,LFLD01123722.1,88.889,36,4,0,772,807,1551,1586,0.003,48.2
QLTV01000331.1:c806902-805924,LFLD01095123.1,77.444,133,22,2,528,653,2159,2290,4.84e-20,104
QLTV01000331.1:c806902-805924,LFLD01154703.1,75.000,168,32,5,541,703,7188,7350,5.90e-19,101
QLTV01000331.1:c806902-805924,LFLD01073288.1,67.330,352,85,10,504,826,858,508,2.06e-18,99.6
QLTV01000331.1:c806902-805924,LFLD01012902.1,80.870,115,15,4,543,655,66441,66332,7.18e-18,97.8
QLTV01000377.1:c355954-354989,LFLD01065718.1,85.082,429,33,10,354,770,404,813,1.06e-129,469
QLTV01000377.1:c355954-354989,LFLD01065718.1,82.014,278,24,9,1,268,993,1254,9.96e-67,260
QLTV01000377.1:c355954-354989,LFLD01065718.1,90.141,142,10,2,354,491,112,253,1.48e-45,188
QLTV01000377.1:c355954-354989,LFLD01065718.1,90.141,142,10,2,354,491,258,399,1.48e-45,188
QLTV01000377.1:c355954-354989,LFLD01065718.1,87.261,157,16,2,339,491,1405,1561,1.48e-45,188
QLTV01000377.1:c355954-354989,LFLD01065718.1,87.156,109,12,1,354,460,1566,1674,3.48e-28,132
QLTV01000377.1:c355954-354989,LFLD01065718.1,87.619,105,9,2,390,490,2,106,1.48e-26,126
QLTV01000377.1:c355954-354989,LFLD01011673.1,82.692,52,4,3,25,74,2640,2592,0.040,45.5
QLTV01000377.1:c355954-354989,LFLD01105895.1,100.000,22,0,0,931,952,3490,3469,0.48,41.0
QLTV01000377.1:c355954-354989,LFLD01167289.1,86.111,36,4,1,47,82,4191,4225,1.7,40.1
QLTV01000377.1:c355954-354989,LFLD01066794.1,95.833,24,1,0,387,410,3117,3140,1.7,40.1
QLTV01000377.1:c355954-354989,LFLD01044171.1,89.655,29,3,0,30,58,1257,1285,1.7,40.1
QLTV01000377.1:c355954-354989,LFLD01026870.1,81.395,43,6,1,122,162,6126,6084,1.7,40.1
QLTV01000377.1:c355954-354989,LFLD01128113.1,83.333,36,6,0,176,211,695,730,1.7,39.2
QLTV01000377.1:c355954-354989,LFLD01103288.1,83.333,36,6,0,249,284,3526,3491,1.7,39.2
QLTV01000377.1:c355954-354989,LFLD01100757.1,78.261,46,10,0,92,137,9722,9677,1.7,39.2
QLTV01000383.1:c1152932-1151959,LFLD01100167.1,83.939,716,44,12,287,974,3763,3091,0.0,783
QLTV01000383.1:c1152932-1151959,LFLD01100167.1,92.727,275,17,2,16,288,4533,4260,4.51e-109,400
QLTV01000383.1:c1152932-1151959,LFLD01100167.1,79.630,54,7,2,898,949,5512,5563,0.14,43.7
QLTV01000383.1:c1152932-1151959,LFLD01110524.1,84.810,79,9,2,897,974,12296,12372,1.58e-13,83.3
QLTV01000383.1:c1152932-1151959,LFLD01110524.1,76.389,72,13,2,905,974,12407,12338,0.003,49.1
QLTV01000383.1:c1152932-1151959,LFLD01109325.1,83.117,77,13,0,898,974,36000,35924,5.52e-13,81.5
QLTV01000383.1:c1152932-1151959,LFLD01109325.1,76.923,78,13,3,900,974,37816,37891,2.68e-04,51.8
QLTV01000383.1:c1152932-1151959,LFLD01109325.1,76.923,78,13,3,900,974,37931,37856,2.68e-04,51.8
QLTV01000383.1:c1152932-1151959,LFLD01109325.1,75.000,68,9,3,898,961,16740,16803,0.48,41.0
QLTV01000383.1:c1152932-1151959,LFLD01109325.1,77.778,45,10,0,898,942,13380,13424,5.9,37.4
QLTV01000383.1:c1152932-1151959,LFLD01076969.1,83.117,77,13,0,898,974,2257,2333,5.52e-13,81.5
QLTV01000383.1:c1152932-1151959,LFLD01076969.1,72.727,77,13,2,898,974,2367,2299,0.14,43.7
QLTV01000383.1:c1152932-1151959,LFLD01035803.1,83.750,80,10,2,897,974,897,819,5.52e-13,80.6
QLTV01000383.1:c1152932-1151959,LFLD01035803.1,76.250,80,16,2,897,974,775,853,7.68e-05,53.6
QLTV01000383.1:c1152932-1151959,LFLD01087160.1,84.416,77,10,2,900,974,11336,11260,1.93e-12,78.8
QLTV01000383.1:c1152932-1151959,LFLD01159622.1,83.333,78,9,2,899,974,2346,2421,6.73e-12,77.9
QLTV01000383.1:c1152932-1151959,LFLD01159621.1,83.333,78,9,2,899,974,2332,2407,6.73e-12,77.9
QLTV01000383.1:c1152932-1151959,LFLD01061981.1,82.278,79,12,1,898,974,353,431,6.73e-12,77.9
QLTV01000383.1:c1152932-1151959,LFLD01061981.1,76.623,77,18,0,898,974,473,397,1.81e-06,59.0
QLTV01000383.1:c1152932-1151959,LFLD01061981.1,84.314,51,7,1,924,974,1410,1361,7.68e-05,53.6
QLTV01000383.1:c1152932-1151959,LFLD01061981.1,77.500,80,7,6,898,974,16467,16396,0.011,47.3
QLTV01000383.1:c1152932-1151959,LFLD01061981.1,75.325,77,6,5,902,974,16358,16425,0.14,43.7
QLTV01000383.1:c1152932-1151959,LFLD01026377.1,82.667,75,13,0,897,971,14918,14844,6.73e-12,77.9
QLTV01000383.1:c1152932-1151959,LFLD01026377.1,86.486,37,4,1,939,974,10703,10667,0.48,41.9
QLTV01000383.1:c784045-783084,LFLD01037383.1,83.891,807,66,11,2,788,2065,1303,0.0,878
QLTV01000383.1:c784045-783084,LFLD01037383.1,89.231,65,6,1,784,847,1172,1108,1.58e-13,83.3
QLTV01000383.1:c784045-783084,LFLD01037383.1,95.349,43,1,1,921,962,1081,1039,1.22e-08,66.2
QLTV01000383.1:c784045-783084,LFLD01055036.1,89.362,47,5,0,584,630,62,16,1.48e-07,63.5
QLTV01000383.1:c784045-783084,LFLD01050013.1,89.362,47,5,0,584,630,6001,5955,1.48e-07,63.5
QLTV01000383.1:c784045-783084,LFLD01037381.1,74.286,105,18,3,9,107,1976,1875,1.48e-07,63.5
QLTV01000383.1:c784045-783084,LFLD01034813.1,95.122,41,0,1,856,896,74,36,1.48e-07,63.5
QLTV01000383.1:c784045-783084,LFLD01148794.1,87.500,48,6,0,851,898,4345,4298,5.17e-07,60.8
QLTV01000383.1:c784045-783084,LFLD01116715.1,87.234,47,6,0,584,630,434,480,1.81e-06,59.0
QLTV01000383.1:c784045-783084,LFLD01039727.1,86.047,43,6,0,602,644,6955,6913,2.68e-04,51.8
QLTV01000383.1:c784045-783084,LFLD01004502.1,81.132,53,9,1,864,915,572,520,0.003,48.2
QLTV01000383.1:c784045-783084,LFLD01087570.1,87.500,40,4,1,859,897,362,323,0.011,47.3
QLTV01000392.1:c2449999-2449029,LFLD01082040.1,89.848,591,38,6,395,970,6576,5993,0.0,789
QLTV01000392.1:c2449999-2449029,LFLD01082040.1,88.947,380,22,5,22,399,7036,6675,9.30e-137,492
QLTV01000392.1:c2449999-2449029,LFLD01059764.1,82.979,47,6,1,282,328,14570,14526,0.011,47.3
QLTV01000392.1:c2449999-2449029,LFLD01002261.1,73.913,69,8,2,268,326,28029,27961,0.040,44.6
QLTV01000392.1:c2449999-2449029,LFLD01157028.1,80.435,46,9,0,281,326,14854,14809,0.14,43.7
QLTV01000392.1:c2449999-2449029,LFLD01111550.1,80.000,50,8,1,281,328,31,80,0.14,43.7
QLTV01000392.1:c2449999-2449029,LFLD01097451.1,78.431,51,11,0,254,304,9554,9504,0.14,43.7
QLTV01000392.1:c2449999-2449029,LFLD01075815.1,87.879,33,4,0,557,589,4148,4180,0.14,42.8
QLTV01000392.1:c2449999-2449029,LFLD01127694.1,83.784,37,6,0,86,122,1850,1886,0.48,41.0
QLTV01000392.1:c2449999-2449029,LFLD01101194.1,78.723,47,10,0,281,327,12342,12388,0.48,41.0
QLTV01000392.1:c2449999-2449029,LFLD01078322.1,80.952,42,8,0,286,327,19767,19726,0.48,41.0
QLTV01000419.1:c1499961-1498976,LFLD01131703.1,95.207,772,29,4,8,771,8307,9078,0.0,1215
QLTV01000419.1:c1499961-1498976,LFLD01131703.1,89.394,66,6,1,919,984,9060,9124,4.53e-14,85.1
QLTV01000419.1:c1499961-1498976,LFLD01078647.1,83.636,55,8,1,801,855,835,782,2.20e-05,56.3
QLTV01000419.1:c1499961-1498976,LFLD01102576.1,85.366,41,6,0,80,120,194,154,0.003,48.2
QLTV01000419.1:c1499961-1498976,LFLD01102576.1,88.571,35,4,0,80,114,652,686,0.011,46.4
QLTV01000419.1:c1499961-1498976,LFLD01171778.1,82.222,45,3,1,775,819,41,2,0.011,46.4
QLTV01000419.1:c1499961-1498976,LFLD01142197.1,88.571,35,4,0,739,773,15457,15423,0.011,46.4
QLTV01000419.1:c1499961-1498976,LFLD01154366.1,84.091,44,6,1,732,775,71,29,0.040,45.5
QLTV01000419.1:c1499961-1498976,LFLD01034428.1,84.211,38,6,0,77,114,1321,1358,0.14,42.8
QLTV01000419.1:c1499961-1498976,LFLD01149907.1,86.486,37,4,1,80,116,343,308,0.48,41.9
QLTV01000419.1:c1499961-1498976,LFLD01109075.1,82.500,40,2,1,80,119,1928,1894,0.48,41.9
QLTV01000419.1:c1499961-1498976,LFLD01084362.1,85.714,35,5,0,739,773,17280,17246,0.48,41.9
QLTV01000419.1:c3761031-3760125,LFLD01018711.1,91.089,909,43,5,1,907,12173,13045,0.0,1287
QLTV01000419.1:c3761031-3760125,LFLD01161450.1,90.625,32,3,0,244,275,8231,8200,0.040,45.5
QLTV01000419.1:c3761031-3760125,LFLD01109792.1,80.851,47,6,1,177,220,835,789,0.14,43.7
QLTV01000419.1:c3761031-3760125,LFLD01002921.1,96.154,26,1,0,170,195,1587,1562,0.14,43.7
QLTV01000419.1:c3761031-3760125,LFLD01131251.1,85.000,40,5,1,149,187,6589,6628,0.14,42.8
QLTV01000419.1:c3761031-3760125,LFLD01081838.1,84.211,38,6,0,520,557,2753,2716,0.14,42.8
QLTV01000419.1:c3761031-3760125,LFLD01077996.1,96.000,25,1,0,875,899,2384,2408,0.48,41.9
QLTV01000419.1:c3761031-3760125,LFLD01057204.1,96.296,27,0,1,513,538,2928,2902,0.48,41.9
QLTV01000419.1:c3761031-3760125,LFLD01109993.1,92.593,27,2,0,10,36,3077,3051,0.48,41.0
QLTV01000419.1:c3761031-3760125,LFLD01028690.1,92.593,27,2,0,329,355,25027,25053,0.48,41.0
QLTV01000437.1:c1250374-1249408,LFLD01034141.1,89.903,822,56,8,171,967,692,1511,0.0,1097
QLTV01000437.1:c1250374-1249408,LFLD01092048.1,85.227,88,13,0,368,455,1608,1521,5.90e-19,101
QLTV01000437.1:c1250374-1249408,LFLD01076648.1,78.571,126,23,2,330,453,13972,13849,5.90e-19,101
QLTV01000437.1:c1250374-1249408,LFLD01010301.1,75.177,141,22,2,326,453,1304,1164,5.90e-19,100
QLTV01000437.1:c1250374-1249408,LFLD01136253.1,75.362,138,21,3,326,453,5198,5332,2.51e-17,95.1
QLTV01000437.1:c1250374-1249408,LFLD01126821.1,83.908,87,14,0,368,454,4782,4696,2.51e-17,95.1
QLTV01000437.1:c1250374-1249408,LFLD01142133.1,73.103,145,26,1,323,454,51013,50869,8.75e-17,94.2
QLTV01000437.1:c1250374-1249408,LFLD01077149.1,73.826,149,29,2,326,465,5022,4875,8.75e-17,94.2
QLTV01000437.1:c1250374-1249408,LFLD01107759.1,83.721,86,14,0,368,453,782,867,8.75e-17,93.3
QLTV01000437.1:c1250374-1249408,LFLD01054547.1,75.362,138,28,2,337,468,37761,37898,8.75e-17,93.3
QLTV01000437.1:c1250374-1249426,LFLD01034141.1,89.801,804,55,8,171,949,692,1493,0.0,1069
QLTV01000437.1:c1250374-1249426,LFLD01092048.1,85.227,88,13,0,368,455,1608,1521,5.90e-19,101
QLTV01000437.1:c1250374-1249426,LFLD01076648.1,78.571,126,23,2,330,453,13972,13849,5.90e-19,101
QLTV01000437.1:c1250374-1249426,LFLD01010301.1,75.177,141,22,2,326,453,1304,1164,5.90e-19,100
QLTV01000437.1:c1250374-1249426,LFLD01136253.1,75.362,138,21,3,326,453,5198,5332,2.51e-17,95.1
QLTV01000437.1:c1250374-1249426,LFLD01126821.1,83.908,87,14,0,368,454,4782,4696,2.51e-17,95.1
QLTV01000437.1:c1250374-1249426,LFLD01142133.1,73.103,145,26,1,323,454,51013,50869,8.75e-17,94.2
QLTV01000437.1:c1250374-1249426,LFLD01077149.1,73.826,149,29,2,326,465,5022,4875,8.75e-17,94.2
QLTV01000437.1:c1250374-1249426,LFLD01107759.1,83.721,86,14,0,368,453,782,867,8.75e-17,93.3
QLTV01000437.1:c1250374-1249426,LFLD01054547.1,75.362,138,28,2,337,468,37761,37898,8.75e-17,93.3
QLTV01000437.1:c827576-826596,LFLD01050400.1,83.826,575,25,5,2,562,40799,41319,0.0,657
QLTV01000437.1:c827576-826596,LFLD01050400.1,91.740,339,24,3,562,898,43410,43746,7.15e-132,476
QLTV01000437.1:c827576-826596,LFLD01028469.1,86.869,99,6,3,832,930,4921,4830,9.35e-23,113
QLTV01000437.1:c827576-826596,LFLD01074469.1,75.000,144,21,4,789,932,7685,7813,8.75e-17,94.2
QLTV01000437.1:c827576-826596,LFLD01024166.1,74.265,136,13,5,825,958,188,73,1.30e-14,86.0
QLTV01000437.1:c827576-826596,LFLD01098648.1,84.146,82,9,2,823,902,5300,5379,4.53e-14,85.1
QLTV01000437.1:c827576-826596,LFLD01008692.1,72.376,181,21,12,824,978,1477,1300,8.20e-11,74.3
QLTV01000437.1:c827576-826596,LFLD01135842.1,76.786,112,12,9,829,932,1430,1325,6.30e-06,58.1
QLTV01000437.1:c827576-826596,LFLD01093717.1,88.636,44,5,0,150,193,16607,16650,6.30e-06,58.1
QLTV01000437.1:c827576-826596,LFLD01009801.1,77.922,77,13,3,157,232,35364,35437,7.68e-05,53.6
QLTV01000437.1:c827576-826596,LFLD01045215.1,71.127,142,24,8,829,965,6274,6403,2.68e-04,51.8
QLTV01000548.1:c3481854-3480911,LFLD01066503.1,92.250,929,58,4,18,944,10716,11632,0.0,1346
QLTV01000548.1:c3481854-3480911,LFLD01021153.1,84.091,44,7,0,781,824,2913,2870,0.003,49.1
QLTV01000548.1:c3481854-3480911,LFLD01067809.1,93.103,29,2,0,818,846,19291,19319,0.040,44.6
QLTV01000548.1:c3481854-3480911,LFLD01126371.1,96.154,26,1,0,64,89,7649,7624,0.14,43.7
QLTV01000548.1:c3481854-3480911,LFLD01061580.1,89.189,37,1,2,424,457,3954,3990,0.14,43.7
QLTV01000548.1:c3481854-3480911,LFLD01061580.1,89.189,37,1,2,424,457,24549,24585,0.14,43.7
QLTV01000548.1:c3481854-3480911,LFLD01162688.1,90.625,32,2,1,486,516,16880,16849,0.48,41.9
QLTV01000548.1:c3481854-3480911,LFLD01153264.1,82.609,46,5,2,388,433,735,693,0.48,41.9
QLTV01000548.1:c3481854-3480911,LFLD01153521.1,83.784,37,6,0,416,452,1101,1065,0.48,41.0
QLTV01000548.1:c3481854-3480911,LFLD01046129.1,92.593,27,2,0,493,519,14548,14522,0.48,41.0
QLTV01000548.1:c3481854-3480911,LFLD01033018.1,87.500,32,4,0,424,455,246,215,0.48,41.0
QLTV01000556.1:c667725-666768,LFLD01027542.1,90.436,826,69,4,1,817,4945,4121,0.0,1125
QLTV01000556.1:c667725-666768,LFLD01013296.1,76.667,60,14,0,89,148,9462,9521,0.011,46.4
QLTV01000556.1:c667725-666768,LFLD01146204.1,75.000,60,15,0,89,148,27261,27320,0.48,41.9
QLTV01000556.1:c667725-666768,LFLD01009130.1,77.049,61,11,2,89,148,1146,1088,0.48,41.9
QLTV01000556.1:c667725-666768,LFLD01143282.1,73.077,78,18,2,73,148,1667,1743,0.48,41.0
QLTV01000556.1:c667725-666768,LFLD01078719.1,74.359,78,17,3,73,148,496,420,0.48,41.0
QLTV01000556.1:c667725-666768,LFLD01036676.1,79.167,48,7,1,206,250,1087,1134,0.48,41.0
QLTV01000556.1:c667725-666768,LFLD01097709.1,90.323,31,2,1,258,287,10001,9971,1.7,40.1
QLTV01000556.1:c667725-666768,LFLD01049704.1,85.294,34,5,0,881,914,7632,7665,1.7,40.1
QLTV01000556.1:c667725-666768,LFLD01049687.1,92.308,26,2,0,161,186,15857,15882,1.7,39.2
QLTV01000576.1:c81247-80319,LFLD01005037.1,89.179,268,22,1,1,268,8243,7983,1.68e-95,355
QLTV01000576.1:c81247-80319,LFLD01005037.1,88.095,84,10,0,264,347,7580,7497,3.97e-21,107
QLTV01000576.1:c81247-80319,LFLD01135619.1,84.783,46,4,2,876,918,7616,7571,0.011,46.4
QLTV01000576.1:c81247-80319,LFLD01088682.1,100.000,25,0,0,543,567,5427,5403,0.011,46.4
QLTV01000576.1:c81247-80319,LFLD01156260.1,100.000,23,0,0,543,565,933,911,0.14,42.8
QLTV01000576.1:c81247-80319,LFLD01147248.1,88.571,35,3,1,293,327,9130,9097,0.14,42.8
QLTV01000576.1:c81247-80319,LFLD01151177.1,90.000,30,3,0,535,564,1934,1963,0.48,41.9
QLTV01000576.1:c81247-80319,LFLD01131166.1,96.000,25,1,0,323,347,6285,6309,0.48,41.9
QLTV01000576.1:c81247-80319,LFLD01094768.1,96.000,25,1,0,540,564,1630,1606,0.48,41.9
QLTV01000576.1:c81247-80319,LFLD01021747.1,90.000,30,3,0,723,752,3791,3762,0.48,41.9
QLTV01000576.1:c81247-80319,LFLD01016549.1,85.714,35,5,0,410,444,3694,3728,0.48,41.9
QLTV01000597.1:c489212-488302,LFLD01034058.1,88.621,914,62,9,1,898,254,1141,0.0,1177
QLTV01000597.1:c489212-488302,LFLD01119627.1,85.714,42,2,1,647,688,12812,12849,0.003,49.1
QLTV01000597.1:c489212-488302,LFLD01002727.1,100.000,26,0,0,230,255,29587,29612,0.003,48.2
QLTV01000597.1:c489212-488302,LFLD01022802.1,86.111,36,5,0,232,267,5106,5071,0.14,43.7
QLTV01000597.1:c489212-488302,LFLD01174443.1,96.000,25,1,0,628,652,29,53,0.48,41.9
QLTV01000597.1:c489212-488302,LFLD01094500.1,90.000,30,3,0,327,356,2540,2511,0.48,41.9
QLTV01000597.1:c489212-488302,LFLD01092641.1,84.615,39,4,1,650,688,322,286,0.48,41.9
QLTV01000597.1:c489212-488302,LFLD01158409.1,100.000,22,0,0,887,908,2641,2620,0.48,41.0
QLTV01000597.1:c489212-488302,LFLD01151332.1,92.593,27,2,0,232,258,30052,30026,0.48,41.0
QLTV01000597.1:c489212-488302,LFLD01059181.1,81.818,44,7,1,138,181,1940,1898,0.48,41.0
QLTV01000598.1:c2344838-2343842,LFLD01168676.1,97.059,34,1,0,964,997,15439,15406,6.30e-06,58.1
QLTV01000598.1:c2344838-2343842,LFLD01104680.1,77.143,70,11,3,868,936,5544,5479,0.011,46.4
