qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
QLTV01012193.1:2393609-2394531	NW_013657926.1	93.519	108	7	0	62	169	1032384	1032277	2.54e-37	161
QLTV01012192.1:c880789-879816	NW_013658340.1	85.743	505	48	14	177	666	511193	511688	6.43e-143	512
QLTV01012192.1:164422-165348	NW_013657775.1	89.46	389	41	0	473	861	95549	95161	7.96e-137	492
QLTV01012191.1:c1330240-1329259	NW_013660778.1	90.69	623	41	5	1	620	31981	31373	0	813
QLTV01012191.1:543691-544680	NW_013658306.1	94.118	51	1	2	941	990	52697	52648	1.02e-11	76.8
QLTV01012191.1:1332589-1333550	NW_013660778.1	87.788	565	41	8	1	544	33507	34064	3.61e-180	636
QLTV01012189.1:c775434-774496	NW_013658223.1	86.068	323	35	7	250	567	365649	365332	1.11e-90	339
QLTV01012189.1:c537755-536838	NW_013659177.1	82.724	793	76	28	27	811	27333	26594	0	649
QLTV01012189.1:317973-318899	NW_013657785.1	77.553	989	122	52	1	927	137055	136105	1.02e-140	505
QLTV01012189.1:187623-188568	NW_013657749.1	93.103	174	12	0	771	944	936851	937024	1.16e-65	255
QLTV01012186.1:c1445624-1444649	NW_013658108.1	93.304	672	28	8	2	666	710256	710917	0	976
QLTV01012184.1:c4332616-4331645	NW_013657692.1	86.712	444	30	8	1	416	1270610	1271052	5.07e-129	466
QLTV01012184.1:7142854-7143792	NW_013657696.1	92.275	712	39	7	240	938	541882	541174	0	996
QLTV01011322.1:c1726-737	NW_013660197.1	79.739	153	29	2	567	718	71847	71998	1e-21	110
QLTV01011289.1:c1169-185	NW_013660197.1	79.739	153	29	2	567	718	71847	71998	9.98e-22	110
QLTV01009056.1:c823005-822053	NW_013660896.1	88.908	595	52	9	337	924	38461	39048	0	721
QLTV01009056.1:c3713888-3712899	NW_013658182.1	81.827	1029	116	24	1	990	57138	58134	0	798
QLTV01009056.1:c2285973-2284999	NW_013659985.1	87.705	732	53	16	1	727	142667	143366	0	819
QLTV01009056.1:c2079798-2078843	NW_013658861.1	89.113	248	15	5	573	812	66908	67151	1.92e-78	298
QLTV01009056.1:635650-636615	NW_013657923.1	94.118	51	3	0	916	966	386687	386637	2.76e-12	78.7
QLTV01009056.1:2918034-2918944	NW_013658337.1	86.889	450	41	7	466	910	67896	67460	1.01e-135	488
QLTV01009056.1:2625345-2626291	NW_013658545.1	87.988	974	60	18	1	947	452346	453289	0	1098
QLTV01005276.1:c714040-713044	NW_013659434.1	94.257	296	15	2	703	997	122335	122041	1.46e-124	451
QLTV01004460.1:c470315-469380	NW_013661081.1	92.531	241	13	3	510	749	41992	42228	3.08e-91	340
QLTV01004460.1:c180574-179630	NW_013657982.1	92.746	579	28	8	378	945	39434	40009	0	824
QLTV01004454.1:c2557281-2556381	NW_013658283.1	91.299	747	31	18	126	854	155908	155178	0	989
QLTV01004454.1:710832-711800	NW_013657974.1	89.402	368	33	6	5	369	985933	985569	8.46e-127	459
QLTV01004454.1:1734469-1735387	NW_013657747.1	89.583	672	44	11	251	919	1366916	1367564	0	830
QLTV01004445.1:3507134-3508086	NW_013658372.1	91.987	312	14	2	343	648	451547	451853	2.34e-117	427
QLTV01004445.1:2863905-2864895	NW_013657907.1	89.397	547	32	3	1	544	976663	977186	0	665
QLTV01004445.1:1811248-1812188	NW_013657939.1	93.878	196	12	0	327	522	572048	571853	6.81e-78	296
QLTV01004435.1:c19284-18375	NW_013657757.1	93.939	330	19	1	315	643	204696	205025	1.68e-138	497
QLTV01004435.1:c19284-18353	NW_013657757.1	93.939	330	19	1	315	643	204696	205025	1.72e-138	497
QLTV01004426.1:c3939236-3938314	NW_013659532.1	88.972	934	57	9	1	923	162361	161463	0	1112
QLTV01004426.1:c3148978-3148000	NW_013657781.1	89.908	218	12	6	1	209	151083	150867	1.19e-70	272
QLTV01004426.1:c2455043-2454046	NW_013658026.1	93.393	333	17	3	341	671	470120	469791	1.11e-135	488
QLTV01004426.1:c2408363-2407459	NW_013660322.1	89.765	850	61	13	1	843	97485	98315	0	1064
QLTV01004426.1:c2408363-2407441	NW_013660322.1	89.765	850	61	13	1	843	97485	98315	0	1064
QLTV01004426.1:c1113014-1112092	NW_013657713.1	94.035	285	16	1	412	696	1027037	1026754	1.75e-118	431
QLTV01004426.1:890288-891210	NW_013660086.1	88.596	342	35	4	559	896	126019	125678	6.35e-113	412
QLTV01004426.1:4890282-4891246	NW_013658201.1	88.36	378	31	4	169	542	461741	461373	8.48e-122	442
QLTV01004426.1:4890282-4891212	NW_013658201.1	88.36	378	31	4	169	542	461741	461373	8.17e-122	442
QLTV01004426.1:2787202-2788138	NW_013657778.1	93.827	891	39	10	1	879	1309909	1310795	0	1327
QLTV01004424.1:c168750-167806	NW_013658145.1	86.567	201	22	3	745	945	103105	102910	5.48e-54	217
QLTV01004421.1:497663-498634	NW_013657844.1	89.894	376	28	6	156	529	251489	251122	8.42e-132	475
QLTV01004421.1:243840-244754	NW_013657844.1	93.377	921	40	8	1	915	496129	495224	0	1343
QLTV01004416.1:3173029-3173992	NW_013658485.1	94.654	318	15	1	1	316	289145	289462	8.29e-137	492
QLTV01004416.1:284531-285454	NW_013657721.1	90.85	929	65	6	7	924	85628	84709	0	1227
QLTV01004416.1:1736867-1737771	NW_013660720.1	91.015	946	38	22	1	905	69857	70796	0	1232
QLTV01004411.1:c208946-207965	NW_013657846.1	91.736	242	19	1	740	981	396175	395935	1.51e-89	335
QLTV01004406.1:c628513-627610	NW_013658329.1	80.645	620	70	28	134	740	53302	52720	1.33e-119	435
QLTV01004406.1:c628513-627570	NW_013658329.1	80.645	620	70	28	134	740	53302	52720	1.39e-119	435
QLTV01004403.1:c437341-436440	NW_013657884.1	85.989	364	44	4	90	452	1107727	1107370	4.86e-104	383
QLTV01004403.1:c223181-222227	NW_013657778.1	88.308	975	72	14	1	953	1101442	1102396	0	1131
QLTV01004403.1:c1938038-1937120	NW_013657736.1	90.411	292	22	3	554	839	1744675	1744966	6.41e-103	379
QLTV01004403.1:c1301051-1300053	NW_013659137.1	87.923	679	68	4	20	696	1732	2398	0	787
QLTV01004403.1:897892-898808	NW_013659211.1	87.302	252	31	1	288	539	289526	289276	3.99e-75	287
QLTV01004403.1:4098702-4099688	NW_013658425.1	92.541	791	26	10	226	985	131243	132031	0	1103
QLTV01004403.1:2271497-2272489	NW_013660829.1	91.718	483	23	8	256	730	21141	20668	0	654
QLTV01004400.1:c2749006-2748050	NW_013659371.1	91.277	470	32	5	495	957	23692	23225	4.65e-179	632
QLTV01004400.1:c2299983-2299005	NW_013662647.1	86.456	443	48	5	39	471	2912	3352	8.49e-132	475
QLTV01004400.1:c2150424-2149455	NW_013659416.1	84.012	344	28	13	634	970	194175	194498	1.17e-80	305
QLTV01004400.1:c2100036-2099117	NW_013659640.1	89.431	246	19	6	512	752	88308	88551	3.97e-80	303
QLTV01004400.1:c16245-15286	NW_013658037.1	86.207	986	87	21	1	960	1129875	1128913	0	1022
QLTV01004400.1:3748829-3749729	NW_013660147.1	91.709	796	52	6	1	788	1887	2676	0	1092
QLTV01004400.1:16238-17147	NW_013658037.1	85.417	912	77	14	1	910	1129868	1130725	0	896
QLTV01004398.1:c317168-316222	NW_013659611.1	92.285	674	34	4	2	660	139642	140312	0	941
QLTV01004396.1:c154012-153066	NW_013659230.1	81.857	237	35	7	699	929	78756	78522	9.25e-47	193
QLTV01004394.1:c129913-128965	NW_013659967.1	98.413	63	1	0	887	949	5218	5156	2.67e-22	111
QLTV01004394.1:c129913-128936	NW_013660143.1	96.703	91	2	1	889	978	59217	59307	5.84e-34	150
QLTV01004394.1:137063-138003	NW_013658774.1	88	300	24	5	1	295	354854	355146	2.4e-92	344
QLTV01004393.1:746305-747237	NW_013657792.1	89.064	887	43	21	1	860	90524	91383	0	1051
QLTV01004392.1:1389086-1390023	NW_013658342.1	90.411	73	7	0	1	73	167314	167386	7.39e-18	97.1
QLTV01004391.1:c684345-683363	NW_013659352.1	86.141	368	32	8	1	367	147875	148224	6.87e-103	379
QLTV01004391.1:c552807-551810	NW_013660020.1	88.077	520	40	6	385	894	120078	119571	1.77e-168	597
QLTV01004390.1:c648863-647896	NW_013659436.1	90.148	203	20	0	1	203	160161	159959	1.98e-68	265
QLTV01004389.1:c1298749-1297846	NW_013659902.1	91.552	509	29	5	399	904	113052	112555	0	689
QLTV01004389.1:c1274079-1273128	NW_013659155.1	94.815	270	14	0	683	952	211510	211779	1.09e-115	422
QLTV01004389.1:809128-810084	NW_013657949.1	88.539	349	20	2	1	349	374519	374847	1.1e-110	405
QLTV01004389.1:3536812-3537805	NW_013658047.1	86.652	914	61	12	68	978	431316	432171	0	955
QLTV01004389.1:1220147-1221063	NW_013659902.1	87.768	327	25	6	1	326	79954	80266	1.38e-99	368
QLTV01004388.1:c484278-483310	NW_013658267.1	95.385	65	3	0	905	969	398363	398427	4.56e-20	104
QLTV01004388.1:c484278-483281	NW_013659021.1	91.209	91	8	0	908	998	41781	41871	3.61e-26	124
QLTV01004388.1:c1180824-1179913	NW_013659597.1	92.953	298	19	2	341	638	53342	53637	4.81e-119	433
QLTV01004387.1:575-1552	NW_013658224.1	78.643	398	70	11	234	623	430922	430532	5.59e-64	250
QLTV01004384.1:c28615-27658	NW_013659459.1	89.798	892	53	17	1	874	116795	115924	0	1109
QLTV01004307.1:c64254-63265	NW_013659804.1	88.098	815	57	10	177	990	108604	109379	0	931
QLTV01004297.1:c5668636-5667722	NW_013657806.1	85.714	126	5	4	771	896	261869	261757	4.27e-25	121
QLTV01004297.1:3880154-3881110	NW_013658025.1	87.523	553	52	11	359	901	378938	379483	2.8e-176	623
QLTV01004297.1:1330778-1331687	NW_013657934.1	95.652	161	7	0	287	447	123619	123459	8.63e-67	259
QLTV01004293.1:c215485-214564	NW_013658642.1	94.271	192	8	1	1	189	450268	450077	3.1e-76	291
QLTV01004293.1:158596-159532	NW_013661135.1	91.268	962	58	11	1	937	1322	2282	0	1288
QLTV01004287.1:c67153-66216	NW_013658433.1	85.422	782	93	11	146	926	564487	563726	0	793
QLTV01004287.1:c67153-66161	NW_013658433.1	85.422	782	93	11	146	926	564487	563726	0	793
QLTV01004287.1:c41531-40558	NW_013660405.1	83.388	921	83	23	1	893	59034	59912	0	789
QLTV01004284.1:c593468-592525	NW_013658129.1	90.651	952	68	13	1	944	35468	34530	0	1245
QLTV01004282.1:169523-170468	NW_013659531.1	91.34	485	23	11	1	470	60631	61111	0	645
QLTV01004279.1:c2740019-2739064	NW_013658381.1	91.438	292	21	4	423	713	523985	523697	1.84e-108	398
QLTV01004279.1:c1290103-1289133	NW_013657784.1	89.221	603	49	11	374	971	464459	465050	0	739
QLTV01004279.1:2510626-2511545	NW_013657995.1	96.281	242	8	1	475	716	725047	725287	6.37e-108	396
QLTV01004279.1:2038350-2039287	NW_013658804.1	88.63	343	26	6	1	337	251214	251549	1.08e-110	405
QLTV01004279.1:2038339-2039287	NW_013658804.1	88.701	354	27	6	1	348	251203	251549	3.91e-115	420
QLTV01004279.1:1997599-1998587	NW_013658804.1	91.06	604	47	6	391	989	205510	206111	0	809
QLTV01004269.1:c6158-5171	NW_013657762.1	94.872	39	2	0	2	40	475714	475752	2.84e-07	62.1
QLTV01004266.1:c1209732-1208810	NW_013658630.1	92.713	494	34	2	1	493	178535	179027	0	712
QLTV01004266.1:809576-810530	NW_013658169.1	87.313	402	25	13	287	683	276083	276463	3.9e-120	436
QLTV01004266.1:809576-810507	NW_013658169.1	87.313	402	25	13	287	683	276083	276463	3.81e-120	436
QLTV01004266.1:809576-810482	NW_013658169.1	87.313	402	25	13	287	683	276083	276463	3.7e-120	436
QLTV01004265.1:c482288-481351	NW_013658186.1	96.203	316	10	1	623	938	242378	242065	4.78e-144	516
QLTV01004265.1:c1644955-1643964	NW_013658211.1	86.498	474	47	4	531	992	650250	649782	1.1e-140	505
QLTV01004260.1:181218-182171	NW_013659390.1	87.532	393	31	10	194	570	81736	81346	1.08e-120	438
QLTV01004259.1:777367-778269	NW_013658179.1	93.657	268	15	2	638	903	24467	24200	4.83e-109	399
QLTV01004257.1:c1803751-1802846	NW_013657881.1	93.085	188	12	1	720	906	52946	52759	3.07e-71	274
QLTV01004257.1:c1803751-1802786	NW_013657881.1	93.496	246	15	1	720	964	52946	52701	1.89e-98	364
QLTV01004257.1:c1016900-1015978	NW_013658328.1	93.717	573	22	3	351	923	398845	398287	0	846
QLTV01004257.1:2606037-2606981	NW_013657791.1	92.581	957	53	8	1	945	486057	487007	0	1358
QLTV01004256.1:3682832-3683792	NW_013658271.1	92	925	38	11	1	919	536817	537711	0	1266
QLTV01004256.1:3119139-3120073	NW_013658207.1	86.407	949	71	25	1	935	637816	638720	0	985
QLTV01004254.1:c537466-536505	NW_013659680.1	83.74	369	32	10	86	441	170877	170524	3.19e-86	324
QLTV01004254.1:c414110-413126	NW_013657743.1	90.559	286	20	4	369	650	1210705	1210987	1.15e-100	372
QLTV01004254.1:c1599582-1598637	NW_013657930.1	94.602	352	19	0	595	946	455672	456023	6.16e-153	545
QLTV01004253.1:512258-513234	NW_013658032.1	83.5	200	32	1	595	794	329892	330090	1.6e-44	185
QLTV01004253.1:1929474-1930386	NW_013657772.1	90.284	844	75	5	76	913	1300359	1299517	0	1098
QLTV01004253.1:1371852-1372788	NW_013659821.1	90.141	568	33	6	365	925	96709	96158	0	717
QLTV01004250.1:1219260-1220195	NW_013657950.1	92.348	379	26	3	2	380	654793	655168	3.66e-150	536
QLTV01004248.1:610714-611632	NW_013659162.1	88.02	818	74	11	105	918	54324	53527	0	946
QLTV01004248.1:1973685-1974653	NW_013660872.1	91.922	718	36	4	253	968	44188	44885	0	985
QLTV01004248.1:1470148-1471117	NW_013659424.1	86.074	596	48	11	2	585	109985	110557	7.94e-172	608
QLTV01004245.1:c492959-492030	NW_013658289.1	91.947	832	57	6	1	827	261359	260533	0	1157
QLTV01004245.1:755111-756038	NW_013658289.1	85.905	674	39	29	1	663	509093	509721	0	667
QLTV01004245.1:477080-478069	NW_013658289.1	91.296	540	39	6	449	987	242888	243420	0	730
QLTV01004245.1:1207620-1208563	NW_013658142.1	91.983	948	56	9	3	944	298441	299374	0	1312
QLTV01004244.1:c1175950-1175038	NW_013659021.1	87.923	414	41	5	500	913	21414	21010	6.1e-133	479
QLTV01004244.1:c1175950-1175012	NW_013659021.1	87.955	440	42	7	500	938	21414	20985	8.01e-142	508
QLTV01004244.1:1377363-1378330	NW_013657753.1	82.245	597	65	18	403	968	1377020	1376434	2.33e-132	477
QLTV01004242.1:c742777-741825	NW_013657882.1	89.727	954	63	19	1	953	1136556	1135637	0	1186
QLTV01004242.1:c742777-741811	NW_013657882.1	89.876	968	63	19	1	967	1136556	1135623	0	1212
QLTV01004242.1:847260-848160	NW_013658635.1	92.477	545	29	9	116	657	613452	613987	0	769
QLTV01004242.1:2381565-2382492	NW_013658126.1	91.176	374	28	2	405	773	278239	277866	3.68e-140	503
QLTV01004242.1:2006958-2007863	NW_013659264.1	92.824	850	43	7	61	906	192889	192054	0	1216
QLTV01004242.1:1340941-1341925	NW_013658138.1	88.867	997	59	16	26	985	114076	113095	0	1179
QLTV01004237.1:1333547-1334476	NW_013657841.1	87.039	949	60	20	1	930	420442	419538	0	1013
QLTV01004235.1:c158062-157063	NW_013658297.1	89.976	838	55	7	3	838	124647	123837	0	1055
QLTV01004235.1:c1481719-1480818	NW_013658273.1	86.842	608	49	14	295	902	198111	198687	0	651
QLTV01004235.1:897779-898772	NW_013657917.1	88.45	658	73	3	328	983	820655	819999	0	791
QLTV01004233.1:c5573573-5572636	NW_013658166.1	87.119	590	39	14	353	938	325942	326498	1.27e-179	634
QLTV01004233.1:c308148-307225	NW_013658184.1	85.034	588	49	14	27	605	591426	591983	5.97e-158	562
QLTV01004233.1:c3008832-3007891	NW_013658393.1	93.284	953	50	10	1	942	57115	58064	0	1393
QLTV01004232.1:c817444-816495	NW_013657950.1	83.951	243	33	6	243	482	53318	53557	2.54e-57	228
QLTV01004228.1:468070-469005	NW_013658562.1	83.784	296	39	6	172	460	169436	169143	1.14e-70	272
QLTV01004225.1:c911385-910477	NW_013657949.1	85.209	311	38	6	67	371	581378	581686	6.52e-83	313
QLTV01004225.1:c1096594-1095653	NW_013657926.1	95.745	188	8	0	609	796	921205	921392	4.07e-80	303
QLTV01004225.1:2323091-2323990	NW_013657680.1	88.393	112	7	6	736	843	614982	615091	6.98e-28	130
QLTV01004224.1:c510593-509678	NW_013657796.1	89.883	939	49	13	1	916	1351153	1352068	0	1166
QLTV01004222.1:c2741737-2740748	NW_013657688.1	82.57	1004	110	29	1	990	2518123	2517171	0	824
QLTV01004222.1:c1831553-1830615	NW_013659285.1	88.415	492	38	12	382	869	90773	90297	7.79e-162	575
QLTV01004222.1:c1831553-1830586	NW_013659285.1	88.415	492	38	12	382	869	90773	90297	8.04e-162	575
QLTV01004222.1:c1074665-1073735	NW_013657830.1	96.364	55	2	0	877	931	522114	522168	3.41e-16	91.6
QLTV01004222.1:c107407-106502	NW_013658502.1	93.125	160	9	2	1	159	54644	54802	5.21e-59	233
QLTV01004222.1:2808109-2809023	NW_013658102.1	90.862	383	31	2	537	915	435596	435978	2.17e-142	510
QLTV01004222.1:2397032-2397957	NW_013658086.1	82.914	556	75	12	1	542	771644	771095	4.79e-134	483
QLTV01004222.1:2396980-2397957	NW_013658086.1	83.744	609	77	13	1	594	771696	771095	2.94e-156	556
QLTV01004222.1:2170397-2171394	NW_013658804.1	86.374	433	35	14	587	998	89350	89779	1.46e-124	451
QLTV01004222.1:1228890-1229883	NW_013658132.1	81.651	218	37	3	47	263	647516	647731	2.72e-42	178
QLTV01004218.1:c90153-89168	NW_013658145.1	73.947	380	85	11	387	761	126980	126610	3.54e-31	141
QLTV01004217.1:c193923-193015	NW_013659428.1	87.175	538	52	13	141	667	96524	95993	5.78e-168	595
QLTV01004215.1:600789-601692	NW_013657994.1	73.3	603	137	20	304	892	73988	74580	5.27e-49	200
QLTV01004146.1:c3168218-3167243	NW_013657880.1	90.102	980	63	14	1	976	308094	309043	0	1242
QLTV01004146.1:c3100217-3099256	NW_013657880.1	94.604	908	46	2	1	907	359239	360144	0	1402
QLTV01004146.1:c3100217-3099227	NW_013657880.1	94.604	908	46	2	1	907	359239	360144	0	1402
QLTV01004146.1:2881941-2882930	NW_013657880.1	93.681	997	45	7	1	990	564325	563340	0	1476
QLTV01004145.1:c28911-27968	NW_013657911.1	88.706	487	38	5	473	944	283933	283449	6.06e-163	579
QLTV01004142.1:c792719-791723	NW_013658003.1	90.495	747	42	13	1	736	407532	406804	0	959
QLTV01004139.1:76893-77831	NW_013659338.1	83.476	351	51	5	595	939	126721	126372	4.03e-85	320
QLTV01004135.1:c106492-105528	NW_013659680.1	83.929	392	38	12	70	452	170899	170524	4.09e-95	353
QLTV01004120.1:233097-234030	NW_013657859.1	86.771	960	70	25	1	934	130240	131168	0	1016
QLTV01004118.1:c827294-826335	NW_013657799.1	85.792	366	39	6	1	362	1192893	1192537	8.68e-102	375
QLTV01004118.1:c827294-826301	NW_013657799.1	85.792	366	39	6	1	362	1192893	1192537	8.99e-102	375
QLTV01004118.1:c1261588-1260643	NW_013659224.1	88.601	965	56	23	1	946	285783	286712	0	1123
QLTV01004118.1:41075-42050	NW_013658697.1	85.366	492	57	5	62	538	100536	100045	6.49e-138	496
QLTV01004118.1:173599-174580	NW_013658748.1	92.053	302	18	4	686	982	152281	151981	4.05e-115	420
QLTV01004115.1:c18257-17356	NW_013657921.1	91.176	68	5	1	562	629	2680	2614	3.3e-16	91.6
QLTV01004111.1:c239501-238583	NW_013659067.1	85.265	699	62	18	237	919	180755	181428	0	682
QLTV01004107.1:56749-57687	NW_013658271.1	92.364	275	18	3	230	502	336051	336324	1.09e-105	388
QLTV01004107.1:482107-483051	NW_013658578.1	88.263	213	16	2	594	801	19818	20026	6.98e-63	246
QLTV01004104.1:c1573182-1572247	NW_013657890.1	90.588	425	33	4	513	936	913318	913736	2.81e-156	556
QLTV01004104.1:937024-937932	NW_013657889.1	92.248	258	20	0	652	909	329733	329990	4.94e-99	366
QLTV01004104.1:1943321-1944251	NW_013657890.1	90.485	515	38	5	417	931	570138	569635	0	669
QLTV01004101.1:c2904774-2903851	NW_013658465.1	82.688	491	34	20	440	924	485614	485169	1.07e-105	388
QLTV01004101.1:c2904774-2903826	NW_013658465.1	83.041	513	36	20	440	946	485614	485147	1.4e-114	418
QLTV01004101.1:c1198771-1197834	NW_013658920.1	84.936	312	45	1	7	316	174421	174110	1.87e-83	315
QLTV01004101.1:801739-802725	NW_013658498.1	85.616	292	30	5	7	290	304893	304606	7.15e-78	296
QLTV01004101.1:64795-65719	NW_013657871.1	85.217	345	45	6	170	510	969098	969440	5.06e-94	350
