qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
micrurus_fulvius_uce-1176	KN631576.1	95.28	212	10	0	1	212	110880	110669	8.75e-91	337
micrurus_fulvius_uce-1177	KN632996.1	98.39	311	5	0	1	311	283624	283934	5.68e-154	547
micrurus_fulvius_uce-1181	KN635073.1	98.37	307	5	0	1	307	63543	63849	9.37e-152	540
micrurus_fulvius_uce-1182	KN625825.1	98.21	168	3	0	1	168	133134	133301	4.07e-78	294
micrurus_fulvius_uce-1185	KN632268.1	99.5	199	1	0	1	199	22233	22431	1.34e-98	363
micrurus_fulvius_uce-1187	KN634503.1	96.22	423	7	3	2	417	34331	33911	0	684
micrurus_fulvius_uce-1188	KN614964.1	98.53	341	5	0	1	341	53514	53854	1.32e-170	603
micrurus_fulvius_uce-1190	KN637744.1	99.66	295	1	0	1	295	176518	176812	8.96e-152	540
micrurus_fulvius_uce-1191	KN620840.1	96.02	327	12	1	3	328	34840	34514	6.06e-149	531
micrurus_fulvius_uce-1193	KN633629.1	96.23	318	12	0	1	318	75330	75013	3.55e-146	521
micrurus_fulvius_uce-1194	KN621470.1	95.98	498	19	1	1	498	3097	2601	0	808
micrurus_fulvius_uce-12	KN614570.1	97.61	334	8	0	4	337	42911	42578	1.02e-161	573
micrurus_fulvius_uce-1200	KN631983.1	99.32	293	2	0	1	293	102900	102608	5.35e-149	531
micrurus_fulvius_uce-1201	KN637014.1	98.96	192	1	1	1	191	128863	129054	1.67e-92	342
micrurus_fulvius_uce-1202	KN634960.1	99.24	526	4	0	1	526	9435	9960	0	950
micrurus_fulvius_uce-1203	KN625338.1	93.37	362	14	4	1	352	123669	124030	8.47e-148	527
micrurus_fulvius_uce-1204	KN622056.1	97.16	141	4	0	1	141	62303	62443	1.56e-61	239
micrurus_fulvius_uce-1205	KN637383.1	99.31	291	2	0	1	291	5893	5603	6.87e-148	527
micrurus_fulvius_uce-1206	KN627876.1	97.26	219	6	0	1	219	41390	41608	2.5e-101	372
micrurus_fulvius_uce-121	KN617450.1	95.28	339	9	3	1	334	60568	60232	6.18e-149	531
micrurus_fulvius_uce-1210	KN633570.1	93.36	422	21	2	1	415	37166	36745	5.87e-175	617
micrurus_fulvius_uce-1211	KN633184.1	98.05	256	2	3	1	254	240828	241082	3.23e-122	442
micrurus_fulvius_uce-1215	KN635268.1	100	129	0	0	1	129	6954	7082	1.4e-61	239
micrurus_fulvius_uce-1216	KN631408.1	97.16	176	5	0	1	176	700229	700404	3.32e-79	298
micrurus_fulvius_uce-1217	KN637477.1	97.99	199	4	0	1	199	240092	239894	1.35e-93	346
micrurus_fulvius_uce-1222	KN628111.1	96.72	244	8	0	1	244	133382	133625	7.67e-112	407
micrurus_fulvius_uce-1224	KN623436.1	94.7	472	19	4	1	469	165971	165503	0	728
micrurus_fulvius_uce-1225	KN632338.1	98.85	348	3	1	1	347	82241	82588	1.34e-175	619
micrurus_fulvius_uce-1231	KN620404.1	96.7	182	6	0	1	182	65791	65972	7.43e-81	303
micrurus_fulvius_uce-1232	KN632307.1	100	353	0	0	1	353	248076	247724	0	652
micrurus_fulvius_uce-1233	KN637732.1	93.68	253	13	2	1	250	90516	90768	2.22e-102	375
micrurus_fulvius_uce-1234	KN631642.1	96.71	365	12	0	1	365	71708	71344	3.25e-172	608
micrurus_fulvius_uce-1239	KN627638.1	97.99	299	6	0	1	299	11770	11472	1.19e-145	520
micrurus_fulvius_uce-124	KN633244.1	99.17	240	2	0	1	240	11903	12142	1.24e-119	433
micrurus_fulvius_uce-1241	KN614109.1	96.15	286	10	1	1	286	58606	58322	1.49e-129	466
micrurus_fulvius_uce-1242	KN615178.1	98.75	241	3	0	1	241	12541	12781	1.62e-118	429
micrurus_fulvius_uce-1245	KN616148.1	98.59	425	6	0	1	425	10582	10158	0	752
micrurus_fulvius_uce-125	KN632249.1	99.01	304	3	0	1	304	44857	44554	1.99e-153	545
micrurus_fulvius_uce-1250	KN615758.1	97.86	421	9	0	3	423	175435	175855	0	728
micrurus_fulvius_uce-1252	KN631319.1	94.91	275	12	1	1	275	116467	116195	1.87e-118	429
micrurus_fulvius_uce-1253	KN614251.1	99.41	340	2	0	1	340	155432	155093	4.7e-175	617
micrurus_fulvius_uce-1255	KN634284.1	97.85	326	6	1	1	325	132675	132350	2.13e-158	562
micrurus_fulvius_uce-1256	KN637791.1	95.82	239	10	0	1	239	17857	17619	9.81e-106	387
micrurus_fulvius_uce-1257	KN636333.1	95.89	219	9	0	1	219	48630	48848	2.49e-96	355
micrurus_fulvius_uce-1259	KN615127.1	98.58	212	3	0	1	212	157719	157508	1.85e-102	375
micrurus_fulvius_uce-1263	KN631008.1	97.86	280	6	0	1	280	184143	184422	4.02e-135	484
micrurus_fulvius_uce-1264	KN619720.1	99.36	314	2	0	1	314	148028	148341	1.22e-160	569
micrurus_fulvius_uce-1265	KN637544.1	94.83	232	11	1	1	231	107941	108172	5.69e-98	361
micrurus_fulvius_uce-1267	KN632584.1	96.96	527	16	0	3	529	39937	39411	0	885
micrurus_fulvius_uce-127	KN631886.1	91.79	402	11	7	1	383	48529	48131	1.19e-151	540
micrurus_fulvius_uce-1271	KN631915.1	98.17	274	5	0	1	274	121003	120730	1.83e-133	479
micrurus_fulvius_uce-1272	KN638643.1	96.99	465	14	0	1	465	37674	38138	0	782
micrurus_fulvius_uce-1276	KN613481.1	98.13	428	5	2	1	425	184490	184063	0	743
micrurus_fulvius_uce-1278	KN614251.1	97.64	382	7	1	1	382	137886	137507	0	654
micrurus_fulvius_uce-128	KN633339.1	94.86	214	9	1	1	212	43607	43394	1.13e-89	333
micrurus_fulvius_uce-1281	KN634584.1	97.97	344	7	0	1	344	24599	24942	6.21e-169	597
micrurus_fulvius_uce-1288	KN622780.1	98.17	164	3	0	1	164	34124	34287	6.71e-76	287
micrurus_fulvius_uce-129	KN620670.1	95.34	408	13	3	2	403	12662	13069	0	643
micrurus_fulvius_uce-1290	KN634689.1	98.62	362	5	0	2	363	12951	12590	0	641
micrurus_fulvius_uce-1295	KN632045.1	99.65	287	1	0	1	287	77674	77388	2.43e-147	525
micrurus_fulvius_uce-1297	KN635405.1	99.71	341	1	0	1	341	310962	310622	2.82e-177	625
micrurus_fulvius_uce-1298	KN631399.1	95.83	192	4	2	2	190	112149	112339	6.04e-82	307
micrurus_fulvius_uce-1299	KN631642.1	98.8	334	4	0	1	334	309693	309360	2.16e-168	595
micrurus_fulvius_uce-1301	KN633123.1	99.65	568	2	0	1	568	29316	28749	0	1038
micrurus_fulvius_uce-1304	KN631196.1	99.42	519	3	0	1	519	306731	307249	0	942
micrurus_fulvius_uce-1305	KN634067.1	97.89	475	7	2	1	472	4536	4062	0	819
micrurus_fulvius_uce-1309	KN634584.1	97.6	417	10	0	1	417	254926	255342	0	715
micrurus_fulvius_uce-1311	KN620384.1	99.33	447	3	0	1	447	67568	67122	0	809
micrurus_fulvius_uce-1313	KN632850.1	95.24	420	18	2	4	422	24764	25182	0	664
micrurus_fulvius_uce-1314	KN627638.1	84.03	263	17	6	2	261	48954	48714	1.96e-58	230
micrurus_fulvius_uce-1318	KN632673.1	96.24	372	14	0	1	372	5413	5784	8.68e-173	610
micrurus_fulvius_uce-1319	KN633886.1	97.68	216	3	1	1	216	65211	64998	8.76e-101	370
micrurus_fulvius_uce-132	KN638009.1	92.72	453	22	8	1	452	44588	44146	0	643
micrurus_fulvius_uce-1322	KN621710.1	96.58	497	8	2	1	497	50901	50414	0	815
micrurus_fulvius_uce-1323	KN618132.1	95.56	450	8	8	1	440	183043	182596	0	710
micrurus_fulvius_uce-1329	KN623436.1	92.54	402	25	3	1	397	73571	73170	4.39e-161	571
micrurus_fulvius_uce-1333	KN620817.1	99.06	321	3	0	1	321	5459	5779	7.5e-163	577
micrurus_fulvius_uce-1334	KN633818.1	96.58	234	8	0	1	234	28312	28545	2.65e-106	388
micrurus_fulvius_uce-1335	KN614033.1	94.49	526	10	3	1	508	63510	64034	0	793
micrurus_fulvius_uce-1336	KN614109.1	98.9	273	3	0	1	273	59702	59430	3.02e-136	488
micrurus_fulvius_uce-1339	KN621928.1	98.5	266	2	2	7	271	100535	100271	3.9e-130	468
micrurus_fulvius_uce-134	KN632026.1	95.51	312	11	3	1	311	13917	13608	2.1e-138	496
micrurus_fulvius_uce-1342	KN613757.1	96.08	510	20	0	1	510	213539	214048	0	832
micrurus_fulvius_uce-1345	KN615587.1	96.99	266	3	2	70	335	22446	22186	2.99e-122	442
micrurus_fulvius_uce-1346	KN631825.1	98.93	374	4	0	1	374	10556	10929	0	669
micrurus_fulvius_uce-1348	KN631939.1	99.78	452	1	0	4	455	55533	55082	0	830
micrurus_fulvius_uce-1349	KN631949.1	97.12	313	9	0	1	313	10733	10421	2.07e-148	529
micrurus_fulvius_uce-1350	KN632427.1	99.31	291	2	0	2	292	50774	50484	6.9e-148	527
micrurus_fulvius_uce-1351	KN633471.1	97.13	209	6	0	1	209	90253	90461	8.54e-96	353
micrurus_fulvius_uce-1354	KN634830.1	96.16	365	8	2	1	359	50752	51116	3.02e-167	592
micrurus_fulvius_uce-1357	KN614964.1	94.67	525	26	1	1	523	165203	165727	0	813
micrurus_fulvius_uce-1358	KN616753.1	98.77	570	5	1	1	568	8576	9145	0	1013
micrurus_fulvius_uce-136	KN615571.1	99.5	198	1	0	1	198	205320	205123	4.8e-98	361
micrurus_fulvius_uce-1361	KN624412.1	97.98	248	4	1	2	249	125289	125535	1.68e-118	429
micrurus_fulvius_uce-1362	KN631408.1	98.64	147	2	0	1	147	617647	617793	3.51e-68	261
micrurus_fulvius_uce-1363	KN632685.1	98.97	389	4	0	1	389	146984	147372	0	697
micrurus_fulvius_uce-1366	KN632415.1	97.77	269	6	0	6	274	35202	34934	5.11e-129	464
micrurus_fulvius_uce-1367	KN632060.1	96.77	186	6	0	1	186	35584	35399	4.56e-83	311
micrurus_fulvius_uce-1368	KN622780.1	98.75	321	4	0	3	323	74579	74899	3.51e-161	571
micrurus_fulvius_uce-1371	KN638809.1	92.99	214	13	2	1	213	1374	1162	5.33e-83	311
micrurus_fulvius_uce-1374	KN634111.1	86.17	347	31	3	1	333	79993	79650	3.08e-97	359
micrurus_fulvius_uce-1375	KN634632.1	97.6	375	7	1	1	373	39586	39960	0	641
micrurus_fulvius_uce-1376	KN632415.1	100	282	0	0	1	282	109137	108856	3.09e-146	521
micrurus_fulvius_uce-1378	KN633140.1	98.06	361	6	1	3	363	113981	114340	8.39e-178	627
micrurus_fulvius_uce-1383	KN632185.1	94.12	170	8	2	4	171	25516	25347	5.45e-67	257
micrurus_fulvius_uce-1385	KN619721.1	98.34	361	6	0	1	361	112754	112394	4.99e-180	634
micrurus_fulvius_uce-1389	KN618132.1	96.36	275	10	0	14	288	191225	190951	1.17e-125	453
micrurus_fulvius_uce-139	KN636768.1	97.96	392	8	0	3	394	8424	8033	0	680
micrurus_fulvius_uce-1392	KN614964.1	100	115	0	0	1	115	121986	122100	7.32e-54	213
micrurus_fulvius_uce-1394	KN627400.1	98.64	293	1	2	2	294	15318	15607	1.5e-144	516
micrurus_fulvius_uce-1395	KN631719.1	95.61	319	10	3	1	317	240237	239921	2.74e-142	508
micrurus_fulvius_uce-1397	KN637739.1	97.89	237	4	1	1	237	35493	35728	2.06e-112	409
micrurus_fulvius_uce-14	KN617356.1	95.37	281	13	0	1	281	15852	16132	5.32e-124	448
micrurus_fulvius_uce-1402	KN631128.1	92.34	274	16	4	1	272	95950	95680	4.06e-105	385
micrurus_fulvius_uce-1403	KN622308.1	98.75	400	5	0	1	400	23837	24236	0	712
micrurus_fulvius_uce-1405	KN624322.1	97.96	587	12	0	3	589	309514	310100	0	1018
micrurus_fulvius_uce-1408	KN631606.1	99.42	516	2	1	1	516	71561	72075	0	935
micrurus_fulvius_uce-1410	KN613580.1	96.35	219	7	1	1	219	58086	57869	1.93e-97	359
micrurus_fulvius_uce-1412	KN637202.1	99.33	446	3	0	1	446	12940	12495	0	808
micrurus_fulvius_uce-1415	KN631409.1	98.84	431	5	0	1	431	247367	246937	0	769
micrurus_fulvius_uce-142	KN633800.1	99.16	119	1	0	1	119	80697	80579	2.13e-54	215
micrurus_fulvius_uce-1420	KN633095.1	98.84	345	4	0	11	355	63639	63295	1.77e-174	616
micrurus_fulvius_uce-1423	KN632460.1	98.42	570	9	0	1	570	54792	55361	0	1003
micrurus_fulvius_uce-1425	KN624322.1	98.5	466	7	0	1	466	294707	295172	0	822
micrurus_fulvius_uce-1427	KN632413.1	98.96	479	5	0	1	479	109883	110361	0	857
micrurus_fulvius_uce-143	KN631439.1	97.03	236	7	0	5	240	26268	26033	4.53e-109	398
micrurus_fulvius_uce-1435	KN632424.1	96.16	521	19	1	1	521	77388	77907	0	850
micrurus_fulvius_uce-1438	KN619225.1	98.43	191	3	0	1	191	94968	95158	7.75e-91	337
micrurus_fulvius_uce-1442	KN632815.1	99.25	400	3	0	1	400	25192	25591	0	723
micrurus_fulvius_uce-1446	KN631250.1	100	269	0	0	1	269	48339	48071	4.94e-139	497
micrurus_fulvius_uce-1447	KN637710.1	95.17	331	15	1	2	332	123202	122873	3.7e-146	521
micrurus_fulvius_uce-1450	KN637366.1	95.83	216	3	2	1	216	223270	223479	5.31e-93	344
micrurus_fulvius_uce-1451	KN625887.1	98.56	347	5	0	1	347	112734	113080	6.22e-174	614
micrurus_fulvius_uce-1453	KN618982.1	100	285	0	0	1	285	259039	258755	6.72e-148	527
micrurus_fulvius_uce-1454	KN617364.1	96.58	468	15	1	1	467	93497	93030	0	774
micrurus_fulvius_uce-1456	KN632179.1	100	141	0	0	1	141	118564	118704	3.34e-68	261
micrurus_fulvius_uce-1458	KN633373.1	98.36	305	5	0	1	305	57020	57324	1.2e-150	536
micrurus_fulvius_uce-1462	KN615476.1	98.47	459	6	1	5	463	18156	18613	0	808
micrurus_fulvius_uce-1466	KN631741.1	97.81	137	3	0	1	137	359525	359389	5.52e-61	237
micrurus_fulvius_uce-1467	KN634389.1	97.77	224	5	0	1	224	73072	73295	9.07e-106	387
micrurus_fulvius_uce-1468	KN615890.1	100	104	0	0	1	104	50616	50719	8.45e-48	193
micrurus_fulvius_uce-1469	KN627611.1	98.76	403	5	0	1	403	43987	43585	0	717
micrurus_fulvius_uce-147	KN615797.1	89.85	325	14	10	1	314	12861	13177	1.7e-109	399
micrurus_fulvius_uce-1471	JTGP01220026.1	86.65	367	23	10	2	359	18830	18481	1.98e-104	383
micrurus_fulvius_uce-1474	KN615758.1	97.67	429	10	0	6	434	184747	185175	0	737
micrurus_fulvius_uce-1476	KN634738.1	87.19	320	20	8	1	317	4402	4703	8.67e-93	344
micrurus_fulvius_uce-1478	KN616825.1	97.23	397	9	2	1	397	23498	23892	0	671
micrurus_fulvius_uce-148	KN633663.1	97.65	341	8	0	1	341	137808	138148	1.33e-165	586
micrurus_fulvius_uce-1480	KN619720.1	94.5	327	14	3	1	323	284229	284555	4.69e-140	501
micrurus_fulvius_uce-1482	KN615189.1	95.51	267	9	2	1	267	34697	34960	8.75e-117	424
micrurus_fulvius_uce-1483	KN624135.1	96.72	397	11	2	49	444	280334	279939	0	660
micrurus_fulvius_uce-1485	KN632081.1	95.75	471	19	1	1	471	26669	26200	0	758
micrurus_fulvius_uce-1488	KN615879.1	98.56	277	4	0	1	277	86312	86036	8.61e-137	490
micrurus_fulvius_uce-1489	KN633089.1	93.82	421	20	4	2	417	33781	33362	2.71e-178	628
micrurus_fulvius_uce-149	KN631306.1	99.77	437	1	0	1	437	47929	47493	0	802
micrurus_fulvius_uce-1492	KN633619.1	99.78	461	1	0	1	461	40528	40988	0	846
micrurus_fulvius_uce-1497	KN634594.1	95.58	294	3	5	1	286	67774	68065	1.94e-128	462
micrurus_fulvius_uce-1499	KN631008.1	97.68	302	6	1	1	301	70087	70388	4.29e-145	518
micrurus_fulvius_uce-15	KN617236.1	99.11	564	3	1	1	562	139827	140390	0	1013
micrurus_fulvius_uce-1501	KN627474.1	90.31	454	32	5	3	455	6370	6812	6.53e-165	584
micrurus_fulvius_uce-1504	KN634584.1	98.55	276	1	1	1	276	46518	46790	3.96e-135	484
micrurus_fulvius_uce-1506	KN631409.1	96.58	263	8	1	1	263	85587	85326	3.86e-120	435
micrurus_fulvius_uce-1508	KN635283.1	98	300	5	1	1	299	175561	175262	1.19e-145	520
micrurus_fulvius_uce-1509	KN617505.1	96.12	232	4	2	1	230	4890	5118	7.28e-102	374
micrurus_fulvius_uce-1512	KN633962.1	86.24	298	16	12	4	294	461039	461318	1.65e-79	300
micrurus_fulvius_uce-1514	KN631212.1	94.93	454	7	3	1	438	17542	17995	0	697
micrurus_fulvius_uce-1520	KN620301.1	98.73	393	5	0	3	395	10674	10282	0	699
micrurus_fulvius_uce-1523	KN617587.1	99.32	444	2	1	1	444	89860	89418	0	802
micrurus_fulvius_uce-1526	KN631117.1	97.8	363	7	1	1	362	317111	316749	3.01e-177	625
micrurus_fulvius_uce-1528	KN635756.1	97.99	349	7	0	1	349	29438	29786	1.05e-171	606
micrurus_fulvius_uce-1529	KN629051.1	98.4	312	0	3	1	307	238098	238409	7.24e-153	544
micrurus_fulvius_uce-153	KN631250.1	97.48	357	9	0	1	357	84114	83758	8.3e-173	610
micrurus_fulvius_uce-1531	KN634018.1	91.72	314	18	2	1	314	216491	216186	2.17e-118	429
micrurus_fulvius_uce-1533	KN631408.1	87.84	148	7	3	40	187	626137	626273	1.36e-38	163
micrurus_fulvius_uce-1535	KN638571.1	100	284	0	0	1	284	13340	13623	2.41e-147	525
micrurus_fulvius_uce-1538	KN631086.1	96.09	256	4	3	1	250	139118	139373	1.7e-113	412
micrurus_fulvius_uce-1539	KN636028.1	99.76	414	1	0	1	414	148787	148374	0	760
micrurus_fulvius_uce-154	KN622147.1	96.73	612	7	2	2	600	8419	9030	0	1007
micrurus_fulvius_uce-1540	KN633883.1	95.82	335	14	0	1	335	517	183	2.87e-152	542
micrurus_fulvius_uce-1544	KN621748.1	97.52	242	5	1	1	242	269881	270121	1.63e-113	412
micrurus_fulvius_uce-1545	KN635679.1	96.74	429	11	3	1	427	54401	53974	0	712
micrurus_fulvius_uce-1547	KN631117.1	95.84	409	12	3	1	408	37141	36737	0	656
micrurus_fulvius_uce-1550	KN631442.1	96.75	277	8	1	80	355	323226	322950	8.79e-128	460
micrurus_fulvius_uce-1556	KN631802.1	91.56	237	19	1	4	239	129649	129885	2.18e-87	326
micrurus_fulvius_uce-1558	KN632815.1	98.67	301	4	0	1	301	74176	73876	4.26e-150	534
micrurus_fulvius_uce-1560	KN631469.1	97.32	298	5	2	1	295	22279	21982	1.2e-140	503
micrurus_fulvius_uce-1561	KN631095.1	98.67	377	4	1	1	376	39053	39429	0	667
micrurus_fulvius_uce-1562	KN631939.1	99.47	376	2	0	1	376	78140	77765	0	684
micrurus_fulvius_uce-1563	KN614120.1	100	220	0	0	1	220	361723	361504	6.82e-112	407
micrurus_fulvius_uce-1565	KN631117.1	91.72	507	23	6	1	502	31225	30733	0	686
micrurus_fulvius_uce-1568	KN617443.1	99.01	304	3	0	1	304	20899	21202	1.99e-153	545
micrurus_fulvius_uce-1569	KN616077.1	97.59	457	10	1	1	457	20700	20245	0	782
micrurus_fulvius_uce-157	KN616737.1	89.88	494	37	10	10	492	952634	952143	1.5e-176	623
micrurus_fulvius_uce-1570	KN620520.1	97.95	244	5	0	1	244	5913	6156	7.62e-117	424
micrurus_fulvius_uce-1572	KN628181.1	98.21	335	6	0	1	335	130015	130349	1.32e-165	586
micrurus_fulvius_uce-1576	KN634206.1	98.94	473	5	0	1	473	22497	22969	0	846
micrurus_fulvius_uce-1579	KN632647.1	87	277	18	6	3	264	108256	108529	3.57e-78	296
micrurus_fulvius_uce-1582	KN616737.1	97.8	364	8	0	3	366	761335	760972	2.35e-178	628
micrurus_fulvius_uce-1588	KN616818.1	98.32	416	5	1	1	414	19907	19492	0	728
micrurus_fulvius_uce-1590	KN638009.1	97.83	276	3	2	5	277	5250	4975	1.08e-131	473
micrurus_fulvius_uce-1591	KN635521.1	97.69	173	4	0	1	173	22810	22982	3.26e-79	298
micrurus_fulvius_uce-1594	KN631117.1	99.6	251	1	0	6	256	114419	114169	2.2e-127	459
micrurus_fulvius_uce-1597	KN632194.1	100	400	0	0	1	400	84522	84123	0	739
micrurus_fulvius_uce-16	KN631616.1	97.46	433	11	0	1	433	28767	29199	0	739
micrurus_fulvius_uce-1600	KN631008.1	94.62	223	10	2	1	221	285110	285332	5.45e-93	344
micrurus_fulvius_uce-1601	KN617949.1	99.71	346	1	0	1	346	10146	10491	4.76e-180	634
