"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-1051","NW_006537184",99.315,292,2,0,1,292,47351,47060,1.8e-148,529
"micrurus_fulvius_uce-1052","NW_006536378",97.374,495,13,0,26,520,50373,49879,0,843
"micrurus_fulvius_uce-1053","NW_006534712",98.869,442,5,0,1,442,102506,102065,0,789
"micrurus_fulvius_uce-1055","NW_006534909",96.875,224,7,0,1,224,30341,30118,1.85e-102,375
"micrurus_fulvius_uce-1056","NW_006533156",96.164,365,14,0,1,365,92209,92573,6.2e-169,597
"micrurus_fulvius_uce-1058","NW_006536823",94.628,242,6,2,1,242,50689,50923,3.55e-100,368
"micrurus_fulvius_uce-1059","NW_006536226",91.003,289,15,7,1,285,107560,107841,1.89e-103,379
"micrurus_fulvius_uce-106","NW_006532661",93.042,503,20,12,1,500,257681,257191,0,721
"micrurus_fulvius_uce-1061","NW_006532291",98.048,461,9,0,1,461,276908,276448,0,802
"micrurus_fulvius_uce-1062","NW_006533492",98.246,285,5,0,1,285,145065,145349,1.37e-139,499
"micrurus_fulvius_uce-1063","NW_006532024",98.238,454,8,0,1,454,208169,208622,0,795
"micrurus_fulvius_uce-1065","NW_006532341",95.273,275,5,7,1,270,376481,376210,1.72e-118,429
"micrurus_fulvius_uce-1068","NW_006541339",98.356,365,6,0,2,366,3666,3302,0,641
"micrurus_fulvius_uce-1069","NW_006532327",97.697,304,7,0,1,304,52611,52308,8.74e-147,523
"micrurus_fulvius_uce-1077","NW_006532100",92.683,205,13,2,1,204,540743,540540,4.78e-78,294
"micrurus_fulvius_uce-1081","NW_006533574",95.87,339,10,2,3,337,43688,44026,2.09e-153,545
"micrurus_fulvius_uce-1084","NW_006532216",94.276,297,9,4,1,293,113809,113517,5.19e-124,448
"micrurus_fulvius_uce-1085","NW_006532449",96.604,265,9,0,1,265,136771,137035,7.77e-122,440
"micrurus_fulvius_uce-1089","NW_006533612",97.861,187,2,2,1,185,40056,39870,1.96e-86,322
"micrurus_fulvius_uce-1090","NW_006532160",96.875,448,12,2,1,448,79501,79946,0,749
"micrurus_fulvius_uce-1092","NW_006532533",99.762,420,1,0,1,420,264710,265129,0,771
"micrurus_fulvius_uce-1094","NW_006532738",99.189,493,4,0,1,493,186845,186353,0,889
"micrurus_fulvius_uce-1098","NW_006532361",97.194,392,10,1,1,392,354826,355216,0,662
"micrurus_fulvius_uce-11","NW_006535824",95.376,346,14,2,1,346,5937,5594,1.66e-154,549
"micrurus_fulvius_uce-110","NW_006532213",93.968,315,10,4,2,315,429921,429615,4.32e-130,468
"micrurus_fulvius_uce-1101","NW_006533750",99.474,190,1,0,2,191,216036,216225,1.21e-93,346
"micrurus_fulvius_uce-1102","NW_006534651",98.039,306,6,0,2,307,74088,73783,1.47e-149,532
"micrurus_fulvius_uce-1107","NW_006532379",96.829,410,9,4,1,407,409705,409297,0,682
"micrurus_fulvius_uce-111","NW_006534272",97.544,285,6,1,1,284,144278,143994,1.09e-135,486
"micrurus_fulvius_uce-1110","NW_006532400",98.93,561,5,1,1,561,134483,135042,0,1002
"micrurus_fulvius_uce-1113","NW_006534699",93.082,477,14,7,1,474,53389,53849,0,680
"micrurus_fulvius_uce-1122","NW_006536481",99.182,489,4,0,1,489,67569,67081,0,881
"micrurus_fulvius_uce-1127","NW_006535322",94.984,319,13,2,1,319,97765,97450,5.58e-139,497
"micrurus_fulvius_uce-1128","NW_006532217",97.165,388,3,2,1,388,87910,88289,0,649
"micrurus_fulvius_uce-1131","NW_006532339",96.429,560,12,5,1,556,435425,434870,0,917
"micrurus_fulvius_uce-1133","NW_006532125",95.652,299,11,1,1,297,175178,174880,1.87e-133,479
"micrurus_fulvius_uce-1134","NW_006533778",98.222,225,2,2,1,225,70631,70853,1.84e-107,392
"micrurus_fulvius_uce-1135","NW_006532733",98.182,385,6,1,1,384,224831,224447,0,671
"micrurus_fulvius_uce-1138","NW_006533343",97.796,363,7,1,1,363,86568,86207,2.83e-177,625
"micrurus_fulvius_uce-1141","NW_006532738",95.808,334,13,1,1,333,217888,217555,3.45e-151,538
"micrurus_fulvius_uce-1143","NW_006537912",95.918,294,11,1,2,295,20900,20608,2.41e-132,475
"micrurus_fulvius_uce-1148","NW_006532125",94.156,308,13,3,35,337,377422,377115,6.01e-129,464
"micrurus_fulvius_uce-115","NW_006533866",98.929,280,3,0,1,280,116734,117013,3.74e-140,501
"micrurus_fulvius_uce-1150","NW_006533079",93.064,346,22,2,3,346,66989,66644,3.69e-141,505
"micrurus_fulvius_uce-1154","NW_006535481",99.731,372,1,0,1,372,90221,90592,0,682
"micrurus_fulvius_uce-1159","NW_006532400",93.174,293,18,2,1,293,59547,59837,1.88e-118,429
"micrurus_fulvius_uce-1163","NW_006534971",94.631,447,13,5,1,444,43280,42842,0,682
"micrurus_fulvius_uce-1167","NW_006535156",97.587,373,6,2,1,370,39570,39942,1.33e-180,636
"micrurus_fulvius_uce-117","NW_006537469",92.308,221,14,2,1,219,10305,10086,5.15e-83,311
"micrurus_fulvius_uce-1170","NW_006535579",91.541,331,23,3,1,327,108715,108386,4.53e-125,451
"micrurus_fulvius_uce-1172","NW_006532978",97.65,468,11,0,1,468,197324,196857,0,804
"micrurus_fulvius_uce-1174","NW_006532100",94.792,384,19,1,13,395,429224,428841,6.75e-169,597
"micrurus_fulvius_uce-1176","NW_006532339",94.34,212,12,0,1,212,216231,216020,1.77e-87,326
"micrurus_fulvius_uce-1177","NW_006540575",97.428,311,8,0,1,311,1315,1625,5.35e-149,531
"micrurus_fulvius_uce-1181","NW_006532771",96.091,307,12,0,1,307,314982,314676,4.14e-140,501
"micrurus_fulvius_uce-1182","NW_006532307",98.171,164,3,0,5,168,60492,60329,6.38e-76,287
"micrurus_fulvius_uce-1185","NW_006538225",100,199,0,0,1,199,47063,47261,2.7e-100,368
"micrurus_fulvius_uce-1187","NW_006535660",96.618,414,12,1,3,416,112344,111933,0,686
"micrurus_fulvius_uce-1188","NW_006532533",97.654,341,8,0,1,341,346234,346574,1.25e-165,586
"micrurus_fulvius_uce-1190","NW_006533391",99.661,295,1,0,1,295,57200,57494,8.39e-152,540
"micrurus_fulvius_uce-1191","NW_006532405",96.646,328,11,0,1,328,460020,459693,2.03e-153,545
"micrurus_fulvius_uce-1193","NW_006534597",95.541,314,14,0,5,318,104274,104587,1.2e-140,503
"micrurus_fulvius_uce-1194","NW_006532573",95.758,495,19,1,1,495,346909,347401,0,797
"micrurus_fulvius_uce-12","NW_006532400",96.746,338,10,1,1,337,340076,340413,2.07e-158,562
"micrurus_fulvius_uce-1200","NW_006534547",98.227,282,5,0,11,292,72110,72391,6.58e-138,494
"micrurus_fulvius_uce-1201","NW_006532840",98.958,192,1,1,1,191,46051,45860,1.56e-92,342
"micrurus_fulvius_uce-1202","NW_006534232",97.538,528,13,0,1,528,18547,19074,0,904
"micrurus_fulvius_uce-1203","NW_006537921",97.167,353,9,1,1,352,21756,21404,2.14e-168,595
"micrurus_fulvius_uce-1204","NW_006534148",98.582,141,2,0,1,141,96038,96178,6.76e-65,250
"micrurus_fulvius_uce-1205","NW_006534219",99.656,291,1,0,1,291,46155,45865,1.38e-149,532
"micrurus_fulvius_uce-1206","NW_006532211",95.928,221,7,1,1,221,464088,463870,6.59e-97,357
"micrurus_fulvius_uce-121","NW_006532350",94.395,339,8,6,1,334,243047,242715,7.54e-143,510
"micrurus_fulvius_uce-1210","NW_006532024",94.563,423,14,2,2,415,803267,803689,0,645
"micrurus_fulvius_uce-1211","NW_006532327",98.947,190,2,0,1,190,472573,472384,1.14e-91,340
"micrurus_fulvius_uce-1212","NW_006532121",94.427,323,15,2,1,323,638591,638910,7.32e-138,494
"micrurus_fulvius_uce-1215","NW_006532186",98.45,129,2,0,1,129,299255,299383,2.84e-58,228
"micrurus_fulvius_uce-1216","NW_006532178",97.159,176,5,0,1,176,346023,345848,3.11e-79,298
"micrurus_fulvius_uce-1217","NW_006532087",97.487,199,5,0,1,199,485221,485419,5.89e-92,340
"micrurus_fulvius_uce-1222","NW_006533492",95.142,247,7,4,1,244,167593,167837,3.37e-105,385
"micrurus_fulvius_uce-1224","NW_006538927",94.67,469,18,2,1,469,40557,40096,0,721
"micrurus_fulvius_uce-1225","NW_006534241",98.847,347,4,0,1,347,187841,188187,1.26e-175,619
"micrurus_fulvius_uce-1231","NW_006532214",97.253,182,5,0,1,182,168414,168595,1.5e-82,309
"micrurus_fulvius_uce-1232","NW_006532147",99.717,353,1,0,1,353,532597,532245,0,647
"micrurus_fulvius_uce-1233","NW_006532326",94.531,256,8,1,1,250,443939,443684,7.44e-107,390
"micrurus_fulvius_uce-1234","NW_006533986",96.164,365,14,0,1,365,39521,39157,6.58e-169,597
"micrurus_fulvius_uce-1239","NW_006532316",97.324,299,8,0,1,299,347592,347890,2.4e-142,508
"micrurus_fulvius_uce-124","NW_006537374",98.745,239,3,0,2,240,48385,48147,1.95e-117,425
"micrurus_fulvius_uce-1241","NW_006532157",91.579,285,23,1,1,285,389572,389289,2.4e-107,392
"micrurus_fulvius_uce-1242","NW_006532840",97.925,241,5,0,1,241,178910,178670,3.27e-115,418
"micrurus_fulvius_uce-1245","NW_006534909",98.824,425,5,0,1,425,136039,135615,0,758
"micrurus_fulvius_uce-125","NW_006535011",98.355,304,5,0,1,304,75562,75259,4.04e-150,534
"micrurus_fulvius_uce-1250","NW_006532531",96.905,420,11,1,4,423,281403,281820,0,702
"micrurus_fulvius_uce-1252","NW_006532503",94.909,275,12,1,1,275,55519,55791,1.75e-118,429
"micrurus_fulvius_uce-1253","NW_006532024",98.235,340,6,0,1,340,439264,439603,2.06e-168,595
"micrurus_fulvius_uce-1255","NW_006536065",99.077,325,3,0,1,325,46005,46329,4.25e-165,584
"micrurus_fulvius_uce-1256","NW_006532128",94.093,237,13,1,4,239,106767,106531,2e-97,359
"micrurus_fulvius_uce-1257","NW_006532379",94.977,219,11,0,1,219,403529,403311,5.08e-93,344
"micrurus_fulvius_uce-1259","NW_006533254",91.943,211,16,1,1,210,56534,56324,5e-78,294
"micrurus_fulvius_uce-1263","NW_006535999",96.403,278,10,0,1,278,4815,4538,2.28e-127,459
"micrurus_fulvius_uce-1264","NW_006532160",97.771,314,7,0,1,314,377471,377784,2.5e-152,542
"micrurus_fulvius_uce-1265","NW_006532465",96.983,232,6,1,1,231,178551,178782,2.45e-106,388
"micrurus_fulvius_uce-1267","NW_006537649",97.164,529,15,0,1,529,67320,67848,0,894
"micrurus_fulvius_uce-127","NW_006533254",92.556,403,10,7,1,383,161085,160683,8.57e-158,560
"micrurus_fulvius_uce-1271","NW_006533574",97.81,274,6,0,1,274,53994,54267,7.95e-132,473
"micrurus_fulvius_uce-1272","NW_006532096",97.386,459,12,0,1,459,185284,185742,0,782
"micrurus_fulvius_uce-1276","NW_006535893",98.824,425,4,1,2,425,41012,41436,0,756
"micrurus_fulvius_uce-1278","NW_006532024",97.656,384,8,1,1,384,454310,454692,0,658
"micrurus_fulvius_uce-128","NW_006532100",94.286,210,11,1,4,212,299474,299265,8.25e-86,320
"micrurus_fulvius_uce-1281","NW_006532175",92.241,348,21,3,3,344,246710,247057,3.65e-136,488
"micrurus_fulvius_uce-1288","NW_006533195",96.364,165,4,2,1,164,149812,149649,6.33e-71,270
"micrurus_fulvius_uce-129","NW_006533753",97.297,407,7,1,1,403,172889,173295,0,688
"micrurus_fulvius_uce-1290","NW_006533675",98.623,363,4,1,2,363,100378,100016,0,641
"micrurus_fulvius_uce-1295","NW_006532121",98.621,290,1,1,1,287,147635,147924,6.38e-143,510
"micrurus_fulvius_uce-1297","NW_006533386",100,339,0,0,1,339,204617,204955,7.34e-178,627
"micrurus_fulvius_uce-1298","NW_006532805",94.359,195,5,2,1,190,327749,327556,4.4e-78,294
"micrurus_fulvius_uce-1299","NW_006536091",97.006,334,10,0,1,334,41759,41426,2.05e-158,562
"micrurus_fulvius_uce-1301","NW_006533569",99.648,568,2,0,1,568,115348,114781,0,1038
"micrurus_fulvius_uce-1304","NW_006532749",99.037,519,5,0,1,519,54801,55319,0,931
"micrurus_fulvius_uce-1305","NW_006532361",99.364,472,3,0,1,472,163354,163825,0,856
"micrurus_fulvius_uce-1309","NW_006532175",98.561,417,6,0,1,417,442956,443372,0,737
"micrurus_fulvius_uce-1311","NW_006532140",98.881,447,5,0,1,447,508151,507705,0,798
"micrurus_fulvius_uce-1313","NW_006535516",95.238,420,19,1,3,422,124398,124816,0,664
"micrurus_fulvius_uce-1314","NW_006532316",88.031,259,29,2,2,260,322626,322882,2.96e-81,305
"micrurus_fulvius_uce-1318","NW_006538538",96.505,372,13,0,1,372,1109,1480,1.75e-174,616
"micrurus_fulvius_uce-1319","NW_006536789",98.148,216,2,1,1,216,80256,80469,1.77e-102,375
"micrurus_fulvius_uce-132","NW_006532339",87.665,454,25,13,1,452,277750,277326,2.26e-139,499
"micrurus_fulvius_uce-1322","NW_006533079",98.287,467,5,2,31,497,42898,42435,0,815
"micrurus_fulvius_uce-1323","NW_006532447",94.934,454,9,6,1,440,283800,283347,0,699
"micrurus_fulvius_uce-1329","NW_006535944",95.214,397,15,3,1,397,66861,66469,3.11e-177,625
"micrurus_fulvius_uce-1333","NW_006540720",97.476,317,8,0,5,321,1696,1380,2.56e-152,542
"micrurus_fulvius_uce-1334","NW_006534819",97.436,234,5,1,1,234,93779,94011,4.12e-109,398
"micrurus_fulvius_uce-1335","NW_006532270",95.01,521,11,4,1,508,59046,59564,0,804
"micrurus_fulvius_uce-1336","NW_006532157",97.802,273,6,0,1,273,390642,390370,2.85e-131,472
"micrurus_fulvius_uce-1339","NW_006536307",98.54,274,1,2,1,271,8025,7752,4.7e-134,481
"micrurus_fulvius_uce-134","NW_006533743",95.498,311,2,7,1,311,98401,98699,1.18e-135,486
"micrurus_fulvius_uce-1342","NW_006532265",96.471,510,18,0,1,510,26701,26192,0,843
"micrurus_fulvius_uce-1345","NW_006532124",93.353,331,14,3,8,335,300628,300303,1.65e-134,483
"micrurus_fulvius_uce-1346","NW_006532059",98.93,374,4,0,1,374,414521,414894,0,669
"micrurus_fulvius_uce-1348","NW_006534909",100,452,0,0,4,455,27326,26875,0,835
"micrurus_fulvius_uce-1349","NW_006532865",99.042,313,3,0,1,313,186882,186570,1.91e-158,562
"micrurus_fulvius_uce-1350","NW_006532307",98.958,288,3,0,5,292,505751,505464,1.4e-144,516
"micrurus_fulvius_uce-1351","NW_006532377",98.565,209,3,0,1,209,444001,444209,7.94e-101,370
"micrurus_fulvius_uce-1354","NW_006535660",96.1,359,14,0,1,359,3778,3420,1.32e-165,586
"micrurus_fulvius_uce-1357","NW_006533195",95.376,519,19,3,1,516,252357,251841,0,821
"micrurus_fulvius_uce-1358","NW_006532735",98.421,570,7,1,1,568,64073,63504,0,1002
"micrurus_fulvius_uce-136","NW_006532715",98.99,198,2,0,1,198,285954,285757,2.09e-96,355
"micrurus_fulvius_uce-1361","NW_006535320",98.79,248,3,0,2,249,73393,73640,2.02e-122,442
"micrurus_fulvius_uce-1362","NW_006532178",97.959,147,3,0,1,147,445651,445505,1.53e-66,255
"micrurus_fulvius_uce-1363","NW_006538640",99.229,389,3,0,1,389,9544,9156,0,702
"micrurus_fulvius_uce-1366","NW_006532095",97.778,270,4,2,6,274,353553,353285,4.79e-129,464
"micrurus_fulvius_uce-1367","NW_006532465",96.237,186,6,1,1,186,403901,404085,7.14e-81,303
"micrurus_fulvius_uce-1368","NW_006533195",98.452,323,5,0,1,323,104767,104445,1.18e-160,569
"micrurus_fulvius_uce-1371","NW_006532483",93.458,214,12,2,1,213,367677,367465,1.07e-84,316
"micrurus_fulvius_uce-1374","NW_006538239",87.896,347,25,4,1,333,58435,58778,2.84e-107,392
"micrurus_fulvius_uce-1375","NW_006532024",98.396,374,5,1,1,373,673309,673682,0,656
"micrurus_fulvius_uce-1376","NW_006532095",99.645,282,1,0,1,282,433627,433346,1.35e-144,516
"micrurus_fulvius_uce-1378","NW_006532848",97.507,361,9,0,3,363,70889,71249,4.73e-175,617
"micrurus_fulvius_uce-1383","NW_006533627",97.661,171,4,0,1,171,96144,96314,3.89e-78,294
"micrurus_fulvius_uce-1385","NW_006532837",98.603,358,5,0,1,358,167253,167610,4.67e-180,634
"micrurus_fulvius_uce-1389","NW_006532447",97.917,288,6,0,1,288,292077,291790,1.39e-139,499
"micrurus_fulvius_uce-139","NW_006534674",96.429,392,13,1,3,394,28610,29000,0,645
"micrurus_fulvius_uce-1392","NW_006532533",99.13,115,1,0,1,115,414908,415022,3.19e-52,207
"micrurus_fulvius_uce-1394","NW_006532125",98.635,293,2,1,2,294,364372,364082,3.92e-145,518
"micrurus_fulvius_uce-1395","NW_006532204",94.704,321,11,5,1,317,488539,488857,7.17e-138,494
"micrurus_fulvius_uce-1397","NW_006536906",95.781,237,8,1,1,237,5060,4826,4.21e-104,381
"micrurus_fulvius_uce-14","NW_006534196",93.262,282,19,0,1,282,115988,116269,1.4e-114,416
"micrurus_fulvius_uce-1402","NW_006533129",91.941,273,11,4,1,272,67957,68219,2.96e-101,372
"micrurus_fulvius_uce-1403","NW_006532678",98.992,397,4,0,4,400,282794,282398,0,712
"micrurus_fulvius_uce-1405","NW_006533067",97.284,589,15,1,1,589,89494,90081,0,998
"micrurus_fulvius_uce-1408","NW_006535515",99.225,516,3,1,1,516,104440,103926,0,929
"micrurus_fulvius_uce-1410","NW_006532623",96.804,219,4,3,1,219,50998,51213,1.4e-98,363
"micrurus_fulvius_uce-1412","NW_006532447",99.099,444,4,0,1,444,15254,14811,0,798
"micrurus_fulvius_uce-1415","NW_006536226",97.454,432,9,2,1,431,101638,102068,0,736
"micrurus_fulvius_uce-142","NW_006535669",98.319,119,2,0,1,119,30506,30388,9.26e-53,209
"micrurus_fulvius_uce-1420","NW_006536052",98.571,350,5,0,6,355,18455,18106,1.28e-175,619
"micrurus_fulvius_uce-1423","NW_006532903",97.548,571,14,0,1,571,284552,283982,0,977
"micrurus_fulvius_uce-1425","NW_006533067",98.069,466,9,0,1,466,74718,75183,0,811
"micrurus_fulvius_uce-1427","NW_006532874",97.694,477,11,0,3,479,57880,58356,0,821
"micrurus_fulvius_uce-143","NW_006534816",93.75,240,11,2,1,240,119408,119643,7.2e-97,357
"micrurus_fulvius_uce-1435","NW_006532315",95.393,521,23,1,1,521,275255,275774,0,828
"micrurus_fulvius_uce-1438","NW_006536773",97.382,191,5,0,1,191,85002,85192,1.57e-87,326
"micrurus_fulvius_uce-1442","NW_006533236",99.25,400,3,0,1,400,40877,41276,0,723
"micrurus_fulvius_uce-1446","NW_006537457",99.257,269,2,0,1,269,60824,60556,1e-135,486
"micrurus_fulvius_uce-1447","NW_006533317",95.563,293,13,0,40,332,82305,82597,1.27e-130,470
"micrurus_fulvius_uce-1450","NW_006532400",91.705,217,10,6,1,215,168690,168900,5.11e-78,294
"micrurus_fulvius_uce-1451","NW_006532217",98.847,347,4,0,1,347,132426,132772,1.25e-175,619
"micrurus_fulvius_uce-1453","NW_006532409",100,285,0,0,1,285,350664,350380,6.29e-148,527
"micrurus_fulvius_uce-1454","NW_006532100",97.002,467,14,0,1,467,665424,664958,0,785
"micrurus_fulvius_uce-1456","NW_006532081",100,141,0,0,1,141,525945,525805,3.12e-68,261
"micrurus_fulvius_uce-1458","NW_006532554",96.721,305,10,0,1,305,118962,118658,2.46e-142,508
"micrurus_fulvius_uce-1462","NW_006534674",98.687,457,5,1,4,460,151150,151605,0,809
"micrurus_fulvius_uce-1466","NW_006533378",93.571,140,8,1,1,139,71845,71984,4.06e-52,207
"micrurus_fulvius_uce-1467","NW_006533156",96.444,225,7,1,1,224,62324,62100,8.6e-101,370
"micrurus_fulvius_uce-1468","NW_006533202",98.039,102,2,0,3,104,132248,132147,2.21e-43,178
"micrurus_fulvius_uce-1469","NW_006534625",99.504,403,2,0,1,403,103988,103586,0,734
"micrurus_fulvius_uce-147","NW_006534831",94.904,314,7,6,1,314,6303,6607,1.54e-134,483
"micrurus_fulvius_uce-1471","NW_006534049",87.805,369,24,9,1,359,116370,116727,2.37e-113,412
"micrurus_fulvius_uce-1474","NW_006532531",97.674,430,10,0,5,434,289852,290281,0,739
"micrurus_fulvius_uce-1476","NW_006535516",91.165,249,15,6,2,249,21936,22178,6.32e-89,331
"micrurus_fulvius_uce-1478","NW_006532418",97.236,398,8,3,1,397,381221,380826,0,671
"micrurus_fulvius_uce-148","NW_006536360",95.942,345,10,1,1,341,93719,94063,9.77e-157,556
"micrurus_fulvius_uce-1480","NW_006532160",92.025,326,19,5,1,324,534037,534357,4.48e-125,451
"micrurus_fulvius_uce-1482","NW_006538635",96.014,276,7,2,1,276,38681,38952,1.75e-123,446
"micrurus_fulvius_uce-1483","NW_006532977",94.82,444,20,3,2,444,211753,212194,0,689
"micrurus_fulvius_uce-1484","NW_006536993",98.413,63,1,0,5,67,72437,72375,1.2e-23,111
"micrurus_fulvius_uce-1485","NW_006532214",92.872,491,17,4,1,475,69702,70190,0,697
"micrurus_fulvius_uce-1488","NW_006533623",98.566,279,4,0,1,279,62649,62371,6.23e-138,494
"micrurus_fulvius_uce-1489","NW_006538492",93.381,423,22,3,1,417,31527,31105,4.24e-176,621
"micrurus_fulvius_uce-149","NW_006532454",99.542,437,2,0,1,437,90871,91307,0,797
"micrurus_fulvius_uce-1492","NW_006532651",100,461,0,0,1,461,242260,242720,0,852
"micrurus_fulvius_uce-1497","NW_006532418",92.203,295,8,3,4,288,14872,14583,1.12e-110,403
"micrurus_fulvius_uce-1499","NW_006532339",97.674,301,7,0,1,301,4483,4183,4.02e-145,518
"micrurus_fulvius_uce-15","NW_006532608",99.11,562,4,1,1,562,289991,289431,0,1009
"micrurus_fulvius_uce-1501","NW_006532292",89.579,451,41,3,5,455,488299,488743,6.16e-160,568
"micrurus_fulvius_uce-1504","NW_006532175",98.913,276,1,1,1,276,269338,269611,2.21e-137,492
"micrurus_fulvius_uce-1506","NW_006534463",96.169,261,10,0,1,261,140257,140517,6.05e-118,427
"micrurus_fulvius_uce-1508","NW_006532392",98.328,299,5,0,1,299,193875,193577,2.39e-147,525
"micrurus_fulvius_uce-1509","NW_006538027",97.391,230,5,1,1,230,48796,49024,6.77e-107,390
"micrurus_fulvius_uce-1512","NW_006533942",86.957,230,19,7,1,222,125537,125763,5.68e-64,248
"micrurus_fulvius_uce-1514","NW_006532121",96.796,437,12,1,2,438,648496,648930,0,728
"micrurus_fulvius_uce-1520","NW_006532726",98.728,393,5,0,3,395,330203,330595,0,699
"micrurus_fulvius_uce-1523","NW_006532096",98.423,444,5,1,1,444,474342,474783,0,780
"micrurus_fulvius_uce-1526","NW_006533951",98.619,362,5,0,1,362,154232,153871,0,641
"micrurus_fulvius_uce-1528","NW_006533231",93.714,350,18,2,1,349,36766,37112,3.65e-146,521
"micrurus_fulvius_uce-1529","NW_006536683",97.403,308,7,1,1,307,3014,3321,8.83e-147,523
"micrurus_fulvius_uce-153","NW_006534470",96.369,358,11,2,1,356,54560,54917,3.64e-166,588
"micrurus_fulvius_uce-1531","NW_006532456",90.764,314,16,3,1,314,145826,145526,9.51e-112,407
"micrurus_fulvius_uce-1533","NW_006532178",90.27,185,9,2,3,187,436564,436389,9.56e-60,233
"micrurus_fulvius_uce-1535","NW_006536322",99.296,284,2,0,1,284,14457,14740,4.88e-144,514
"micrurus_fulvius_uce-1538","NW_006532059",98.394,249,3,1,2,250,264683,264930,9.42e-121,436
"micrurus_fulvius_uce-1539","NW_006532697",98.086,418,4,1,1,414,366628,366211,0,725
"micrurus_fulvius_uce-154","NW_006533191",96.266,616,7,2,1,600,149131,149746,0,996
"micrurus_fulvius_uce-1540","NW_006534425",92.582,337,19,2,1,335,89040,89372,2.13e-133,479
"micrurus_fulvius_uce-1544","NW_006543030",97.521,242,5,1,1,242,1055,1295,1.53e-113,412
"micrurus_fulvius_uce-1545","NW_006533257",96.956,427,12,1,1,427,151289,151714,0,715
"micrurus_fulvius_uce-1547","NW_006533574",93.062,418,6,11,1,408,19792,20196,1.17e-166,590
"micrurus_fulvius_uce-1550","NW_006532316",96.254,347,9,4,11,355,462775,463119,1.7e-159,566
"micrurus_fulvius_uce-1556","NW_006538891",95.417,240,11,0,2,241,37456,37695,1.19e-104,383
"micrurus_fulvius_uce-1558","NW_006533236",98.667,300,4,0,1,300,83897,83598,1.44e-149,532
"micrurus_fulvius_uce-1560","NW_006536413",97.333,300,8,0,1,300,44977,45276,6.7e-143,510
"micrurus_fulvius_uce-1561","NW_006533187",99.468,376,2,0,1,376,201821,202196,0,684
"micrurus_fulvius_uce-1562","NW_006534909",99.202,376,3,0,1,376,43481,43106,0,678
"micrurus_fulvius_uce-1563","NW_006533792",99.545,220,1,0,1,220,183608,183389,2.99e-110,401
"micrurus_fulvius_uce-1565","NW_006533574",93.069,505,22,3,1,502,23977,24471,0,726
"micrurus_fulvius_uce-1568","NW_006539005",99.671,304,1,0,1,304,48328,48025,8.61e-157,556
"micrurus_fulvius_uce-1569","NW_006532235",94.76,458,21,3,1,457,3853,3398,0,710
"micrurus_fulvius_uce-157","NW_006532713",91.057,492,35,5,1,492,255354,255836,0,656
"micrurus_fulvius_uce-1570","NW_006532533",98.361,244,4,0,1,244,279795,280038,1.53e-118,429
"micrurus_fulvius_uce-1572","NW_006532884",98.209,335,6,0,1,335,85464,85798,1.23e-165,586
"micrurus_fulvius_uce-1576","NW_006535561",98.097,473,9,0,1,473,4208,4680,0,824
"micrurus_fulvius_uce-1579","NW_006533776",92.211,475,19,6,1,474,38974,38517,0,656
