qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
micrurus_fulvius_uce-11	NW_023010880.1	97.688	346	6	2	1	346	6942830	6942487	9e-168	593
micrurus_fulvius_uce-110	NW_023010793.1	95.988	324	3	4	1	315	36877698	36878020	5.03e-145	518
micrurus_fulvius_uce-1101	NW_023010793.1	99.476	191	1	0	1	191	49203852	49203662	3.99e-94	348
micrurus_fulvius_uce-1102	NW_023010740.1	97.386	306	8	0	2	307	3148845	3149150	3.78e-146	521
micrurus_fulvius_uce-1107	NW_023010694.1	98.771	407	5	0	1	407	24320447	24320853	0	725
micrurus_fulvius_uce-111	NW_023010720.1	98.282	291	5	0	1	291	54296706	54296996	7.71e-143	510
micrurus_fulvius_uce-1110	NW_023010690.1	99.11	562	4	1	1	561	12516191	12515630	0	1009
micrurus_fulvius_uce-1113	NW_023010793.1	96.436	477	5	9	1	474	49949997	49949530	0	776
micrurus_fulvius_uce-1122	NW_023010771.1	99.182	489	4	0	1	489	957284	957772	0	881
micrurus_fulvius_uce-1127	NW_023010820.1	98.746	319	4	0	1	319	3616902	3617220	4.99e-160	568
micrurus_fulvius_uce-1128	NW_023010703.1	98.196	388	5	1	1	388	7191365	7190980	0	676
micrurus_fulvius_uce-1131	NW_023010771.1	98.393	560	4	4	1	557	1089006	1089563	0	979
micrurus_fulvius_uce-1133	NW_023010796.1	97.659	299	5	1	1	297	33065667	33065965	2.19e-143	512
micrurus_fulvius_uce-1134	NW_023010689.1	98.678	227	1	2	1	225	23216306	23216532	3.63e-110	401
micrurus_fulvius_uce-1135	NW_023010694.1	99.479	384	2	0	1	384	18775531	18775914	0	699
micrurus_fulvius_uce-1138	NW_023010864.1	98.623	363	4	1	1	363	8490132	8489771	0	641
micrurus_fulvius_uce-1141	NW_023010720.1	97.898	333	7	0	1	333	46486339	46486671	8.69e-163	577
micrurus_fulvius_uce-1143	NW_023010784.1	97.931	290	6	0	1	290	7405532	7405821	1.31e-140	503
micrurus_fulvius_uce-1148	NW_023010796.1	95.017	301	11	2	37	337	32877490	32877786	1.54e-130	470
micrurus_fulvius_uce-115	NW_023010815.1	100	280	0	0	1	280	860279	860000	4.42e-145	518
micrurus_fulvius_uce-1150	NW_023010877.1	97.436	351	8	1	1	350	43535118	43535468	7.05e-169	597
micrurus_fulvius_uce-1154	NW_023010716.1	100	372	0	0	1	372	34768319	34768690	0	688
micrurus_fulvius_uce-1159	NW_023010690.1	93.537	294	15	3	1	293	12611468	12611178	4.81e-120	435
micrurus_fulvius_uce-1163	NW_023010697.1	95.078	447	11	3	1	444	19792576	19793014	0	693
micrurus_fulvius_uce-1167	NW_023010720.1	98.922	371	3	1	1	370	11488060	11487690	0	662
micrurus_fulvius_uce-117	NW_023010903.1	96.364	220	7	1	1	219	2715488	2715269	5.97e-98	361
micrurus_fulvius_uce-1170	NW_023010903.1	95.758	330	10	2	1	327	6477096	6476768	2.42e-148	529
micrurus_fulvius_uce-1172	NW_023010694.1	99.149	470	4	0	1	470	34854823	34854354	0	846
micrurus_fulvius_uce-1174	NW_023010880.1	96.465	396	13	1	1	395	4785305	4784910	0	652
micrurus_fulvius_uce-1176	NW_023010771.1	95.349	215	7	1	1	212	1323433	1323647	2.69e-91	339
micrurus_fulvius_uce-1177	NW_023010703.1	99.035	311	3	0	1	311	7589378	7589068	2.92e-157	558
micrurus_fulvius_uce-1181	NW_023010858.1	99.674	307	1	0	1	307	5326290	5326596	2.23e-158	562
micrurus_fulvius_uce-1182	NW_023010720.1	98.81	168	2	0	1	168	66793510	66793677	9.74e-80	300
micrurus_fulvius_uce-1182	NW_023010897.1	92.466	146	10	1	13	157	11442728	11442583	6.07e-52	207
micrurus_fulvius_uce-1185	NW_023010904.1	100	199	0	0	1	199	25197825	25197627	3.19e-100	368
micrurus_fulvius_uce-1187	NW_023010688.1	99.041	417	4	0	1	417	5466277	5466693	0	749
micrurus_fulvius_uce-1188	NW_023010720.1	99.413	341	2	0	1	341	45375494	45375834	1.46e-175	619
micrurus_fulvius_uce-1190	NW_023010796.1	99.661	295	1	0	1	295	32072247	32072541	9.98e-152	540
micrurus_fulvius_uce-1191	NW_023010687.1	96.951	328	10	0	1	328	12961780	12962107	5.18e-155	551
micrurus_fulvius_uce-1193	NW_023010842.1	98.742	318	4	0	1	318	679925	680242	1.8e-159	566
micrurus_fulvius_uce-1194	NW_023010793.1	96.192	499	17	2	1	498	2571047	2570550	0	815
micrurus_fulvius_uce-12	NW_023010690.1	98.813	337	4	0	1	337	12212328	12211992	5.23e-170	601
micrurus_fulvius_uce-1200	NW_023010688.1	99.317	293	2	0	1	293	10384080	10384372	5.96e-149	531
micrurus_fulvius_uce-1201	NW_023010694.1	98.958	192	1	1	1	191	17817497	17817688	1.86e-92	342
micrurus_fulvius_uce-1202	NW_023010903.1	99.621	528	2	0	1	528	9484533	9484006	0	965
micrurus_fulvius_uce-1203	NW_023010793.1	98.295	352	6	0	1	352	50310076	50309725	5.44e-175	617
micrurus_fulvius_uce-1204	NW_023010690.1	99.286	140	1	0	2	141	33367748	33367609	6.22e-66	254
micrurus_fulvius_uce-1205	NW_023010796.1	99.313	291	2	0	1	291	8105233	8104943	7.66e-148	527
micrurus_fulvius_uce-1206	NW_023010740.1	98.19	221	4	0	1	221	13249882	13250102	9.95e-106	387
micrurus_fulvius_uce-121	NW_023010864.1	98.806	335	3	1	1	334	1769877	1769543	2.41e-168	595
micrurus_fulvius_uce-1210	NW_023010793.1	95.735	422	11	2	1	415	19343754	19343333	0	673
micrurus_fulvius_uce-1211	NW_023010877.1	95.652	368	7	6	1	360	2771740	2772106	2.03e-164	582
micrurus_fulvius_uce-1212	NW_023010694.1	95.745	329	8	6	1	323	19710429	19710757	3.09e-147	525
micrurus_fulvius_uce-1215	NW_023010881.1	100	129	0	0	1	129	20197825	20197697	1.56e-61	239
micrurus_fulvius_uce-1216	NW_023010877.1	98.864	176	2	0	1	176	37332022	37332197	3.68e-84	315
micrurus_fulvius_uce-1217	NW_023010834.1	97.99	199	4	0	1	199	2031567	2031765	1.5e-93	346
micrurus_fulvius_uce-1222	NW_023010883.1	97.951	244	4	1	1	244	1946471	1946713	3.05e-116	422
micrurus_fulvius_uce-1224	NW_023010749.1	95.736	469	19	1	1	469	3579241	3579708	0	754
micrurus_fulvius_uce-1225	NW_023010796.1	99.713	348	1	0	1	348	8355260	8354913	0	638
micrurus_fulvius_uce-1231	NW_023010796.1	98.901	182	2	0	1	182	25470568	25470749	1.77e-87	326
micrurus_fulvius_uce-1232	NW_023010864.1	100	353	0	0	1	353	11404376	11404728	0	652
micrurus_fulvius_uce-1233	NW_023010793.1	95.703	256	5	1	1	250	1758813	1758558	8.79e-112	407
micrurus_fulvius_uce-1234	NW_023010881.1	95.89	365	8	1	1	365	20740292	20739935	6.1e-165	584
micrurus_fulvius_uce-1239	NW_023010827.1	99.331	299	2	0	1	299	1688681	1688383	2.82e-152	542
micrurus_fulvius_uce-124	NW_023010716.1	100	240	0	0	1	240	44924723	44924962	6.39e-123	444
micrurus_fulvius_uce-1241	NW_023010694.1	97.203	286	7	1	1	286	18228369	18228653	1.65e-134	483
micrurus_fulvius_uce-1242	NW_023010694.1	99.174	242	1	1	1	241	17656706	17656947	3.87e-120	435
micrurus_fulvius_uce-1245	NW_023010796.1	98.824	425	5	0	1	425	28071478	28071902	0	758
micrurus_fulvius_uce-125	NW_023010897.1	99.342	304	2	0	1	304	3360541	3360238	4.77e-155	551
micrurus_fulvius_uce-1250	NW_023010740.1	98.337	421	7	0	3	423	8320367	8320787	0	739
micrurus_fulvius_uce-1252	NW_023010758.1	94.909	275	12	1	1	275	3972185	3971913	2.09e-118	429
micrurus_fulvius_uce-1253	NW_023010793.1	99.412	340	2	0	1	340	19677406	19677067	5.24e-175	617
micrurus_fulvius_uce-1255	NW_023010823.1	99.077	325	2	1	1	325	677154	676831	1.82e-164	582
micrurus_fulvius_uce-1256	NW_023010690.1	97.071	239	7	0	1	239	34059060	34058822	1.09e-110	403
micrurus_fulvius_uce-1257	NW_023010694.1	95.89	219	9	0	1	219	24328633	24328851	2.78e-96	355
micrurus_fulvius_uce-1259	NW_023010877.1	99.057	212	2	0	1	212	10138760	10138971	4.41e-104	381
micrurus_fulvius_uce-1263	NW_023010771.1	98.201	278	5	0	1	278	1686368	1686645	1.25e-135	486
micrurus_fulvius_uce-1264	NW_023010771.1	98.726	314	4	0	1	314	2050560	2050873	2.95e-157	558
micrurus_fulvius_uce-1265	NW_023010903.1	98.69	229	3	0	1	229	12971878	12971650	8.03e-112	407
micrurus_fulvius_uce-1267	NW_023010793.1	96.975	529	16	0	1	529	13383613	13383085	0	889
micrurus_fulvius_uce-127	NW_023010877.1	91.626	406	11	7	1	383	10027145	10027550	1.33e-151	540
micrurus_fulvius_uce-1271	NW_023010858.1	99.635	274	1	0	1	274	6078073	6078346	4.34e-140	501
micrurus_fulvius_uce-1272	NW_023010710.1	97.849	465	10	0	1	465	8296560	8296096	0	804
micrurus_fulvius_uce-1276	NW_023010858.1	98.826	426	4	1	1	425	4683207	4683632	0	758
micrurus_fulvius_uce-1278	NW_023010793.1	98.438	384	5	1	1	384	19664371	19663989	0	675
micrurus_fulvius_uce-128	NW_023010880.1	96.172	209	8	0	4	212	4655520	4655312	2.08e-92	342
micrurus_fulvius_uce-1281	NW_023010796.1	93.678	348	8	2	1	344	38553787	38554124	3.33e-142	508
micrurus_fulvius_uce-1288	NW_023010720.1	96.951	164	5	0	1	164	45569688	45569851	1.62e-72	276
micrurus_fulvius_uce-129	NW_023010814.1	97.052	407	8	1	1	403	3086232	3085826	0	682
micrurus_fulvius_uce-1290	NW_023010694.1	99.725	363	1	0	1	363	28826724	28826362	0	665
micrurus_fulvius_uce-1295	NW_023010694.1	99.306	288	1	1	1	287	19184560	19184847	1.26e-145	520
micrurus_fulvius_uce-1297	NW_023010820.1	100	341	0	0	1	341	23763880	23763540	6.75e-179	630
micrurus_fulvius_uce-1298	NW_023010877.1	97.382	191	3	2	1	190	46770596	46770785	6.68e-87	324
micrurus_fulvius_uce-1299	NW_023010881.1	98.802	334	4	0	1	334	21003678	21003345	2.41e-168	595
micrurus_fulvius_uce-1301	NW_023010720.1	100	568	0	0	1	568	52539761	52540328	0	1050
micrurus_fulvius_uce-1304	NW_023010710.1	99.615	519	2	0	1	519	5332158	5331640	0	948
micrurus_fulvius_uce-1305	NW_023010706.1	99.788	472	1	0	1	472	10947210	10946739	0	867
micrurus_fulvius_uce-1309	NW_023010796.1	98.082	417	8	0	1	417	38765682	38766098	0	726
micrurus_fulvius_uce-1311	NW_023010796.1	99.553	447	2	0	1	447	11753352	11753798	0	815
micrurus_fulvius_uce-1313	NW_023010727.1	96.667	420	13	1	3	422	3428501	3428083	0	697
micrurus_fulvius_uce-1314	NW_023010827.1	87.747	253	10	4	9	261	1725128	1724897	2.76e-72	276
micrurus_fulvius_uce-1318	NW_023010694.1	96.505	372	13	0	1	372	29072273	29071902	2.08e-174	616
micrurus_fulvius_uce-1319	NW_023010793.1	98.611	216	2	1	1	216	48089620	48089834	4.51e-104	381
micrurus_fulvius_uce-132	NW_023010771.1	94.69	452	16	4	1	452	1262208	1262651	0	695
micrurus_fulvius_uce-1322	NW_023010877.1	98.39	497	7	1	1	497	43558516	43559011	0	872
micrurus_fulvius_uce-1323	NW_023010796.1	96.868	447	7	5	1	441	13449717	13450162	0	741
micrurus_fulvius_uce-1329	NW_023010749.1	96.977	397	9	1	1	397	3685474	3685867	0	664
micrurus_fulvius_uce-1333	NW_023010820.1	99.688	321	1	0	1	321	26730423	26730103	3.86e-166	588
micrurus_fulvius_uce-1334	NW_023010903.1	98.718	234	3	0	1	234	6585597	6585364	1.35e-114	416
micrurus_fulvius_uce-1335	NW_023010694.1	94.857	525	9	5	1	508	25991188	25991711	0	804
micrurus_fulvius_uce-1336	NW_023010694.1	99.267	273	2	0	1	273	18227265	18227537	7.23e-138	494
micrurus_fulvius_uce-1339	NW_023010904.1	99.632	272	0	1	1	271	33761088	33760817	2e-138	496
micrurus_fulvius_uce-134	NW_023010845.1	93.61	313	11	1	1	313	6837135	6836832	3.07e-127	459
micrurus_fulvius_uce-1342	NW_023010690.1	97.652	511	11	1	1	510	15349279	15348769	0	876
micrurus_fulvius_uce-1345	NW_023010722.1	95.88	267	5	3	70	335	385535	385274	9.33e-118	427
micrurus_fulvius_uce-1346	NW_023010858.1	98.663	374	5	0	1	374	1508331	1508704	0	664
micrurus_fulvius_uce-1348	NW_023010796.1	100	455	0	0	1	455	28149220	28149674	0	841
micrurus_fulvius_uce-1349	NW_023010820.1	97.764	313	7	0	1	313	27521188	27520876	1.07e-151	540
micrurus_fulvius_uce-1350	NW_023010720.1	99.315	292	2	0	1	292	66345907	66346198	2.14e-148	529
micrurus_fulvius_uce-1351	NW_023010877.1	99.522	209	1	0	1	209	46519783	46519991	4.34e-104	381
micrurus_fulvius_uce-1354	NW_023010688.1	98.607	359	5	0	1	359	5543015	5543373	1.53e-180	636
micrurus_fulvius_uce-1357	NW_023010720.1	94.656	524	27	1	1	523	45481532	45482055	0	811
micrurus_fulvius_uce-1358	NW_023010748.1	98.772	570	5	1	1	568	11739729	11739160	0	1013
micrurus_fulvius_uce-136	NW_023010720.1	99.495	198	1	0	1	198	14322708	14322511	5.31e-98	361
micrurus_fulvius_uce-1361	NW_023010904.1	98	250	2	3	3	249	437098	436849	5.19e-119	431
micrurus_fulvius_uce-1362	NW_023010877.1	99.32	147	1	0	1	147	37251446	37251592	8.41e-70	267
micrurus_fulvius_uce-1363	NW_023010881.1	98.972	389	3	1	1	389	12158149	12158536	0	695
micrurus_fulvius_uce-1366	NW_023010716.1	98.519	270	3	1	6	274	46262325	46262594	2.63e-132	475
micrurus_fulvius_uce-1367	NW_023010903.1	98.387	186	3	0	1	186	12687116	12686931	5.04e-88	327
micrurus_fulvius_uce-1368	NW_023010720.1	99.065	321	3	0	3	323	45604200	45604520	8.41e-163	577
micrurus_fulvius_uce-1374	NW_023010814.1	89.174	351	20	3	1	333	4173339	4172989	4.31e-116	422
micrurus_fulvius_uce-1375	NW_023010793.1	98.933	375	2	1	1	373	19453325	19452951	0	669
micrurus_fulvius_uce-1376	NW_023010716.1	100	282	0	0	1	282	46184107	46184388	3.44e-146	521
micrurus_fulvius_uce-1378	NW_023010706.1	99.171	362	3	0	1	362	1019716	1019355	0	652
micrurus_fulvius_uce-1383	NW_023010749.1	98.246	171	3	0	1	171	2354702	2354872	9.95e-80	300
micrurus_fulvius_uce-1385	NW_023010720.1	99.162	358	3	0	1	358	50850643	50851000	0	645
micrurus_fulvius_uce-1389	NW_023010796.1	98.955	287	3	0	2	288	13441579	13441865	5.89e-144	514
micrurus_fulvius_uce-139	NW_023010897.1	98.982	393	3	1	3	394	2445837	2445445	0	702
micrurus_fulvius_uce-1392	NW_023010720.1	100	115	0	0	1	115	45437314	45437428	8.15e-54	213
micrurus_fulvius_uce-1394	NW_023010796.1	99.317	293	0	1	2	294	32894536	32894826	2.15e-148	529
micrurus_fulvius_uce-1395	NW_023010716.1	97.799	318	4	2	1	317	7245049	7244734	2.32e-153	545
micrurus_fulvius_uce-1397	NW_023010793.1	99.156	237	2	0	1	237	13574412	13574176	6.35e-118	427
micrurus_fulvius_uce-14	NW_023010758.1	97.173	283	7	1	1	282	6384165	6384447	7.55e-133	477
micrurus_fulvius_uce-1402	NW_023010904.1	93.75	272	12	4	1	272	14820566	14820300	1.25e-110	403
micrurus_fulvius_uce-1403	NW_023010716.1	99.748	397	1	0	4	400	27141307	27140911	0	728
micrurus_fulvius_uce-1405	NW_023010820.1	98.132	589	11	0	1	589	25873151	25872563	0	1027
micrurus_fulvius_uce-1408	NW_023010903.1	100	516	0	0	1	516	2923472	2922957	0	953
micrurus_fulvius_uce-1410	NW_023010891.1	97.717	219	4	1	1	219	4872400	4872183	2.13e-102	375
micrurus_fulvius_uce-1412	NW_023010796.1	99.552	446	2	0	1	446	13708599	13709044	0	813
micrurus_fulvius_uce-1415	NW_023010720.1	99.296	426	3	0	1	426	17603714	17603289	0	771
micrurus_fulvius_uce-142	NW_023010720.1	100	119	0	0	1	119	12943441	12943323	5.09e-56	220
micrurus_fulvius_uce-1420	NW_023010877.1	98.873	355	4	0	1	355	19767009	19766655	5.45e-180	634
micrurus_fulvius_uce-1423	NW_023010690.1	98.776	572	7	0	1	572	30514362	30514933	0	1018
micrurus_fulvius_uce-1425	NW_023010820.1	98.712	466	6	0	1	466	25887787	25887322	0	828
micrurus_fulvius_uce-1427	NW_023010740.1	98.956	479	5	0	1	479	6197052	6197530	0	857
micrurus_fulvius_uce-143	NW_023010925.1	95.935	246	4	1	1	240	405933	405688	6.53e-108	394
micrurus_fulvius_uce-1435	NW_023010713.1	97.889	521	10	1	1	521	11635962	11636481	0	900
micrurus_fulvius_uce-1438	NW_023010793.1	97.927	193	2	2	1	191	16259314	16259122	1.12e-89	333
micrurus_fulvius_uce-1438	NW_023010903.1	96.907	194	3	3	1	191	13054873	13055066	2.42e-86	322
micrurus_fulvius_uce-1442	NW_023010793.1	99.25	400	3	0	1	400	3323004	3322605	0	723
micrurus_fulvius_uce-1446	NW_023010903.1	100	269	0	0	1	269	3069414	3069146	5.5e-139	497
micrurus_fulvius_uce-1447	NW_023010740.1	95.77	331	14	0	2	332	3431515	3431845	5.29e-150	534
micrurus_fulvius_uce-1450	NW_023010690.1	95.853	217	6	2	1	216	12460682	12460468	4.57e-94	348
micrurus_fulvius_uce-1451	NW_023010703.1	99.424	347	2	0	1	347	7148075	7147729	6.88e-179	630
micrurus_fulvius_uce-1453	NW_023010796.1	100	285	0	0	1	285	24891165	24891449	7.48e-148	527
micrurus_fulvius_uce-1454	NW_023010880.1	98.073	467	8	1	1	467	5038163	5037698	0	811
micrurus_fulvius_uce-1456	NW_023010720.1	100	141	0	0	1	141	45852880	45853020	3.72e-68	261
micrurus_fulvius_uce-1458	NW_023010897.1	98.689	305	4	0	1	305	1106856	1106552	2.88e-152	542
micrurus_fulvius_uce-1462	NW_023010897.1	98.701	462	5	1	2	463	2344202	2343742	0	819
micrurus_fulvius_uce-1466	NW_023010793.1	97.842	139	3	0	1	139	6650207	6650345	4.76e-62	241
micrurus_fulvius_uce-1467	NW_023010820.1	98.222	225	3	1	1	224	16506227	16506451	2.17e-107	392
micrurus_fulvius_uce-1468	NW_023010796.1	99.038	104	1	0	1	104	22297008	22297111	4.32e-46	187
micrurus_fulvius_uce-1469	NW_023010796.1	99.752	403	1	0	1	403	34913499	34913901	0	739
micrurus_fulvius_uce-147	NW_023010749.1	96.262	321	3	2	1	314	51262	51580	5.01e-145	518
micrurus_fulvius_uce-1471	NW_023010768.1	93.921	329	13	7	2	324	151492	151819	1.26e-136	490
micrurus_fulvius_uce-1474	NW_023010740.1	97.235	434	11	1	1	434	8331059	8331491	0	734
micrurus_fulvius_uce-1476	NW_023010727.1	92.038	314	15	6	4	317	3528322	3528019	2e-119	433
micrurus_fulvius_uce-1478	NW_023010864.1	98.489	397	6	0	1	397	7453888	7453492	0	701
micrurus_fulvius_uce-148	NW_023010740.1	98.534	341	5	0	1	341	3050950	3051290	1.47e-170	603
micrurus_fulvius_uce-1480	NW_023010771.1	96.308	325	9	2	1	322	2197509	2197833	6.66e-149	531
micrurus_fulvius_uce-1482	NW_023010717.1	98.551	276	4	0	1	276	25135120	25134845	3.41e-136	488
micrurus_fulvius_uce-1483	NW_023010749.1	96.637	446	11	4	1	444	3164642	3165085	0	737
micrurus_fulvius_uce-1484	NW_023010814.1	98.507	67	1	0	1	67	4145376	4145310	8.51e-26	119
micrurus_fulvius_uce-1485	NW_023010796.1	97.198	464	12	1	1	463	25384552	25385015	0	784
micrurus_fulvius_uce-1488	NW_023010796.1	99.283	279	2	0	1	279	4495037	4494759	3.42e-141	505
micrurus_fulvius_uce-1489	NW_023010698.1	95.305	426	11	6	1	417	601966	602391	0	667
micrurus_fulvius_uce-149	NW_023010793.1	100	437	0	0	1	437	14016060	14015624	0	808
micrurus_fulvius_uce-1492	NW_023010881.1	99.783	461	1	0	1	461	21353138	21352678	0	846
micrurus_fulvius_uce-1497	NW_023010864.1	96.207	290	5	3	1	288	7072796	7072511	1.29e-130	470
micrurus_fulvius_uce-1499	NW_023010771.1	98.675	302	3	1	1	301	1555825	1556126	4.75e-150	534
micrurus_fulvius_uce-15	NW_023010694.1	99.644	562	2	0	1	562	33708571	33708010	0	1027
micrurus_fulvius_uce-1501	NW_023010697.1	91.228	456	25	6	1	455	1538624	1538183	1.55e-171	606
micrurus_fulvius_uce-1504	NW_023010796.1	98.913	276	0	1	1	276	38576404	38576676	9.47e-137	490
micrurus_fulvius_uce-1506	NW_023010720.1	96.958	263	8	0	1	263	17470736	17470474	2.57e-122	442
micrurus_fulvius_uce-1508	NW_023010896.1	99.331	299	2	0	1	299	473385	473087	2.82e-152	542
micrurus_fulvius_uce-1509	NW_023010814.1	99.13	230	2	0	1	230	3812447	3812218	4.78e-114	414
micrurus_fulvius_uce-1512	NW_023010758.1	86.538	312	23	7	1	294	7316598	7316908	3.03e-87	326
micrurus_fulvius_uce-1514	NW_023010694.1	98.402	438	7	0	1	438	19720305	19720742	0	771
micrurus_fulvius_uce-1520	NW_023010796.1	98.481	395	6	0	1	395	38221859	38222253	0	697
micrurus_fulvius_uce-1523	NW_023010710.1	99.324	444	2	1	1	444	7989754	7989312	0	802
micrurus_fulvius_uce-1526	NW_023010858.1	98.343	362	6	0	1	362	5761708	5762069	1.55e-180	636
micrurus_fulvius_uce-1528	NW_023010793.1	98.854	349	4	0	1	349	46319625	46319973	1.16e-176	623
micrurus_fulvius_uce-1529	NW_023010720.1	99.675	308	0	1	1	307	53319102	53319409	2.23e-158	562
micrurus_fulvius_uce-153	NW_023010903.1	98.324	358	5	1	1	357	3115614	3115257	9.18e-178	627
micrurus_fulvius_uce-1531	NW_023010903.1	93.291	313	12	2	2	314	25059222	25059525	1.43e-125	453
micrurus_fulvius_uce-1533	NW_023010877.1	92.513	187	8	3	2	187	37267528	37267709	1.45e-68	263
micrurus_fulvius_uce-1535	NW_023010706.1	100	284	0	0	1	284	12086346	12086063	2.68e-147	525
micrurus_fulvius_uce-1538	NW_023010858.1	99.598	249	0	1	2	250	1347111	1347358	1.11e-125	453
micrurus_fulvius_uce-1539	NW_023010793.1	99.279	416	0	3	1	414	22764509	22764095	0	749
micrurus_fulvius_uce-154	NW_023010801.1	97.386	612	4	1	1	600	2914469	2915080	0	1031
micrurus_fulvius_uce-1540	NW_023010796.1	94.91	334	15	1	1	334	13863730	13864061	4.16e-146	521
micrurus_fulvius_uce-1544	NW_023010784.1	99.174	242	2	0	1	242	3081110	3080869	1.08e-120	436
micrurus_fulvius_uce-1545	NW_023010720.1	97.897	428	7	2	1	427	17896778	17897204	0	739
micrurus_fulvius_uce-1547	NW_023010858.1	97.794	408	6	2	1	408	6039839	6040243	0	701
micrurus_fulvius_uce-1550	NW_023010827.1	94.78	364	9	4	1	355	1568850	1568488	3.38e-157	558
