qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
micrurus_fulvius_uce-121	NW_006532350.1	94.39	339	8	6	1	334	243047	242715	7.54e-143	510
micrurus_fulvius_uce-1210	NW_006532024.1	94.56	423	14	2	2	415	803267	803689	0	645
micrurus_fulvius_uce-1211	NW_006532327.1	98.95	190	2	0	1	190	472573	472384	1.14e-91	340
micrurus_fulvius_uce-1212	NW_006532121.1	94.43	323	15	2	1	323	638591	638910	7.32e-138	494
micrurus_fulvius_uce-1215	NW_006532186.1	98.45	129	2	0	1	129	299255	299383	2.84e-58	228
micrurus_fulvius_uce-1216	NW_006532178.1	97.16	176	5	0	1	176	346023	345848	3.11e-79	298
micrurus_fulvius_uce-1217	NW_006532087.1	97.49	199	5	0	1	199	485221	485419	5.89e-92	340
micrurus_fulvius_uce-1222	NW_006533492.1	95.14	247	7	4	1	244	167593	167837	3.37e-105	385
micrurus_fulvius_uce-1224	NW_006538927.1	94.67	469	18	2	1	469	40557	40096	0	721
micrurus_fulvius_uce-1225	NW_006534241.1	98.85	347	4	0	1	347	187841	188187	1.26e-175	619
micrurus_fulvius_uce-1231	NW_006532214.1	97.25	182	5	0	1	182	168414	168595	1.5e-82	309
micrurus_fulvius_uce-1232	NW_006532147.1	99.72	353	1	0	1	353	532597	532245	0	647
micrurus_fulvius_uce-1233	NW_006532326.1	94.53	256	8	1	1	250	443939	443684	7.44e-107	390
micrurus_fulvius_uce-1234	NW_006533986.1	96.16	365	14	0	1	365	39521	39157	6.58e-169	597
micrurus_fulvius_uce-1239	NW_006532316.1	97.32	299	8	0	1	299	347592	347890	2.4e-142	508
micrurus_fulvius_uce-124	NW_006537374.1	98.75	239	3	0	2	240	48385	48147	1.95e-117	425
micrurus_fulvius_uce-1241	NW_006532157.1	91.58	285	23	1	1	285	389572	389289	2.4e-107	392
micrurus_fulvius_uce-1242	NW_006532840.1	97.92	241	5	0	1	241	178910	178670	3.27e-115	418
micrurus_fulvius_uce-1245	NW_006534909.1	98.82	425	5	0	1	425	136039	135615	0	758
micrurus_fulvius_uce-125	NW_006535011.1	98.36	304	5	0	1	304	75562	75259	4.04e-150	534
micrurus_fulvius_uce-1250	NW_006532531.1	96.9	420	11	1	4	423	281403	281820	0	702
micrurus_fulvius_uce-1252	NW_006532503.1	94.91	275	12	1	1	275	55519	55791	1.75e-118	429
micrurus_fulvius_uce-1253	NW_006532024.1	98.24	340	6	0	1	340	439264	439603	2.06e-168	595
micrurus_fulvius_uce-1255	NW_006536065.1	99.08	325	3	0	1	325	46005	46329	4.25e-165	584
micrurus_fulvius_uce-1256	NW_006532128.1	94.09	237	13	1	4	239	106767	106531	2e-97	359
micrurus_fulvius_uce-1257	NW_006532379.1	94.98	219	11	0	1	219	403529	403311	5.08e-93	344
micrurus_fulvius_uce-1259	NW_006533254.1	91.94	211	16	1	1	210	56534	56324	5e-78	294
micrurus_fulvius_uce-1263	NW_006535999.1	96.4	278	10	0	1	278	4815	4538	2.28e-127	459
micrurus_fulvius_uce-1264	NW_006532160.1	97.77	314	7	0	1	314	377471	377784	2.5e-152	542
micrurus_fulvius_uce-1265	NW_006532465.1	96.98	232	6	1	1	231	178551	178782	2.45e-106	388
micrurus_fulvius_uce-1267	NW_006537649.1	97.16	529	15	0	1	529	67320	67848	0	894
micrurus_fulvius_uce-127	NW_006533254.1	92.56	403	10	7	1	383	161085	160683	8.57e-158	560
micrurus_fulvius_uce-1271	NW_006533574.1	97.81	274	6	0	1	274	53994	54267	7.95e-132	473
micrurus_fulvius_uce-1272	NW_006532096.1	97.39	459	12	0	1	459	185284	185742	0	782
micrurus_fulvius_uce-1276	NW_006535893.1	98.82	425	4	1	2	425	41012	41436	0	756
micrurus_fulvius_uce-1278	NW_006532024.1	97.66	384	8	1	1	384	454310	454692	0	658
micrurus_fulvius_uce-128	NW_006532100.1	94.29	210	11	1	4	212	299474	299265	8.25e-86	320
micrurus_fulvius_uce-1281	NW_006532175.1	92.24	348	21	3	3	344	246710	247057	3.65e-136	488
micrurus_fulvius_uce-1288	NW_006533195.1	96.36	165	4	2	1	164	149812	149649	6.33e-71	270
micrurus_fulvius_uce-129	NW_006533753.1	97.3	407	7	1	1	403	172889	173295	0	688
micrurus_fulvius_uce-1290	NW_006533675.1	98.62	363	4	1	2	363	100378	100016	0	641
micrurus_fulvius_uce-1295	NW_006532121.1	98.62	290	1	1	1	287	147635	147924	6.38e-143	510
micrurus_fulvius_uce-1297	NW_006533386.1	100	339	0	0	1	339	204617	204955	7.34e-178	627
micrurus_fulvius_uce-1298	NW_006532805.1	94.36	195	5	2	1	190	327749	327556	4.4e-78	294
micrurus_fulvius_uce-1299	NW_006536091.1	97.01	334	10	0	1	334	41759	41426	2.05e-158	562
micrurus_fulvius_uce-1301	NW_006533569.1	99.65	568	2	0	1	568	115348	114781	0	1038
micrurus_fulvius_uce-1304	NW_006532749.1	99.04	519	5	0	1	519	54801	55319	0	931
micrurus_fulvius_uce-1305	NW_006532361.1	99.36	472	3	0	1	472	163354	163825	0	856
micrurus_fulvius_uce-1309	NW_006532175.1	98.56	417	6	0	1	417	442956	443372	0	737
micrurus_fulvius_uce-1311	NW_006532140.1	98.88	447	5	0	1	447	508151	507705	0	798
micrurus_fulvius_uce-1313	NW_006535516.1	95.24	420	19	1	3	422	124398	124816	0	664
micrurus_fulvius_uce-1314	NW_006532316.1	88.03	259	29	2	2	260	322626	322882	2.96e-81	305
micrurus_fulvius_uce-1318	NW_006538538.1	96.5	372	13	0	1	372	1109	1480	1.75e-174	616
micrurus_fulvius_uce-1319	NW_006536789.1	98.15	216	2	1	1	216	80256	80469	1.77e-102	375
micrurus_fulvius_uce-132	NW_006532339.1	87.67	454	25	13	1	452	277750	277326	2.26e-139	499
micrurus_fulvius_uce-1322	NW_006533079.1	98.29	467	5	2	31	497	42898	42435	0	815
micrurus_fulvius_uce-1323	NW_006532447.1	94.93	454	9	6	1	440	283800	283347	0	699
micrurus_fulvius_uce-1329	NW_006535944.1	95.21	397	15	3	1	397	66861	66469	3.11e-177	625
micrurus_fulvius_uce-1333	NW_006540720.1	97.48	317	8	0	5	321	1696	1380	2.56e-152	542
micrurus_fulvius_uce-1334	NW_006534819.1	97.44	234	5	1	1	234	93779	94011	4.12e-109	398
micrurus_fulvius_uce-1335	NW_006532270.1	95.01	521	11	4	1	508	59046	59564	0	804
micrurus_fulvius_uce-1336	NW_006532157.1	97.8	273	6	0	1	273	390642	390370	2.85e-131	472
micrurus_fulvius_uce-1339	NW_006536307.1	98.54	274	1	2	1	271	8025	7752	4.7e-134	481
micrurus_fulvius_uce-134	NW_006533743.1	95.5	311	2	7	1	311	98401	98699	1.18e-135	486
micrurus_fulvius_uce-1342	NW_006532265.1	96.47	510	18	0	1	510	26701	26192	0	843
micrurus_fulvius_uce-1345	NW_006532124.1	93.35	331	14	3	8	335	300628	300303	1.65e-134	483
micrurus_fulvius_uce-1346	NW_006532059.1	98.93	374	4	0	1	374	414521	414894	0	669
micrurus_fulvius_uce-1348	NW_006534909.1	100	452	0	0	4	455	27326	26875	0	835
micrurus_fulvius_uce-1349	NW_006532865.1	99.04	313	3	0	1	313	186882	186570	1.91e-158	562
micrurus_fulvius_uce-1350	NW_006532307.1	98.96	288	3	0	5	292	505751	505464	1.4e-144	516
micrurus_fulvius_uce-1351	NW_006532377.1	98.56	209	3	0	1	209	444001	444209	7.94e-101	370
micrurus_fulvius_uce-1354	NW_006535660.1	96.1	359	14	0	1	359	3778	3420	1.32e-165	586
micrurus_fulvius_uce-1357	NW_006533195.1	95.38	519	19	3	1	516	252357	251841	0	821
micrurus_fulvius_uce-1358	NW_006532735.1	98.42	570	7	1	1	568	64073	63504	0	1002
micrurus_fulvius_uce-136	NW_006532715.1	98.99	198	2	0	1	198	285954	285757	2.09e-96	355
micrurus_fulvius_uce-1361	NW_006535320.1	98.79	248	3	0	2	249	73393	73640	2.02e-122	442
micrurus_fulvius_uce-1362	NW_006532178.1	97.96	147	3	0	1	147	445651	445505	1.53e-66	255
micrurus_fulvius_uce-1363	NW_006538640.1	99.23	389	3	0	1	389	9544	9156	0	702
micrurus_fulvius_uce-1366	NW_006532095.1	97.78	270	4	2	6	274	353553	353285	4.79e-129	464
micrurus_fulvius_uce-1367	NW_006532465.1	96.24	186	6	1	1	186	403901	404085	7.14e-81	303
micrurus_fulvius_uce-1368	NW_006533195.1	98.45	323	5	0	1	323	104767	104445	1.18e-160	569
micrurus_fulvius_uce-1371	NW_006532483.1	93.46	214	12	2	1	213	367677	367465	1.07e-84	316
micrurus_fulvius_uce-1374	NW_006538239.1	87.9	347	25	4	1	333	58435	58778	2.84e-107	392
micrurus_fulvius_uce-1375	NW_006532024.1	98.4	374	5	1	1	373	673309	673682	0	656
micrurus_fulvius_uce-1376	NW_006532095.1	99.64	282	1	0	1	282	433627	433346	1.35e-144	516
micrurus_fulvius_uce-1378	NW_006532848.1	97.51	361	9	0	3	363	70889	71249	4.73e-175	617
micrurus_fulvius_uce-1383	NW_006533627.1	97.66	171	4	0	1	171	96144	96314	3.89e-78	294
micrurus_fulvius_uce-1385	NW_006532837.1	98.6	358	5	0	1	358	167253	167610	4.67e-180	634
micrurus_fulvius_uce-1389	NW_006532447.1	97.92	288	6	0	1	288	292077	291790	1.39e-139	499
micrurus_fulvius_uce-139	NW_006534674.1	96.43	392	13	1	3	394	28610	29000	0	645
micrurus_fulvius_uce-1392	NW_006532533.1	99.13	115	1	0	1	115	414908	415022	3.19e-52	207
micrurus_fulvius_uce-1394	NW_006532125.1	98.64	293	2	1	2	294	364372	364082	3.92e-145	518
micrurus_fulvius_uce-1395	NW_006532204.1	94.7	321	11	5	1	317	488539	488857	7.17e-138	494
micrurus_fulvius_uce-1397	NW_006536906.1	95.78	237	8	1	1	237	5060	4826	4.21e-104	381
micrurus_fulvius_uce-14	NW_006534196.1	93.26	282	19	0	1	282	115988	116269	1.4e-114	416
micrurus_fulvius_uce-1402	NW_006533129.1	91.94	273	11	4	1	272	67957	68219	2.96e-101	372
micrurus_fulvius_uce-1403	NW_006532678.1	98.99	397	4	0	4	400	282794	282398	0	712
micrurus_fulvius_uce-1405	NW_006533067.1	97.28	589	15	1	1	589	89494	90081	0	998
micrurus_fulvius_uce-1408	NW_006535515.1	99.22	516	3	1	1	516	104440	103926	0	929
micrurus_fulvius_uce-1410	NW_006532623.1	96.8	219	4	3	1	219	50998	51213	1.4e-98	363
micrurus_fulvius_uce-1412	NW_006532447.1	99.1	444	4	0	1	444	15254	14811	0	798
micrurus_fulvius_uce-1415	NW_006536226.1	97.45	432	9	2	1	431	101638	102068	0	736
micrurus_fulvius_uce-142	NW_006535669.1	98.32	119	2	0	1	119	30506	30388	9.26e-53	209
micrurus_fulvius_uce-1420	NW_006536052.1	98.57	350	5	0	6	355	18455	18106	1.28e-175	619
micrurus_fulvius_uce-1423	NW_006532903.1	97.55	571	14	0	1	571	284552	283982	0	977
micrurus_fulvius_uce-1425	NW_006533067.1	98.07	466	9	0	1	466	74718	75183	0	811
micrurus_fulvius_uce-1427	NW_006532874.1	97.69	477	11	0	3	479	57880	58356	0	821
micrurus_fulvius_uce-143	NW_006534816.1	93.75	240	11	2	1	240	119408	119643	7.2e-97	357
micrurus_fulvius_uce-1435	NW_006532315.1	95.39	521	23	1	1	521	275255	275774	0	828
micrurus_fulvius_uce-1438	NW_006536773.1	97.38	191	5	0	1	191	85002	85192	1.57e-87	326
micrurus_fulvius_uce-1442	NW_006533236.1	99.25	400	3	0	1	400	40877	41276	0	723
micrurus_fulvius_uce-1446	NW_006537457.1	99.26	269	2	0	1	269	60824	60556	1e-135	486
micrurus_fulvius_uce-1447	NW_006533317.1	95.56	293	13	0	40	332	82305	82597	1.27e-130	470
micrurus_fulvius_uce-1450	NW_006532400.1	91.7	217	10	6	1	215	168690	168900	5.11e-78	294
micrurus_fulvius_uce-1451	NW_006532217.1	98.85	347	4	0	1	347	132426	132772	1.25e-175	619
micrurus_fulvius_uce-1453	NW_006532409.1	100	285	0	0	1	285	350664	350380	6.29e-148	527
micrurus_fulvius_uce-1454	NW_006532100.1	97	467	14	0	1	467	665424	664958	0	785
micrurus_fulvius_uce-1456	NW_006532081.1	100	141	0	0	1	141	525945	525805	3.12e-68	261
micrurus_fulvius_uce-1458	NW_006532554.1	96.72	305	10	0	1	305	118962	118658	2.46e-142	508
micrurus_fulvius_uce-1462	NW_006534674.1	98.69	457	5	1	4	460	151150	151605	0	809
micrurus_fulvius_uce-1466	NW_006533378.1	93.57	140	8	1	1	139	71845	71984	4.06e-52	207
micrurus_fulvius_uce-1467	NW_006533156.1	96.44	225	7	1	1	224	62324	62100	8.6e-101	370
micrurus_fulvius_uce-1468	NW_006533202.1	98.04	102	2	0	3	104	132248	132147	2.21e-43	178
micrurus_fulvius_uce-1469	NW_006534625.1	99.5	403	2	0	1	403	103988	103586	0	734
micrurus_fulvius_uce-147	NW_006534831.1	94.9	314	7	6	1	314	6303	6607	1.54e-134	483
micrurus_fulvius_uce-1471	NW_006534049.1	87.81	369	24	9	1	359	116370	116727	2.37e-113	412
micrurus_fulvius_uce-1474	NW_006532531.1	97.67	430	10	0	5	434	289852	290281	0	739
micrurus_fulvius_uce-1476	NW_006535516.1	91.17	249	15	6	2	249	21936	22178	6.32e-89	331
micrurus_fulvius_uce-1478	NW_006532418.1	97.24	398	8	3	1	397	381221	380826	0	671
micrurus_fulvius_uce-148	NW_006536360.1	95.94	345	10	1	1	341	93719	94063	9.77e-157	556
micrurus_fulvius_uce-1480	NW_006532160.1	92.03	326	19	5	1	324	534037	534357	4.48e-125	451
micrurus_fulvius_uce-1482	NW_006538635.1	96.01	276	7	2	1	276	38681	38952	1.75e-123	446
micrurus_fulvius_uce-1483	NW_006532977.1	94.82	444	20	3	2	444	211753	212194	0	689
micrurus_fulvius_uce-1484	NW_006536993.1	98.41	63	1	0	5	67	72437	72375	1.2e-23	111
micrurus_fulvius_uce-1485	NW_006532214.1	92.87	491	17	4	1	475	69702	70190	0	697
micrurus_fulvius_uce-1488	NW_006533623.1	98.57	279	4	0	1	279	62649	62371	6.23e-138	494
micrurus_fulvius_uce-1489	NW_006538492.1	93.38	423	22	3	1	417	31527	31105	4.24e-176	621
micrurus_fulvius_uce-149	NW_006532454.1	99.54	437	2	0	1	437	90871	91307	0	797
micrurus_fulvius_uce-1492	NW_006532651.1	100	461	0	0	1	461	242260	242720	0	852
micrurus_fulvius_uce-1497	NW_006532418.1	92.2	295	8	3	4	288	14872	14583	1.12e-110	403
micrurus_fulvius_uce-1499	NW_006532339.1	97.67	301	7	0	1	301	4483	4183	4.02e-145	518
micrurus_fulvius_uce-15	NW_006532608.1	99.11	562	4	1	1	562	289991	289431	0	1009
micrurus_fulvius_uce-1501	NW_006532292.1	89.58	451	41	3	5	455	488299	488743	6.16e-160	568
micrurus_fulvius_uce-1504	NW_006532175.1	98.91	276	1	1	1	276	269338	269611	2.21e-137	492
micrurus_fulvius_uce-1506	NW_006534463.1	96.17	261	10	0	1	261	140257	140517	6.05e-118	427
micrurus_fulvius_uce-1508	NW_006532392.1	98.33	299	5	0	1	299	193875	193577	2.39e-147	525
micrurus_fulvius_uce-1509	NW_006538027.1	97.39	230	5	1	1	230	48796	49024	6.77e-107	390
micrurus_fulvius_uce-1512	NW_006533942.1	86.96	230	19	7	1	222	125537	125763	5.68e-64	248
micrurus_fulvius_uce-1514	NW_006532121.1	96.8	437	12	1	2	438	648496	648930	0	728
micrurus_fulvius_uce-1520	NW_006532726.1	98.73	393	5	0	3	395	330203	330595	0	699
micrurus_fulvius_uce-1523	NW_006532096.1	98.42	444	5	1	1	444	474342	474783	0	780
micrurus_fulvius_uce-1526	NW_006533951.1	98.62	362	5	0	1	362	154232	153871	0	641
micrurus_fulvius_uce-1528	NW_006533231.1	93.71	350	18	2	1	349	36766	37112	3.65e-146	521
micrurus_fulvius_uce-1529	NW_006536683.1	97.4	308	7	1	1	307	3014	3321	8.83e-147	523
micrurus_fulvius_uce-153	NW_006534470.1	96.37	358	11	2	1	356	54560	54917	3.64e-166	588
micrurus_fulvius_uce-1531	NW_006532456.1	90.76	314	16	3	1	314	145826	145526	9.51e-112	407
micrurus_fulvius_uce-1533	NW_006532178.1	90.27	185	9	2	3	187	436564	436389	9.56e-60	233
micrurus_fulvius_uce-1535	NW_006536322.1	99.3	284	2	0	1	284	14457	14740	4.88e-144	514
micrurus_fulvius_uce-1538	NW_006532059.1	98.39	249	3	1	2	250	264683	264930	9.42e-121	436
micrurus_fulvius_uce-1539	NW_006532697.1	98.09	418	4	1	1	414	366628	366211	0	725
micrurus_fulvius_uce-154	NW_006533191.1	96.27	616	7	2	1	600	149131	149746	0	996
micrurus_fulvius_uce-1540	NW_006534425.1	92.58	337	19	2	1	335	89040	89372	2.13e-133	479
micrurus_fulvius_uce-1544	NW_006543030.1	97.52	242	5	1	1	242	1055	1295	1.53e-113	412
micrurus_fulvius_uce-1545	NW_006533257.1	96.96	427	12	1	1	427	151289	151714	0	715
micrurus_fulvius_uce-1547	NW_006533574.1	93.06	418	6	11	1	408	19792	20196	1.17e-166	590
micrurus_fulvius_uce-1550	NW_006532316.1	96.25	347	9	4	11	355	462775	463119	1.7e-159	566
micrurus_fulvius_uce-1556	NW_006538891.1	95.42	240	11	0	2	241	37456	37695	1.19e-104	383
micrurus_fulvius_uce-1558	NW_006533236.1	98.67	300	4	0	1	300	83897	83598	1.44e-149	532
micrurus_fulvius_uce-1560	NW_006536413.1	97.33	300	8	0	1	300	44977	45276	6.7e-143	510
micrurus_fulvius_uce-1561	NW_006533187.1	99.47	376	2	0	1	376	201821	202196	0	684
micrurus_fulvius_uce-1562	NW_006534909.1	99.2	376	3	0	1	376	43481	43106	0	678
micrurus_fulvius_uce-1563	NW_006533792.1	99.54	220	1	0	1	220	183608	183389	2.99e-110	401
micrurus_fulvius_uce-1565	NW_006533574.1	93.07	505	22	3	1	502	23977	24471	0	726
micrurus_fulvius_uce-1568	NW_006539005.1	99.67	304	1	0	1	304	48328	48025	8.61e-157	556
micrurus_fulvius_uce-1569	NW_006532235.1	94.76	458	21	3	1	457	3853	3398	0	710
