qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
micrurus_fulvius_uce-1085	NW_015386421.1	96.226	265	10	0	1	265	1301340	1301076	4.22e-120	435
micrurus_fulvius_uce-1089	NW_015386230.1	96.277	188	4	2	1	185	2210376	2210563	2.3e-81	305
micrurus_fulvius_uce-1090	NW_015387806.1	94.9	451	18	4	1	448	27231	26783	0	701
micrurus_fulvius_uce-1092	NW_015386531.1	99.286	420	3	0	1	420	37777	38196	0	760
micrurus_fulvius_uce-1094	NW_015386531.1	99.189	493	4	0	1	493	1259287	1259779	0	889
micrurus_fulvius_uce-1098	NW_015386797.1	97.959	392	7	1	1	392	429099	428709	0	678
micrurus_fulvius_uce-11	NW_015386634.1	96.542	347	9	3	1	346	140307	140651	4.13e-161	571
micrurus_fulvius_uce-110	NW_015388208.1	96.238	319	4	6	1	315	58752	59066	1.77e-144	516
micrurus_fulvius_uce-1101	NW_015387480.1	98.429	191	3	0	1	191	346099	346289	8.47e-91	337
micrurus_fulvius_uce-1101	NW_015403011.1	97.887	142	3	0	1	142	3311	3452	1.47e-63	246
micrurus_fulvius_uce-1102	NW_015386565.1	97.712	306	7	0	2	307	749770	750075	7.96e-148	527
micrurus_fulvius_uce-1107	NW_015387352.1	97.789	407	8	1	1	407	203910	203505	0	701
micrurus_fulvius_uce-111	NW_015387160.1	95.189	291	5	4	1	291	260317	260598	4.65e-125	451
micrurus_fulvius_uce-1110	NW_015386389.1	99.11	562	3	2	1	561	3795597	3796157	0	1009
micrurus_fulvius_uce-1113	NW_015387922.1	92.453	477	12	10	1	474	390785	391240	0	660
micrurus_fulvius_uce-1122	NW_015387595.1	99.387	489	3	0	1	489	288369	287881	0	887
micrurus_fulvius_uce-1127	NW_015386735.1	95.679	324	7	2	1	319	984715	984394	6.47e-144	514
micrurus_fulvius_uce-1128	NW_015388660.1	97.68	388	4	2	1	388	19506	19124	0	662
micrurus_fulvius_uce-1131	NW_015387595.1	98.214	560	4	3	1	557	166486	165930	0	974
micrurus_fulvius_uce-1133	NW_015386456.1	97.659	299	5	1	1	297	1081019	1081317	2.15e-143	512
micrurus_fulvius_uce-1134	NW_015386827.1	98.238	227	2	2	1	225	248507	248281	1.65e-108	396
micrurus_fulvius_uce-1135	NW_015387601.1	98.958	384	4	0	1	384	178129	178512	0	688
micrurus_fulvius_uce-1138	NW_015387195.1	98.072	363	6	1	1	363	144000	143639	7.08e-179	630
micrurus_fulvius_uce-1141	NW_015386531.1	97.297	333	9	0	1	333	1231474	1231806	1.84e-159	566
micrurus_fulvius_uce-1143	NW_015386423.1	97.297	296	8	0	1	296	1371464	1371759	1.29e-140	503
micrurus_fulvius_uce-1148	NW_015386456.1	93.688	301	18	1	37	337	904214	904513	1.96e-124	449
micrurus_fulvius_uce-115	NW_015386390.1	98.929	280	3	0	1	280	2411061	2411340	4.36e-140	501
micrurus_fulvius_uce-1150	NW_015386611.1	96.581	351	11	1	1	350	897532	897882	6.96e-164	580
micrurus_fulvius_uce-1154	NW_015386421.1	99.731	372	1	0	1	372	1463707	1463336	0	682
micrurus_fulvius_uce-1159	NW_015386389.1	91.781	292	23	1	2	293	3702640	3702930	3.7e-111	405
micrurus_fulvius_uce-1163	NW_015386382.1	94.369	444	14	3	1	441	1026046	1026481	0	671
micrurus_fulvius_uce-1167	NW_015386081.1	98.113	371	5	2	1	370	759294	758925	0	645
micrurus_fulvius_uce-117	NW_015386403.1	94.419	215	10	1	1	213	990206	989992	1.65e-88	329
micrurus_fulvius_uce-1170	NW_015386399.1	92.771	332	17	4	1	327	1765467	1765796	1.13e-131	473
micrurus_fulvius_uce-1172	NW_015387624.1	98.718	468	6	0	1	468	114731	115198	0	832
micrurus_fulvius_uce-1174	NW_015387708.1	96.717	396	12	1	1	395	113322	112927	0	658
micrurus_fulvius_uce-1176	NW_015388064.1	95.283	212	10	0	1	212	55013	55224	9.5e-91	337
micrurus_fulvius_uce-1177	NW_015391517.1	97.749	311	7	0	1	311	33991	34301	1.34e-150	536
micrurus_fulvius_uce-1181	NW_015387769.1	98.371	307	5	0	1	307	91211	91517	1.02e-151	540
micrurus_fulvius_uce-1182	NW_015386230.1	97.619	168	4	0	1	168	70251	70418	2.07e-76	289
micrurus_fulvius_uce-1182	NW_015386430.1	89.041	146	14	2	22	167	3145868	3145725	1.3e-43	180
micrurus_fulvius_uce-1182	NW_015387378.1	96.25	80	3	0	89	168	142514	142435	3.69e-29	132
micrurus_fulvius_uce-1182	NW_015387894.1	88.75	80	9	0	3	82	230575	230654	3.74e-19	99
micrurus_fulvius_uce-1182	NW_015387894.1	88.75	80	9	0	3	82	237910	237989	3.74e-19	99
micrurus_fulvius_uce-1182	NW_015386687.1	98.148	54	1	0	29	82	1064739	1064792	4.84e-18	95.3
micrurus_fulvius_uce-1182	NW_015392220.1	86.047	86	5	1	4	82	45748	45833	2.91e-15	86.1
micrurus_fulvius_uce-1185	NW_015386141.1	100	199	0	0	1	199	903115	902917	3.13e-100	368
micrurus_fulvius_uce-1187	NW_015386575.1	98.317	416	7	0	2	417	121122	121537	0	730
micrurus_fulvius_uce-1188	NW_015386531.1	98.827	341	4	0	1	341	116889	117229	3.1e-172	608
micrurus_fulvius_uce-1190	NW_015386456.1	99.322	295	1	1	1	295	156008	156301	1.64e-149	532
micrurus_fulvius_uce-1191	NW_015386416.1	95.441	329	14	1	1	328	1096599	1096927	1.11e-146	523
micrurus_fulvius_uce-1193	NW_015389162.1	96.541	318	11	0	1	318	121358	121041	8.33e-148	527
micrurus_fulvius_uce-1194	NW_015387226.1	95.181	498	23	1	1	498	305437	304941	0	785
micrurus_fulvius_uce-12	NW_015386389.1	98.22	337	6	0	1	337	4034116	4034452	1.11e-166	590
micrurus_fulvius_uce-1200	NW_015386225.1	99.317	293	2	0	1	293	1066883	1067175	5.85e-149	531
micrurus_fulvius_uce-1201	NW_015386579.1	98.958	192	1	1	1	191	375565	375374	1.82e-92	342
micrurus_fulvius_uce-1202	NW_015386406.1	99.432	528	3	0	1	528	2113014	2113541	0	959
micrurus_fulvius_uce-1203	NW_015387922.1	96.884	353	7	2	1	352	41845	42194	4.18e-166	588
micrurus_fulvius_uce-1204	NW_015386666.1	98.582	141	2	0	1	141	1346780	1346640	7.89e-65	250
micrurus_fulvius_uce-1205	NW_015386351.1	99.656	291	1	0	1	291	870426	870716	1.61e-149	532
micrurus_fulvius_uce-1206	NW_015386817.1	97.297	222	5	1	1	221	621645	621866	2.11e-102	375
micrurus_fulvius_uce-121	NW_015386984.1	97.024	336	6	2	1	334	237561	237894	2.39e-158	562
micrurus_fulvius_uce-1210	NW_015386953.1	93.839	422	19	3	1	415	38381	38802	2.96e-178	628
micrurus_fulvius_uce-1211	NW_015388714.1	93.056	360	13	7	1	360	103048	102701	2.05e-144	516
micrurus_fulvius_uce-1212	NW_015388887.1	95.732	328	8	6	1	323	57743	58069	1.09e-146	523
micrurus_fulvius_uce-1215	NW_015386478.1	100	129	0	0	1	129	411767	411639	1.53e-61	239
micrurus_fulvius_uce-1216	NW_015386520.1	97.159	176	5	0	1	176	604299	604124	3.63e-79	298
micrurus_fulvius_uce-1217	NW_015389476.1	97.487	199	5	0	1	199	15477	15279	6.82e-92	340
micrurus_fulvius_uce-1222	NW_015389659.1	97.131	244	7	0	1	244	29247	29004	1.8e-113	412
micrurus_fulvius_uce-1225	NW_015386351.1	98.851	348	3	1	1	347	634259	634606	1.46e-175	619
micrurus_fulvius_uce-1231	NW_015387131.1	98.352	182	3	0	1	182	17809	17990	8.06e-86	320
micrurus_fulvius_uce-1232	NW_015386471.1	100	353	0	0	1	353	425546	425194	0	652
micrurus_fulvius_uce-1233	NW_015386467.1	96.8	250	8	0	1	250	507103	507352	3.98e-115	418
micrurus_fulvius_uce-1234	NW_015386478.1	96.401	389	9	3	1	384	917331	916943	1.63e-180	636
micrurus_fulvius_uce-1239	NW_015386685.1	97.993	299	6	0	1	299	391602	391900	1.29e-145	520
micrurus_fulvius_uce-124	NW_015389114.1	98.34	241	1	1	1	238	79921	79681	1.06e-115	420
micrurus_fulvius_uce-1241	NW_015386935.1	94.792	288	12	2	1	286	353772	353486	2.12e-123	446
micrurus_fulvius_uce-1242	NW_015387066.1	98.34	241	4	0	1	241	31499	31259	8.21e-117	424
micrurus_fulvius_uce-1245	NW_015387996.1	98.118	425	6	1	1	425	251234	251656	0	739
micrurus_fulvius_uce-125	NW_015386606.1	99.013	304	3	0	1	304	656338	656035	2.17e-153	545
micrurus_fulvius_uce-1250	NW_015387813.1	97.619	420	10	0	4	423	160082	160501	0	721
micrurus_fulvius_uce-1252	NW_015386434.1	94.182	275	14	1	1	275	257618	257890	4.43e-115	418
micrurus_fulvius_uce-1253	NW_015387786.1	99.412	340	2	0	1	340	235995	236334	5.14e-175	617
micrurus_fulvius_uce-1255	NW_015386588.1	98.154	325	5	1	1	325	695607	695284	1.8e-159	566
micrurus_fulvius_uce-1256	NW_015386815.1	96.653	239	8	0	1	239	904512	904750	4.95e-109	398
micrurus_fulvius_uce-1257	NW_015387352.1	95.89	219	9	0	1	219	194733	194515	2.72e-96	355
micrurus_fulvius_uce-1257	NW_015396107.1	94.857	175	9	0	1	175	13188	13014	7.84e-72	274
micrurus_fulvius_uce-1259	NW_015387498.1	97.653	213	4	1	1	212	186487	186699	4.36e-99	364
micrurus_fulvius_uce-1263	NW_015387806.1	97.857	280	6	0	1	280	112631	112352	4.39e-135	484
micrurus_fulvius_uce-1264	NW_015387010.1	99.363	314	2	0	1	314	182311	181998	1.34e-160	569
micrurus_fulvius_uce-1265	NW_015386811.1	96.97	231	7	0	1	231	165535	165765	2.85e-106	388
micrurus_fulvius_uce-1267	NW_015386501.1	96.584	527	18	0	3	529	227698	227172	0	874
micrurus_fulvius_uce-127	NW_015387498.1	92.804	403	9	7	1	383	76690	77092	2.15e-159	566
micrurus_fulvius_uce-1271	NW_015386441.1	98.54	274	4	0	1	274	864002	863729	4.29e-135	484
micrurus_fulvius_uce-1272	NW_015386736.1	96.989	465	14	0	1	465	996452	995988	0	782
micrurus_fulvius_uce-1276	NW_015386204.1	98.118	425	5	2	4	425	1679678	1680102	0	737
micrurus_fulvius_uce-1278	NW_015387786.1	97.917	384	6	1	1	384	251402	251783	0	664
micrurus_fulvius_uce-128	NW_015388286.1	97.143	210	6	0	1	210	7559	7768	2.62e-96	355
micrurus_fulvius_uce-1281	NW_015386510.1	96.821	346	9	1	1	344	833496	833841	8.83e-163	577
micrurus_fulvius_uce-1288	NW_015386531.1	98.171	164	3	0	1	164	311842	312005	7.33e-76	287
micrurus_fulvius_uce-129	NW_015386902.1	96.04	404	11	2	5	403	289694	289291	0	652
micrurus_fulvius_uce-1290	NW_015386890.1	98.619	362	5	0	2	363	208587	208948	0	641
micrurus_fulvius_uce-1295	NW_015387760.1	98.962	289	1	1	1	287	344091	343803	1.6e-144	516
micrurus_fulvius_uce-1297	NW_015386402.1	99.707	341	1	0	1	341	695945	695605	3.08e-177	625
micrurus_fulvius_uce-1298	NW_015387181.1	94.898	196	3	3	1	190	659338	659144	1.1e-79	300
micrurus_fulvius_uce-1299	NW_015386478.1	98.802	334	4	0	1	334	1164601	1164268	2.36e-168	595
micrurus_fulvius_uce-1301	NW_015386494.1	99.824	568	1	0	1	568	239211	239778	0	1044
micrurus_fulvius_uce-1304	NW_015386289.1	99.615	519	2	0	1	519	1359027	1359545	0	948
micrurus_fulvius_uce-1305	NW_015386797.1	98.52	473	6	1	1	472	634507	634035	0	833
micrurus_fulvius_uce-1309	NW_015386510.1	97.842	417	9	0	1	417	1044751	1045167	0	721
micrurus_fulvius_uce-1311	NW_015386527.1	99.329	447	3	0	1	447	92408	92854	0	809
micrurus_fulvius_uce-1313	NW_015389100.1	94.614	427	15	7	3	422	16043	15618	0	654
micrurus_fulvius_uce-1314	NW_015386685.1	86.538	260	13	3	2	261	361973	362210	1.63e-69	267
micrurus_fulvius_uce-1318	NW_015388326.1	96.774	372	12	0	1	372	44790	44419	4.38e-176	621
micrurus_fulvius_uce-1319	NW_015389010.1	97.222	216	4	1	1	216	35302	35515	4.45e-99	364
micrurus_fulvius_uce-132	NW_015387595.1	93.013	458	24	6	1	452	6308	5853	0	662
micrurus_fulvius_uce-1322	NW_015386611.1	96.371	496	10	4	2	497	924923	925410	0	809
micrurus_fulvius_uce-1323	NW_015387677.1	96.882	449	5	6	1	440	194936	195384	0	743
micrurus_fulvius_uce-1329	NW_015388055.1	93.216	398	25	2	1	397	30123	30519	6.16e-165	584
micrurus_fulvius_uce-1333	NW_015387865.1	99.688	321	1	0	1	321	262025	262345	3.78e-166	588
micrurus_fulvius_uce-1334	NW_015386399.1	97.436	234	6	0	1	234	1673103	1673336	1.34e-109	399
micrurus_fulvius_uce-1335	NW_015386623.1	97.629	464	7	2	1	461	515321	514859	0	793
micrurus_fulvius_uce-1336	NW_015386935.1	99.267	273	2	0	1	273	354864	354592	7.09e-138	494
micrurus_fulvius_uce-1339	NW_015386431.1	98.127	267	1	3	7	271	1287459	1287195	1.98e-128	462
micrurus_fulvius_uce-134	NW_015387370.1	95.833	312	6	7	1	311	51651	51956	6.38e-139	497
micrurus_fulvius_uce-1342	NW_015386389.1	96.667	510	17	0	1	510	1341877	1342386	0	848
micrurus_fulvius_uce-1345	NW_015420320.1	96.283	269	2	4	70	335	785	1048	5.46e-120	435
micrurus_fulvius_uce-1345	NW_015389792.1	95.911	269	3	4	70	335	67647	67910	2.54e-118	429
micrurus_fulvius_uce-1346	NW_015386580.1	98.663	374	5	0	1	374	338624	338251	0	664
micrurus_fulvius_uce-1348	NW_015387299.1	99.78	455	1	0	1	455	72265	72719	0	835
micrurus_fulvius_uce-1349	NW_015386548.1	97.125	313	9	0	1	313	581279	581591	2.26e-148	529
micrurus_fulvius_uce-1350	NW_015386372.1	99.313	291	2	0	2	292	300281	300571	7.53e-148	527
micrurus_fulvius_uce-1351	NW_015386569.1	99.043	209	2	0	1	209	235829	235621	1.98e-102	375
micrurus_fulvius_uce-1354	NW_015386575.1	96.953	361	9	2	1	359	206758	207118	4.24e-171	604
micrurus_fulvius_uce-1357	NW_015386531.1	94.847	524	26	1	1	523	224843	225366	0	817
micrurus_fulvius_uce-1358	NW_015386638.1	99.12	568	5	0	1	568	521494	522061	0	1022
micrurus_fulvius_uce-136	NW_015387279.1	99.495	198	1	0	1	198	156038	155841	5.24e-98	361
micrurus_fulvius_uce-1361	NW_015387345.1	97.046	237	7	0	11	247	19893	19657	1.43e-109	399
micrurus_fulvius_uce-1362	NW_015386520.1	98.639	147	2	0	1	147	682673	682527	3.84e-68	261
micrurus_fulvius_uce-1363	NW_015386479.1	98.972	389	4	0	1	389	326370	325982	0	697
micrurus_fulvius_uce-1366	NW_015386684.1	97.77	269	6	0	6	274	1165256	1165524	5.58e-129	464
micrurus_fulvius_uce-1367	NW_015386811.1	97.312	186	5	0	1	186	436232	436417	1.07e-84	316
micrurus_fulvius_uce-1368	NW_015386531.1	98.131	321	6	0	3	323	351521	351841	8.3e-158	560
micrurus_fulvius_uce-1374	NW_015386775.1	87.608	347	26	3	1	333	343540	343197	1.54e-105	387
micrurus_fulvius_uce-1375	NW_015387786.1	98.663	374	4	1	1	373	468294	468667	0	662
micrurus_fulvius_uce-1376	NW_015386684.1	100	282	0	0	1	282	1102913	1103194	3.37e-146	521
micrurus_fulvius_uce-1378	NW_015386567.1	96.953	361	7	1	3	363	754854	755210	1.54e-170	603
micrurus_fulvius_uce-1383	NW_015388106.1	97.093	172	4	1	1	171	290031	290202	2.11e-76	289
micrurus_fulvius_uce-1385	NW_015386500.1	98.883	358	4	0	1	358	597288	597645	0	640
micrurus_fulvius_uce-1389	NW_015387677.1	96.875	288	9	0	1	288	186867	187154	1.63e-134	483
micrurus_fulvius_uce-139	NW_015386979.1	96.939	392	12	0	3	394	81105	80714	0	658
micrurus_fulvius_uce-1392	NW_015386531.1	100	115	0	0	1	115	186003	186117	7.99e-54	213
micrurus_fulvius_uce-1394	NW_015386456.1	99.317	293	0	1	2	294	922059	922349	2.11e-148	529
micrurus_fulvius_uce-1395	NW_015386490.1	97.484	318	5	2	1	317	648596	648281	1.06e-151	540
micrurus_fulvius_uce-1397	NW_015386501.1	97.468	237	5	1	1	237	405367	405132	1.05e-110	403
micrurus_fulvius_uce-14	NW_015387705.1	96.39	277	10	0	1	277	174033	174309	9.65e-127	457
micrurus_fulvius_uce-1402	NW_015386098.1	93.015	272	14	4	3	272	403622	403354	2.65e-107	392
micrurus_fulvius_uce-1403	NW_015386369.1	99.75	400	1	0	1	400	690499	690898	0	734
micrurus_fulvius_uce-1405	NW_015386136.1	97.785	587	13	0	3	589	952385	951799	0	1013
micrurus_fulvius_uce-1408	NW_015386403.1	99.612	516	1	1	1	516	1182269	1181755	0	941
micrurus_fulvius_uce-1410	NW_015387171.1	96.804	219	6	1	1	219	53723	53506	4.52e-99	364
micrurus_fulvius_uce-1412	NW_015387571.1	99.551	445	2	0	1	445	49432	48988	0	811
micrurus_fulvius_uce-1415	NW_015387874.1	99.304	431	3	0	1	431	490578	490148	0	780
micrurus_fulvius_uce-142	NW_015387477.1	99.16	119	1	0	1	119	22338	22456	2.32e-54	215
micrurus_fulvius_uce-1420	NW_015386489.1	97.465	355	8	1	1	354	668711	669065	4.19e-171	604
micrurus_fulvius_uce-1423	NW_015387521.1	98.582	564	8	0	1	564	85558	86121	0	998
micrurus_fulvius_uce-1425	NW_015386136.1	98.712	466	6	0	1	466	968857	968392	0	828
micrurus_fulvius_uce-1427	NW_015386145.1	98.956	479	5	0	1	479	557478	557000	0	857
micrurus_fulvius_uce-143	NW_015390663.1	95.851	241	7	1	3	240	49285	49525	1.07e-105	387
micrurus_fulvius_uce-1435	NW_015387494.1	96.36	522	17	2	1	521	54070	53550	0	857
micrurus_fulvius_uce-1438	NW_015386629.1	99.476	191	1	0	1	191	279498	279308	3.91e-94	348
micrurus_fulvius_uce-1442	NW_015386332.1	99.25	400	3	0	1	400	279185	278786	0	723
micrurus_fulvius_uce-1446	NW_015386403.1	100	269	0	0	1	269	1296884	1296616	5.39e-139	497
micrurus_fulvius_uce-1447	NW_015386342.1	96.084	332	12	1	2	332	125509	125840	1.11e-151	540
micrurus_fulvius_uce-1450	NW_015386389.1	91.667	216	4	2	1	216	3837065	3837266	9.91e-76	287
micrurus_fulvius_uce-1451	NW_015386304.1	98.559	347	5	0	1	347	22086	22432	6.79e-174	614
micrurus_fulvius_uce-1453	NW_015386087.1	100	285	0	0	1	285	1380252	1380536	7.34e-148	527
micrurus_fulvius_uce-1454	NW_015388450.1	96.581	468	15	1	1	467	227329	227796	0	774
micrurus_fulvius_uce-1456	NW_015386531.1	100	141	0	0	1	141	625375	625515	3.64e-68	261
micrurus_fulvius_uce-1458	NW_015386776.1	98.361	305	5	0	1	305	308399	308095	1.31e-150	536
micrurus_fulvius_uce-1462	NW_015389928.1	98.696	460	5	1	4	463	10636	11094	0	815
micrurus_fulvius_uce-1466	NW_015386540.1	97.842	139	3	0	1	139	1135243	1135105	4.66e-62	241
micrurus_fulvius_uce-1467	NW_015386723.1	97.768	224	5	0	1	224	301197	300974	9.91e-106	387
micrurus_fulvius_uce-1468	NW_015387933.1	99.038	104	1	0	1	104	296164	296061	4.24e-46	187
micrurus_fulvius_uce-1469	NW_015386906.1	99.256	403	3	0	1	403	271988	271586	0	728
micrurus_fulvius_uce-147	NW_015388492.1	90.847	295	12	7	28	314	290084	289797	6.73e-104	381
micrurus_fulvius_uce-1471	NW_015387227.1	83.696	368	20	12	2	359	134223	134560	1.04e-82	311
micrurus_fulvius_uce-1474	NW_015387813.1	97.902	429	9	0	6	434	169804	170232	0	743
micrurus_fulvius_uce-1478	NW_015387473.1	97.727	396	8	1	3	397	178867	179262	0	680
micrurus_fulvius_uce-1478	NW_015386822.1	97.487	398	9	1	1	397	9321	9718	0	678
micrurus_fulvius_uce-148	NW_015386565.1	97.947	341	7	0	1	341	645945	646285	3.12e-167	592
micrurus_fulvius_uce-1480	NW_015387010.1	95.427	328	10	4	1	323	49897	49570	5.08e-145	518
micrurus_fulvius_uce-1482	NW_015386738.1	96.255	267	9	1	1	267	912911	912646	1.23e-120	436
micrurus_fulvius_uce-1483	NW_015389483.1	95.62	411	16	2	35	444	230162	230571	0	658
micrurus_fulvius_uce-1485	NW_015386087.1	95.966	471	17	2	1	471	1839800	1840268	0	763
micrurus_fulvius_uce-1488	NW_015386408.1	98.925	279	3	0	1	279	1104365	1104643	1.56e-139	499
micrurus_fulvius_uce-1489	NW_015387992.1	92.689	424	23	2	1	416	276254	276677	4.99e-171	604
micrurus_fulvius_uce-149	NW_015386501.1	100	437	0	0	1	437	811577	811141	0	808
micrurus_fulvius_uce-1492	NW_015386478.1	99.566	461	2	0	1	461	1518087	1517627	0	841
micrurus_fulvius_uce-1497	NW_015386822.1	97.552	286	4	3	1	286	375307	375589	1.26e-135	486
micrurus_fulvius_uce-1499	NW_015388064.1	98.339	301	5	0	1	301	256206	256506	2.17e-148	529
micrurus_fulvius_uce-15	NW_015386224.1	99.644	562	2	0	1	562	403321	403882	0	1027
micrurus_fulvius_uce-1501	NW_015387505.1	92.494	453	29	3	3	455	89235	88788	0	643
micrurus_fulvius_uce-1504	NW_015386510.1	98.917	277	2	1	1	276	855510	855786	7.18e-138	494
micrurus_fulvius_uce-1506	NW_015387874.1	96.198	263	9	1	1	263	347794	347533	1.96e-118	429
micrurus_fulvius_uce-1508	NW_015388531.1	98.333	300	4	1	1	299	324574	324873	2.78e-147	525
micrurus_fulvius_uce-1509	NW_015386775.1	97.826	230	5	0	1	230	93821	93592	4.72e-109	398
micrurus_fulvius_uce-1512	NW_015389302.1	90.308	227	13	3	1	219	24841	24616	3.9e-76	289
micrurus_fulvius_uce-1514	NW_015388887.1	97.964	442	5	1	1	438	67784	68225	0	763
micrurus_fulvius_uce-1520	NW_015386510.1	98.982	393	4	0	3	395	523509	523901	0	704
micrurus_fulvius_uce-1523	NW_015386736.1	99.099	444	2	1	1	444	737368	736927	0	797
micrurus_fulvius_uce-1526	NW_015386441.1	98.603	358	5	0	5	362	1208290	1207933	5.46e-180	634
micrurus_fulvius_uce-1528	NW_015386165.1	97.429	350	7	2	1	349	559586	559934	2.48e-168	595
micrurus_fulvius_uce-1528	NW_015386411.1	90.278	72	7	0	278	349	1097584	1097655	1.1e-17	95.3
micrurus_fulvius_uce-1529	NW_015386896.1	98.397	312	0	3	1	307	454801	455112	7.91e-153	544
micrurus_fulvius_uce-153	NW_015386403.1	98.039	357	7	0	1	357	1328853	1328497	4.19e-176	621
micrurus_fulvius_uce-1531	NW_015386671.1	93.631	314	11	2	1	314	346987	347291	8.4e-128	460
micrurus_fulvius_uce-1533	NW_015386520.1	84.925	199	7	3	2	187	675470	675282	1.47e-43	180
micrurus_fulvius_uce-1535	NW_015386602.1	99.643	280	1	0	1	280	718812	719091	2.05e-143	512
micrurus_fulvius_uce-1538	NW_015386580.1	98.283	233	1	3	18	250	472039	471810	3.1e-111	405
micrurus_fulvius_uce-1539	NW_015386079.1	99.518	415	1	1	1	414	315161	314747	0	754
micrurus_fulvius_uce-154	NW_015386117.1	96.895	612	6	2	2	600	132812	133423	0	1013
micrurus_fulvius_uce-1540	NW_015387381.1	95.846	337	12	2	1	335	98019	98355	8.7e-153	544
micrurus_fulvius_uce-1544	NW_015386223.1	98.333	240	3	1	1	240	32335	32097	1.07e-115	420
micrurus_fulvius_uce-1545	NW_015388069.1	97.43	428	9	2	1	427	45377	44951	0	728
